TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2023ugy,21:40:44.020,+21:00:58.57,2023-10-06 06:59:02.400,08-Oct-2023,18,ABMag,G - Gaia,0.08173414024067355,0.25586624205159036,Galaxy,-21.05017312528846,645.7057072529321,0.1546,"['325.183413' '21.016247' 'Galaxy' '645.7057072529321' '0.1546'
 '0.08173414024067355' '0.25586624205159036']",S.T. Hodgkin
2023uhj,01:35:44.578,-00:59:50.56,2023-10-06 10:12:12.960,08-Oct-2023,20.09,ABMag,w - P1,0.6504660781151614,1.991801089016084,Galaxy,-18.912232228435936,631.6062889899799,0.1511,"['23.935919' '-0.997343' 'Galaxy' '631.6062889899799' '0.1511'
 '0.6504660781151614' '1.991801089016084']",K. C. Chambers
2023uif,23:37:52.910,-09:34:25.35,2023-10-07 07:40:18.624,08-Oct-2023,20.65,ABMag,w - P1,0.7881942202666725,2.462803775294333,Galaxy,-18.396108489620055,644.4981839149962,0.1543,"['354.470265' '-9.573816' 'Galaxy' '644.4981839149962' '0.1543'
 '0.7881942202666725' '2.462803775294333']",K. C. Chambers
2023uih,03:28:45.259,+03:52:26.65,2023-10-06 11:47:31.776,08-Oct-2023,20.68,ABMag,w - P1,0.8208294562236609,2.1747812667078184,Galaxy,-18.007938917305218,546.4970015504033,0.1301,"['52.18846' '3.874264' 'Galaxy' '546.4970015504033' '0.1301'
 '0.8208294562236609' '2.1747812667078184']",K. C. Chambers
2023ugr,00:08:05.476,+09:36:28.05,2023-10-05 11:21:06.336,08-Oct-2023,20.57,ABMag,w - P1,1.2989907860312755,3.3440873664967876,Galaxy,-18.055483388833103,531.0026369265713,0.1263,"['2.022469' '9.607679' 'Galaxy' '531.0026369265713' '0.1263'
 '1.2989907860312755' '3.3440873664967876']",K. C. Chambers
2023uio,00:06:32.818,-09:45:48.40,2023-10-07 09:22:58.944,08-Oct-2023,20.54,ABMag,w - P1,1.3371044181240532,3.529442500707399,Galaxy,-18.1398296020486,544.4599267659104,0.1296,"['1.636716' '-9.763815' 'Galaxy' '544.4599267659104' '0.1296'
 '1.3371044181240532' '3.529442500707399']",K. C. Chambers
2023uhf,03:33:36.923,+06:02:42.02,2023-10-06 11:49:33.600,08-Oct-2023,20.23,ABMag,w - P1,1.5428416505974625,2.801153186409931,Galaxy,-17.637203191470054,374.4903561812795,0.0883,"['53.403849' '6.044577' 'Galaxy' '374.4903561812795' '0.0883'
 '1.5428416505974625' '2.801153186409931']",K. C. Chambers
2023uhr,22:27:45.877,+20:08:20.74,2023-10-05 05:32:53.952,08-Oct-2023,21.16,ABMag,w - P1,1.8503890080483285,8.699722601264165,Galaxy,-18.773337491151647,969.7672159644601,0.2368,"['336.941676' '20.138939' 'Galaxy' '969.7672159644601' '0.2368'
 '1.8503890080483285' '8.699722601264165']",K. C. Chambers
2023uhv,02:05:11.896,+07:28:52.15,2023-09-18 08:12:55.999,08-Oct-2023,20.7442,ABMag,g - ZTF,2.417543140866245,6.171026605929005,Galaxy,-17.862841596264182,526.5120550333935,0.1252,"['31.300106' '7.481559' 'Galaxy' '526.5120550333935' '0.1252'
 '2.417543140866245' '6.171026605929005']",Julien Peloton
2023uib*,23:34:26.528,-10:10:32.73,2023-10-07 07:40:18.624,08-Oct-2023,20.38,ABMag,w - P1,3.864813323670657,5.462338775949467,Galaxy,-16.943376216090893,291.5246235537928,0.06843,"['353.610924' '-10.174756' 'Galaxy' '291.5246235537928' '0.06843'
 '3.864813323670657' '5.462338775949467']",K. C. Chambers
2023uhn*,22:58:08.529,+31:41:02.83,2023-10-06 05:50:27.168,08-Oct-2023,20.54,ABMag,w - P1,3.9069389460685815,9.487943033858357,Galaxy,-17.95880288569799,500.9110095078139,0.11894,"['344.536801' '31.684267' 'Galaxy' '500.9110095078139' '0.11894'
 '3.9069389460685815' '9.487943033858357']",K. C. Chambers
2023uir,23:43:08.293,+12:34:30.77,2023-10-05 07:01:24.960,08-Oct-2023,21.24,ABMag,w - P1,4.822378511964824,19.696855762975602,Galaxy,-18.387803711815618,842.4822165185788,0.2041,"['355.785624' '12.576053' 'Galaxy' '842.4822165185788' '0.2041'
 '4.822378511964824' '19.696855762975602']",K. C. Chambers
2023ugo,03:02:49.520,+05:29:00.39,2023-10-06 11:43:48.864,08-Oct-2023,19.79,ABMag,w - P1,4.962657847249192,5.664534945022945,Galaxy,-17.069375299671236,235.43718686755534,0.0551,"['45.706484' '5.484812' 'Galaxy' '235.43718686755534' '0.0551'
 '4.962657847249192' '5.664534945022945']",K. C. Chambers
