TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2023ury,02:04:51.879,-06:14:08.12,2023-10-11 09:47:38.976,2023-10-12,19.33,ABMag,w - P1,0.6498554669180768,0.9444974494911202,Galaxy,-18.05404572940371,299.7844803036957,0.0704,"['31.216305' '-6.235477' 'Galaxy' '299.7844803036957' '0.0704'
 '0.6498554669180768' '0.9444974494911202']",K. C. Chambers
2023urf,02:07:49.540,+07:22:34.92,2023-10-10 11:35:38.976,2023-10-12,20.76,ABMag,w - P1,1.4486463214976992,8.589901095948282,Galaxy,-19.67725464304468,1223.0689153968653,0.3036,"['31.956105' '7.376109' 'Galaxy' '1223.0689153968653' '0.3036'
 '1.4486463214976992' '8.589901095948282']",K. C. Chambers
2023ure,02:55:31.745,+01:46:20.50,2023-10-10 11:57:57.312,2023-10-12,20.08,ABMag,w - P1,1.644805440539807,5.8512543119360805,Galaxy,-19.24779786764907,733.7693609490395,0.1766,"['43.881815' '1.772327' 'Galaxy' '733.7693609490395' '0.1766'
 '1.644805440539807' '5.8512543119360805']",K. C. Chambers
2023urj,00:03:46.499,+24:36:44.18,2023-10-10 09:35:27.168,2023-10-12,18.775,ABMag,cyan - ATLAS,1.6678891030912546,3.943053058474571,Galaxy,-19.665452914736314,487.63018693626685,0.1157,"['0.943607' '24.612718' 'Galaxy' '487.63018693626685' '0.1157'
 '1.6678891030912546' '3.943053058474571']",J. Tonry
2023urt,22:23:08.935,+06:15:46.02,2023-10-10 08:02:36.096,2023-10-12,20.94,ABMag,w - P1,2.067250828706513,9.614800046579585,Galaxy,-18.969861076871194,959.3392544182867,0.2341,"['335.786668' '6.262647' 'Galaxy' '959.3392544182867' '0.2341'
 '2.067250828706513' '9.614800046579585']",K. C. Chambers
2023uro*,22:54:32.367,+13:17:33.13,2023-10-10 09:05:13.632,2023-10-12,21.48,ABMag,w - P1,2.864820632770728,12.75803416563293,Galaxy,-18.33555729084532,918.5683093686453,0.22358,"['343.635635' '13.292797' 'Galaxy' '918.5683093686453' '0.22358'
 '2.864820632770728' '12.75803416563293']",K. C. Chambers
2023usc,05:21:31.670,+00:28:20.96,2023-10-11 07:56:16.800,2023-10-12,18.662,ABMag,orange - ATLAS,3.045659932944536,5.927919938790759,Galaxy,-19.35623026351709,401.4634872431981,0.0948,"['80.382163' '0.471668' 'Galaxy' '401.4634872431981' '0.0948'
 '3.045659932944536' '5.927919938790759']",J. Tonry
2023urq*,22:33:03.689,+01:12:38.34,2023-10-10 08:06:32.832,2023-10-12,21.62,ABMag,w - P1,3.438490677111847,11.30580966453466,Galaxy,-17.536794758858985,678.2018213583585,0.16269,"['338.266154' '1.210103' 'Galaxy' '678.2018213583585' '0.16269'
 '3.438490677111847' '11.30580966453466']",K. C. Chambers
2023uqx,23:03:48.375,+06:25:37.32,2023-10-10 08:13:05.952,2023-10-12,21.25,ABMag,w - P1,3.516403216481689,15.123317211246244,Galaxy,-18.489867630589572,887.1019341051306,0.2155,"['345.951263' '6.426103' 'Galaxy' '887.1019341051306' '0.2155'
 '3.516403216481689' '15.123317211246244']",K. C. Chambers
2023usa,01:34:18.790,+06:13:00.39,2023-10-11 10:23:26.016,2023-10-12,20.81,ABMag,w - P1,4.751882628263198,15.966571662516273,Galaxy,-18.39385551372067,693.0604284901995,0.1664,"['23.579156' '6.217777' 'Galaxy' '693.0604284901995' '0.1664'
 '4.751882628263198' '15.966571662516273']",K. C. Chambers
