TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024fpz,15:01:39.283,+00:38:33.44,2024-04-04 08:58:16.000,2024-04-05,19.6525,ABMag,r - ZTF,0.09517081352968845,0.24745244349690745,Galaxy,-18.994565489389107,536.3065460143984,0.1276,"['225.413653' '0.642626' 'Galaxy' '536.3065460143984' '0.1276'
 '0.09517081352968845' '0.24745244349690745']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fpt,17:28:38.429,+36:10:15.22,2024-03-29 10:41:04.001,2024-04-05,20.158,ABMag,r - ZTF,0.17306536985670407,1.6073878173902767,Galaxy,-21.253678152241775,1915.7358676085914,0.4999,"['262.160062' '36.170887' 'Galaxy' '1915.7358676085914' '0.4999'
 '0.17306536985670407' '1.6073878173902767']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fql,13:21:12.452,+17:39:18.88,2024-03-29 08:09:10.002,2024-04-05,20.2069,ABMag,g - ZTF,0.24867618599662006,0.5819582922626885,Galaxy,-18.21151398072183,482.7061100843039,0.1145,"['200.301811' '17.655249' 'Galaxy' '482.7061100843039' '0.1145'
 '0.24867618599662006' '0.5819582922626885']",Galaxy,-21.064741811883206,1796.0911063037588,0.4644,"['200.302762' '17.654279' 'Galaxy' '1796.0911063037588' '0.4644'
 '4.6005761184458365' '40.06041554275006']",,,,,,A. Munoz-Arancibia,No
2024fqn,11:31:40.215,+66:02:57.86,2024-03-29 05:41:07.002,2024-04-05,20.4488,ABMag,g - ZTF,0.25463628202336086,1.853921018912134,Galaxy,-20.434180385100483,1501.744593228529,0.38,"['172.917425' '66.049449' 'Galaxy' '1501.744593228529' '0.38'
 '0.25463628202336086' '1.853921018912134']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fqh,16:06:21.590,+17:45:11.96,2024-03-29 10:13:58.999,2024-04-05,20.3006,ABMag,r - ZTF,0.32544778376330097,0.5047092288689522,Galaxy,-17.22432530386129,319.8785073293,0.0752,"['241.589994' '17.753406' 'Galaxy' '319.8785073293' '0.0752'
 '0.32544778376330097' '0.5047092288689522']",Galaxy,-17.23564923899055,321.55098760074844,0.0756,"['241.588634' '17.755684' 'Galaxy' '321.55098760074844' '0.0756'
 '9.638838102563009' '15.02620814133003']",,,,,,A. Munoz-Arancibia,No
2024fqm,11:22:01.478,+16:28:34.12,2024-03-29 05:06:17.004,2024-04-05,20.376,ABMag,g - ZTF,0.33618335283071754,1.5465712834850027,Galaxy,-19.510094355157914,948.8965574332655,0.2314,"['170.506085' '16.476083' 'Galaxy' '948.8965574332655' '0.2314'
 '0.33618335283071754' '1.5465712834850027']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fqk,14:52:22.070,+19:47:50.02,2024-04-04 08:56:53.998,2024-04-05,20.1477,ABMag,r - ZTF,0.3387215875731393,3.6445793388840806,Galaxy,-21.583448328699262,2219.3697675403746,0.5934,"['223.091864' '19.797259' 'Galaxy' '2219.3697675403746' '0.5934'
 '0.3387215875731393' '3.6445793388840806']",Galaxy,-20.96148942176346,1666.6249701980132,0.42678,"['223.091109' '19.795638' 'Galaxy' '1666.6249701980132' '0.42678'
 '6.405589790915368' '51.75733121032569']",,,,,,A. Munoz-Arancibia,Yes
2024frj,16:41:59.543,-06:16:29.14,2024-04-04 10:05:50.001,2024-04-05,20.3682,ABMag,g - ZTF,0.36472129757835664,0.49893045938428654,Galaxy,-16.88432013528425,282.1655747170472,0.0662,"['250.498182' '-6.274707' 'Galaxy' '282.1655747170472' '0.0662'
 '0.36472129757835664' '0.49893045938428654']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fqx,21:06:34.709,+16:42:57.82,2024-04-04 11:48:50.003,2024-04-05,19.9572,ABMag,r - ZTF,0.5451391095789431,1.5806520640923536,Galaxy,-18.926570377570833,598.072833203761,0.1428,"['316.644556' '16.715923' 'Galaxy' '598.072833203761' '0.1428'
 '0.5451391095789431' '1.5806520640923536']",Galaxy,-20.43453290025691,1197.695947399733,0.2968,"['316.645697' '16.716492' 'Galaxy' '1197.695947399733' '0.2968'
 '4.021676209368798' '23.35224018741274']",,,,,,A. Munoz-Arancibia,No
2024fpw,16:17:44.605,+11:07:10.18,2024-03-29 10:46:39.000,2024-04-05,20.1416,ABMag,r - ZTF,0.8118570475950039,2.771948291223834,Galaxy,-19.09705346333247,704.256222103698,0.1692,"['244.43565' '11.119598' 'Galaxy' '704.256222103698' '0.1692'
 '0.8118570475950039' '2.771948291223834']",,,,,,,,,,,A. Munoz-Arancibia,No
