TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2023acqg,14:19:59.909,-00:32:57.16,2023-07-14 02:31:07.680,2024-03-03,20.3924,ABMag,g - Sloan,0.0428879024532347,0.13943997403886543,Galaxy,-18.739988101437728,670.6217278746485,0.1608,"['214.999616' '-0.549222' 'Galaxy' '670.6217278746485' '0.1608'
 '0.0428879024532347' '0.13943997403886543']",Galaxy,-19.14851493386035,809.4368775885033,0.1957,"['214.999345' '-0.547531' 'Galaxy' '809.4368775885033' '0.1957'
 '6.129363852681971' '24.053221820048332']",,,,,,Lei Hu (Carnegie Mellon U.),No
2023acnz,13:28:02.818,+15:51:07.08,2023-02-08 08:53:41.568,2024-03-03,20.9755,ABMag,r - Sloan,0.0786119108959958,0.15710946371620146,Galaxy,-17.100195630722286,412.2295555973,0.0974,"['202.011727' '15.85195' 'Galaxy' '412.2295555973' '0.0974'
 '0.0786119108959958' '0.15710946371620146']",Galaxy,-20.433150199357346,1913.066381483721,0.4991,"['202.009956' '15.853376' 'Galaxy' '1913.066381483721' '0.4991'
 '7.998885285090127' '74.18812159856208']",,,,,,Lei Hu (Carnegie Mellon U.),No
2023acoj,12:35:56.189,+07:30:41.87,2023-02-17 08:34:31.584,2024-03-03,21.9126,ABMag,g - Sloan,0.0982744014451435,0.6011312477322973,Galaxy,-18.592170148410585,1261.6939764972894,0.314,"['188.984114' '7.511657' 'Galaxy' '1261.6939764972894' '0.314'
 '0.0982744014451435' '0.6011312477322973']",,,,,,,,,,,Lei Hu (Carnegie Mellon U.),No
2023acoz,14:53:01.134,+07:02:24.47,2023-03-10 08:38:16.224,2024-03-03,21.9127,ABMag,i - Sloan,0.13024892797323812,0.7442474132807642,Galaxy,-18.444141547184884,1178.6050821342694,0.2917,"['223.254755' '7.04011' 'Galaxy' '1178.6050821342694' '0.2917'
 '0.13024892797323812' '0.7442474132807642']",,,,,,,,,,,Lei Hu (Carnegie Mellon U.),No
2023acoy,15:12:02.511,+06:50:06.65,2023-03-07 07:30:15.552,2024-03-03,20.8356,ABMag,z - Sloan,0.13713313640249225,0.8665623046107094,Galaxy,-19.73981258715971,1303.4144081068068,0.3253,"['228.010427' '6.835195' 'Galaxy' '1303.4144081068068' '0.3253'
 '0.13713313640249225' '0.8665623046107094']",Galaxy,-20.213730616148325,1621.3102309203546,0.4138,"['228.00869' '6.836861' 'Galaxy' '1621.3102309203546' '0.4138'
 '8.760020096652918' '68.85668216121523']",,,,,,Lei Hu (Carnegie Mellon U.),No
2023acpo,15:13:03.057,+07:12:54.99,2023-03-25 07:46:36.192,2024-03-03,21.476,ABMag,g - Sloan,0.14257945006337286,0.6457431238499106,Galaxy,-18.376139939989443,934.1744564328881,0.2276,"['228.262705' '7.215252' 'Galaxy' '934.1744564328881' '0.2276'
 '0.14257945006337286' '0.6457431238499106']",Galaxy,-19.40025480503469,1497.1005193048602,0.3787,"['228.264439' '7.215989' 'Galaxy' '1497.1005193048602' '0.3787'
 '6.598147065663538' '47.89032883390081']",,,,,,Lei Hu (Carnegie Mellon U.),No
2023acpn,15:03:51.916,+06:52:00.63,2023-03-25 07:52:37.344,2024-03-03,21.7321,ABMag,g - Sloan,0.14258520008904652,0.47433410491465827,Galaxy,-17.450075178122443,686.1752285246341,0.16468,"['225.966329' '6.866804' 'Galaxy' '686.1752285246341' '0.16468'
 '0.14258520008904652' '0.47433410491465827']",Galaxy,-17.644570244099608,750.4712317230345,0.1808,"['225.96432' '6.866343' 'Galaxy' '750.4712317230345' '0.1808'
 '7.3587735706608735' '26.774067596529616']",Galaxy,-14.799586971197133,202.45914303314015,0.0473,"['225.96473' '6.865338' 'Galaxy' '202.45914303314015' '0.0473'
 '7.839857978181617' '7.695209650861608']",Lei Hu (Carnegie Mellon U.),Yes
2023acpv,22:05:59.351,-04:47:33.47,2023-05-12 09:58:58.944,2024-03-03,19.708,ABMag,z - Sloan,0.1440809462550876,0.5272736954855732,Galaxy,-19.68127343446217,754.8396192442082,0.1819,"['331.497307' '-4.792669' 'Galaxy' '754.8396192442082' '0.1819'
 '0.1440809462550876' '0.5272736954855732']",,,,,,,,,,,Lei Hu (Carnegie Mellon U.),No
2023adhp,22:11:24.998,-03:23:36.93,2023-08-25 01:45:24.480,2024-03-03,21.8913,ABMag,g - Sloan,0.14855845994098416,0.9938488610618926,Galaxy,-18.807940443506148,1379.9015062331353,0.3462,"['332.854117' '-3.393591' 'Galaxy' '1379.9015062331353' '0.3462'
 '0.14855845994098416' '0.9938488610618926']",,,,,,,,,,,Lei Hu (Carnegie Mellon U.),No
2023acrw,12:38:12.880,+05:37:55.10,2023-02-08 08:43:42.816,2024-03-03,21.6998,ABMag,z - Sloan,0.1592716487704398,1.9926422557742383,Galaxy,-20.358779964946063,2580.572072816862,0.7117,"['189.553668' '5.631928' 'Galaxy' '2580.572072816862' '0.7117'
 '0.1592716487704398' '1.9926422557742383']",Galaxy,-20.008611178271902,2196.2523320662012,0.5861,"['189.551829' '5.630613' 'Galaxy' '2196.2523320662012' '0.5861'
 '8.202935697664739' '87.34265909159147']",,,,,,Lei Hu (Carnegie Mellon U.),No
