TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024pod,22:19:17.675,-02:04:25.70,2024-07-14 08:57:05.999,2024-07-16,20.0332,ABMag,g - ZTF,0.24909752704786473,3.277381896991408,Galaxy,-22.134713838477218,2713.830803826371,0.7575,"['334.823691' '-2.073858' 'Galaxy' '2713.830803826371' '0.7575'
 '0.24909752704786473' '3.277381896991408']",,,,,,,,,,,A. Munoz-Arancibia,Yes
2024pog,15:45:44.959,+05:36:30.92,2024-07-09 04:41:05.997,2024-07-16,20.3682,ABMag,g - ZTF,0.9386551105292258,4.145120481808423,Galaxy,-19.42908121219829,910.8696725074439,0.2216,"['236.437479' '5.608375' 'Galaxy' '910.8696725074439' '0.2216'
 '0.9386551105292258' '4.145120481808423']",,,,,,,,,,,A. Munoz-Arancibia,No
2024pnq,13:17:40.652,+62:35:31.27,2024-07-14 06:42:03.744,2024-07-16,19.206,ABMag,orange - ATLAS,1.2212133023411404,1.7997138072505872,Galaxy,-18.208185277082332,303.97443185687933,0.0714,"['199.418906' '62.591761' 'Galaxy' '303.97443185687933' '0.0714'
 '1.2212133023411404' '1.7997138072505872']",Galaxy,-20.73165358808851,971.6966771832097,0.2373,"['199.420594' '62.590151' 'Galaxy' '971.6966771832097' '0.2373'
 '7.019248122800355' '33.067105343960264']",,,,,,J. Tonry,No
2024pnm,00:57:30.645,+22:44:14.19,2024-07-15 04:11:42.720,2024-07-16,19.26,ABMag,L - GOTO,1.2682993905661435,4.77550578268731,Galaxy,-20.191113623496275,776.6453112936214,0.1874,"['14.378059' '22.737193' 'Galaxy' '776.6453112936214' '0.1874'
 '1.2682993905661435' '4.77550578268731']",,,,,,,,,,,T. Killestein,No
2024pon,23:43:08.490,+41:09:07.60,2024-07-15 19:59:15.648,2024-07-16,19.09,VegaMag,Clear - ,1.3346363397146923,6.294852330025552,Galaxy,-20.85023866991833,972.8541458169329,0.2376,"['355.785852' '41.152203' 'Galaxy' '972.8541458169329' '0.2376'
 '1.3346363397146923' '6.294852330025552']",Galaxy,-21.92759772823226,1597.789436775621,0.4071,"['355.787752' '41.152891' 'Galaxy' '1597.789436775621' '0.4071'
 '7.028363983278096' '54.44382846493063']",,,,,,Mi Zhang,No
2024pmu,14:43:32.408,+37:48:00.97,2024-07-11 07:47:37.000,2024-07-16,19.5663,ABMag,r - ZTF,1.4426552620463442,2.0380985509048823,Galaxy,-17.756138746020554,291.3987934382812,0.0684,"['220.884592' '37.800072' 'Galaxy' '291.3987934382812' '0.0684'
 '1.4426552620463442' '2.0380985509048823']",,,,,,,,,,,Jesper Sollerman (SU),No
2024pny,21:19:42.825,+04:05:39.80,2024-07-12 09:34:29.004,2024-07-16,20.649,ABMag,r - ZTF,2.249022370531258,11.202673831057039,Galaxy,-19.40976524728378,1027.43190889427,0.2518,"['319.928878' '4.094833' 'Galaxy' '1027.43190889427' '0.2518'
 '2.249022370531258' '11.202673831057039']",,,,,,,,,,,A. Munoz-Arancibia,No
2024pol,00:02:28.062,+12:44:22.93,2024-07-15 13:48:37.152,2024-07-16,19.201,ABMag,orange - ATLAS,2.265694790261652,3.798042744332354,Galaxy,-18.492917876235786,345.7670265866356,0.0814,"['0.617345' '12.739225' 'Galaxy' '345.7670265866356' '0.0814'
 '2.265694790261652' '3.798042744332354']",,,,,,,,,,,J. Tonry,No
2024poj,23:17:59.956,+09:39:57.46,2024-07-09 09:22:35.996,2024-07-16,20.0673,ABMag,r - ZTF,3.021547881314446,1.9257574785965608,Galaxy,-15.52668622769217,131.4610950424633,0.0306,"['349.499381' '9.66524' 'Galaxy' '131.4610950424633' '0.0306'
 '3.021547881314446' '1.9257574785965608']",Galaxy,-15.002272745440816,103.25582216867845,0.024,"['349.500724' '9.667213' 'Galaxy' '103.25582216867845' '0.024'
 '5.538933948098014' '2.772781208483683']",Galaxy,-21.440188011824393,2002.1545681459036,0.526,"['349.498314' '9.666788' 'Galaxy' '2002.1545681459036' '0.526'
 '6.107376350129522' '59.28258766429683']",A. Munoz-Arancibia,No
2024pno,02:28:05.343,-17:25:14.93,2024-07-14 07:58:23.808,2024-07-16,18.057,ABMag,orange - ATLAS,4.575375892746232,6.3335113053472885,Galaxy,-19.221214518482686,285.52418706339654,0.067,"['37.022849' '-17.421955' 'Galaxy' '285.52418706339654' '0.067'
 '4.575375892746232' '6.3335113053472885']",Galaxy,-22.530026124475075,1310.404044642596,0.3272,"['37.021384' '-17.422465' 'Galaxy' '1310.404044642596' '0.3272'
 '6.666076912891345' '42.34970718997772']",,,,,,J. Tonry,No
