TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2023yla,10:05:08.416,+10:55:43.91,2023-11-24 14:17:38.112,2023-11-26,20.5,ABMag,w - P1,0.22568874601470365,1.8895428844148952,Galaxy,-20.68635991325243,1726.919059257488,0.4442,"['151.285058' '10.928926' 'Galaxy' '1726.919059257488' '0.4442'
 '0.22568874601470365' '1.8895428844148952']",K. C. Chambers,No
2023ykp,08:31:09.648,+57:49:23.70,2023-11-23 11:10:20.928,2023-11-26,19.74,ABMag,i - P1,0.23653078683891393,0.37247219966590844,Galaxy,-17.8181566019806,324.8114426306236,0.07638,"['127.790182' '57.823185' 'Galaxy' '324.8114426306236' '0.07638'
 '0.23653078683891393' '0.37247219966590844']",K. C. Chambers,Yes
2023ylw,09:56:47.630,+16:10:09.85,2023-10-16 14:42:31.104,2023-11-26,21.74,ABMag,w - P1,0.42717423709543195,0.8802754781583921,Galaxy,-16.402193422762256,425.04869247849695,0.1005,"['149.198509' '16.169511' 'Galaxy' '425.04869247849695' '0.1005'
 '0.42717423709543195' '0.8802754781583921']",K. C. Chambers,No
2023ykt,09:54:16.733,+09:41:30.79,2023-11-23 13:31:02.208,2023-11-26,20.23,ABMag,w - P1,0.6643140053238503,1.4725608177888916,Galaxy,-18.07062482570114,457.2197324062981,0.1083,"['148.569577' '9.691768' 'Galaxy' '457.2197324062981' '0.1083'
 '0.6643140053238503' '1.4725608177888916']",K. C. Chambers,No
2023yjt,09:55:15.365,+12:42:46.12,2023-11-23 13:28:14.592,2023-11-26,21.42,ABMag,w - P1,0.7266338424259723,1.5279242789824878,Galaxy,-16.76605672094417,433.7218925847295,0.1026,"['148.813925' '12.71299' 'Galaxy' '433.7218925847295' '0.1026'
 '0.7266338424259723' '1.5279242789824878']",K. C. Chambers,No
2023yjs,23:23:54.183,+18:22:32.54,2023-10-05 06:49:14.880,2023-11-26,21.3,ABMag,w - P1,0.767265407468257,4.552351451737847,Galaxy,-19.138576490655463,1223.81366485316,0.3038,"['350.975983' '18.375746' 'Galaxy' '1223.81366485316' '0.3038'
 '0.767265407468257' '4.552351451737847']",K. C. Chambers,No
2023ylj,06:40:03.597,+38:06:37.99,2023-11-22 14:31:42.240,2023-11-26,20.45,ABMag,w - P1,0.7760239468546936,2.6240355024533137,Galaxy,-18.767598583472076,697.4606604352177,0.1675,"['100.015018' '38.110767' 'Galaxy' '697.4606604352177' '0.1675'
 '0.7760239468546936' '2.6240355024533137']",K. C. Chambers,No
2023yls,09:03:06.090,+44:09:17.65,2023-11-11 13:50:43.296,2023-11-26,20.76,ABMag,w - P1,0.9980521248333986,3.952844038932945,Galaxy,-18.800907945007108,816.923875540928,0.1976,"['135.775145' '44.15468' 'Galaxy' '816.923875540928' '0.1976'
 '0.9980521248333986' '3.952844038932945']",K. C. Chambers,No
2023ylq,06:12:21.708,+35:48:58.28,2023-11-22 14:23:21.120,2023-11-26,21.34,ABMag,w - P1,1.0858194105673018,1.0657856342520775,Galaxy,-15.191686971197132,202.45914303314015,0.0473,"['93.090689' '35.81642' 'Galaxy' '202.45914303314015' '0.0473'
 '1.0858194105673018' '1.0657856342520775']",K. C. Chambers,No
2023yju,02:36:17.026,-05:03:55.89,2023-10-08 10:58:41.952,2023-11-26,21.33,ABMag,w - P1,1.1437109760445903,4.154654826763059,Galaxy,-18.04321896068369,749.2793990826974,0.1805,"['39.070641' '-5.065419' 'Galaxy' '749.2793990826974' '0.1805'
 '1.1437109760445903' '4.154654826763059']",K. C. Chambers,No
