TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2023vxj,01:54:52.800,-17:26:22.17,2023-09-08 13:29:04.704,29-Oct-2023,21.32,ABMag,w - P1,0.6648592729297975,5.722331739193638,Galaxy,-19.92634217142622,1775.2864335794834,0.4583,"['28.719881' '-17.439346' 'Galaxy' '1775.2864335794834' '0.4583'
 '0.6648592729297975' '5.722331739193638']",,,,,,K. C. Chambers
2023vyu,22:53:48.578,+04:41:42.50,2023-09-11 08:03:14.112,29-Oct-2023,20.9,ABMag,w - P1,0.6728594368926487,2.3130009451348084,Galaxy,-18.353382977999928,709.0495661098804,0.1704,"['343.452362' '4.69532' 'Galaxy' '709.0495661098804' '0.1704'
 '0.6728594368926487' '2.3130009451348084']",,,,,,K. C. Chambers
2023vye,01:44:09.678,+02:42:07.39,2023-09-09 14:27:08.352,29-Oct-2023,20.34,ABMag,w - P1,0.7119780750165536,2.8415742759465084,Galaxy,-19.23758762879864,823.2230570496645,0.1992,"['26.040403' '2.701871' 'Galaxy' '823.2230570496645' '0.1992'
 '0.7119780750165536' '2.8415742759465084']",,,,,,K. C. Chambers
2023vxz,02:02:23.637,+08:47:33.14,2023-09-10 12:10:24.672,29-Oct-2023,21.12,ABMag,w - P1,0.9445856914671787,2.6887722230136695,Galaxy,-17.723688917291174,587.1347476787965,0.1401,"['30.598663' '8.792342' 'Galaxy' '587.1347476787965' '0.1401'
 '0.9445856914671787' '2.6887722230136695']",,,,,,K. C. Chambers
2023vyg,02:14:00.488,+17:20:13.41,2023-09-09 11:52:55.776,29-Oct-2023,21.23,ABMag,w - P1,0.9649859873813732,3.3209425042793317,Galaxy,-18.025827414519387,709.8481959071999,0.1706,"['33.50223' '17.336867' 'Galaxy' '709.8481959071999' '0.1706'
 '0.9649859873813732' '3.3209425042793317']",,,,,,K. C. Chambers
2023vxd,10:45:16.578,+35:34:46.62,2023-10-22 11:52:48.000,29-Oct-2023,19.38,ABMag,g - ZTF,1.0363687305706388,3.3332047445211566,Galaxy,-19.72886411796156,663.3959618344113,0.159,"['161.319328' '35.579818' 'Galaxy' '663.3959618344113' '0.159'
 '1.0363687305706388' '3.3332047445211566']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023vxp,22:57:41.740,-07:54:18.53,2023-09-09 10:12:37.152,29-Oct-2023,20.92,ABMag,w - P1,1.1080404716920969,7.627098878182108,Galaxy,-19.841144431494392,1419.8056049437862,0.3572,"['344.424193' '-7.905288' 'Galaxy' '1419.8056049437862' '0.3572'
 '1.1080404716920969' '7.627098878182108']",,,,,,K. C. Chambers
2023vxg,01:29:39.464,+33:51:25.53,2023-09-08 14:37:07.104,29-Oct-2023,21.44,ABMag,w - P1,1.1161726419967914,4.747597095290443,Galaxy,-18.275838075592734,877.3393632464944,0.213,"['22.414796' '33.857018' 'Galaxy' '877.3393632464944' '0.213'
 '1.1161726419967914' '4.747597095290443']",,,,,,K. C. Chambers
2023vxn,00:42:45.692,+07:29:02.27,2023-09-09 11:07:58.368,29-Oct-2023,21.06,ABMag,w - P1,1.5078467308990207,3.6815414574108014,Galaxy,-17.450488149008383,503.6138089142583,0.1196,"['10.690689' '7.484253' 'Galaxy' '503.6138089142583' '0.1196'
 '1.5078467308990207' '3.6815414574108014']",,,,,,K. C. Chambers
2023vya,00:07:07.008,-08:16:32.11,2023-09-09 10:20:49.632,29-Oct-2023,20.95,ABMag,w - P1,1.7103910874185098,7.271841869408526,Galaxy,-18.764870673347833,876.9485910520858,0.2129,"['1.779363' '-8.276033' 'Galaxy' '876.9485910520858' '0.2129'
 '1.7103910874185098' '7.271841869408526']",Galaxy,-18.785085478296846,885.1504523937163,0.215,"['1.778178' '-8.275883' 'Galaxy' '885.1504523937163' '0.215'
 '3.794522113481614' '16.283548446431993']",K. C. Chambers
