TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024fvj,18:38:45.944,+41:39:49.72,2024-04-05 12:14:06.720,2024-04-06,19.446,ABMag,orange - ATLAS,0.180603783791035,0.5009453151175605,Galaxy,-19.341443038596825,572.1219467267529,0.1364,"['279.691393' '41.663771' 'Galaxy' '572.1219467267529' '0.1364'
 '0.180603783791035' '0.5009453151175605']",,,,,,,,,,,J. Tonry,No
2024fsk,08:24:59.512,+47:33:04.21,2024-04-05 06:45:35.424,2024-04-06,19.93,ABMag,orange - ATLAS,0.2784413138117285,1.1319844288017913,Galaxy,-19.687659559024063,838.5556931335988,0.2031,"['126.248056' '47.551121' 'Galaxy' '838.5556931335988' '0.2031'
 '0.2784413138117285' '1.1319844288017913']",,,,,,,,,,,J. Tonry,No
2024fvc,13:32:17.593,+37:41:38.99,2024-04-05 09:36:35.424,2024-04-06,19.887,ABMag,orange - ATLAS,0.30062074045976134,4.1646928434031265,Galaxy,-22.39294584775098,2857.5192815783425,0.8083,"['203.073369' '37.694098' 'Galaxy' '2857.5192815783425' '0.8083'
 '0.30062074045976134' '4.1646928434031265']",,,,,,,,,,,J. Tonry,No
2024fsl,08:18:53.727,+07:24:52.31,2024-04-05 07:32:51.072,2024-04-06,19.305,ABMag,orange - ATLAS,0.32176455114600694,0.5887270243519296,Galaxy,-18.57900454367072,377.3991422199498,0.089,"['124.723775' '7.414552' 'Galaxy' '377.3991422199498' '0.089'
 '0.32176455114600694' '0.5887270243519296']",,,,,,,,,,,J. Tonry,No
2024fub,13:52:40.560,-06:39:27.15,2024-04-03 20:51:30.240,2024-04-06,19.465,ABMag,orange - ATLAS,0.3764686261628806,1.3436137010586442,Galaxy,-19.869853838753702,736.157545253094,0.1772,"['208.168897' '-6.65752' 'Galaxy' '736.157545253094' '0.1772'
 '0.3764686261628806' '1.3436137010586442']",Galaxy,-20.858392579080768,1160.5891758084501,0.2869,"['208.168723' '-6.656287' 'Galaxy' '1160.5891758084501' '0.2869'
 '4.624124445716358' '26.018538386875875']",Galaxy,-19.412882102611842,596.4532653535679,0.1424,"['208.167403' '-6.659778' 'Galaxy' '596.4532653535679' '0.1424'
 '9.870373238906113' '28.54203029183288']",J. Tonry,No
2024fvf,17:02:45.252,+39:34:53.33,2024-04-05 11:27:23.904,2024-04-06,19.635,ABMag,orange - ATLAS,0.4810753320320835,0.7723748184790195,Galaxy,-17.965200755667635,331.16173643403687,0.0779,"['255.688387' '39.581435' 'Galaxy' '331.16173643403687' '0.0779'
 '0.4810753320320835' '0.7723748184790195']",,,,,,,,,,,J. Tonry,No
2024fve,16:02:58.888,+38:39:32.69,2024-04-05 11:13:24.096,2024-04-06,20.192,ABMag,orange - ATLAS,0.5577219191870166,6.541849465155062,Galaxy,-21.72653983176835,2419.4016157857286,0.6579,"['240.745229' '38.658969' 'Galaxy' '2419.4016157857286' '0.6579'
 '0.5577219191870166' '6.541849465155062']",,,,,,,,,,,J. Tonry,No
2024fte,14:39:00.083,+56:03:26.63,2024-04-04 09:37:34.176,2024-04-06,20.072,ABMag,orange - ATLAS,0.6372837237134876,3.902754692896892,Galaxy,-20.435317805493316,1263.1751143317294,0.3144,"['219.750537' '56.057256' 'Galaxy' '1263.1751143317294' '0.3144'
 '0.6372837237134876' '3.902754692896892']",,,,,,,,,,,J. Tonry,No
2024fuu,10:08:32.639,+33:22:17.89,2024-04-05 08:09:14.400,2024-04-06,20.113,ABMag,orange - ATLAS,0.6705503951741133,2.793656203431803,Galaxy,-19.557833348766387,859.343249498133,0.2084,"['152.135856' '33.371491' 'Galaxy' '859.343249498133' '0.2084'
 '0.6705503951741133' '2.793656203431803']",,,,,,,,,,,J. Tonry,No
2024fup,13:55:39.611,+34:30:31.68,2024-04-05 09:16:06.816,2024-04-06,19.949,ABMag,orange - ATLAS,0.717044636192721,1.7265205415266773,Galaxy,-18.531253457716982,496.6502878796541,0.1179,"['208.91523' '34.508671' 'Galaxy' '496.6502878796541' '0.1179'
 '0.717044636192721' '1.7265205415266773']",,,,,,,,,,,J. Tonry,No
2024fvg,17:46:13.026,+43:14:53.84,2024-04-05 11:45:49.824,2024-04-06,19.953,ABMag,orange - ATLAS,1.4923056362709897,5.377830214019481,Galaxy,-19.40287220341955,743.3176422661687,0.179,"['266.554665' '43.247987' 'Galaxy' '743.3176422661687' '0.179'
 '1.4923056362709897' '5.377830214019481']",Galaxy,-17.280041406004866,279.6457872223675,0.0656,"['266.552836' '43.248352' 'Galaxy' '279.6457872223675' '0.0656'
 '3.7801908739961125' '5.125035492009753']",Galaxy,-19.299159817248356,708.6502806396619,0.1703,"['266.555303' '43.246158' 'Galaxy' '708.6502806396619' '0.1703'
 '8.131050989774153' '27.935311264590798']",J. Tonry,No
2024ftd,14:27:15.978,+53:48:57.97,2024-04-04 09:37:34.176,2024-04-06,19.908,ABMag,orange - ATLAS,1.4998295823612495,4.285194642973852,Galaxy,-18.943768856068317,589.3235159391425,0.14064,"['216.815894' '53.816212' 'Galaxy' '589.3235159391425' '0.14064'
 '1.4998295823612495' '4.285194642973852']",,,,,,,,,,,J. Tonry,Yes
2024ftf,09:51:16.042,+25:08:15.28,2024-04-04 09:04:19.200,2024-04-06,19.818,ABMag,orange - ATLAS,1.6638655071105675,3.362020820053355,Galaxy,-18.281536565454015,416.78042490993727,0.0985,"['147.81636' '25.137731' 'Galaxy' '416.78042490993727' '0.0985'
 '1.6638655071105675' '3.362020820053355']",,,,,,,,,,,J. Tonry,No
2024fux,12:57:28.860,+39:49:15.07,2024-04-05 09:32:35.232,2024-04-06,20.07,ABMag,orange - ATLAS,2.1893289469606843,3.3819275889606986,Galaxy,-17.446392092564025,318.62395089227743,0.0749,"['194.369993' '39.821428' 'Galaxy' '318.62395089227743' '0.0749'
 '2.1893289469606843' '3.3819275889606986']",,,,,,,,,,,J. Tonry,No
2024fvp,12:21:54.950,+46:39:00.29,2024-04-05 14:15:21.600,2024-04-06,19.131,ABMag,orange - ATLAS,2.9959035870085975,4.390752580227134,Galaxy,-18.27118132718249,302.29869017638475,0.071,"['185.480149' '46.649924' 'Galaxy' '302.29869017638475' '0.071'
 '2.9959035870085975' '4.390752580227134']",,,,,,,,,,,J. Tonry,No
2024ftz,13:23:24.724,-03:14:19.31,2024-04-03 22:17:37.824,2024-04-06,19.298,ABMag,orange - ATLAS,3.1163275212535755,11.043959824462387,Galaxy,-20.02153428098156,730.9822917769854,0.1759,"['200.852896' '-3.23784' 'Galaxy' '730.9822917769854' '0.1759'
 '3.1163275212535755' '11.043959824462387']",,,,,,,,,,,J. Tonry,No
2024fvn,11:57:21.979,+20:59:50.62,2024-03-06 09:24:02.880,2024-04-06,21.05,ABMag,w - P1,3.133706521941443,13.76165471417586,Galaxy,-18.73518734362951,905.8107462856273,0.2203,"['179.342464' '20.99712' 'Galaxy' '905.8107462856273' '0.2203'
 '3.133706521941443' '13.76165471417586']",Galaxy,-18.969517564159336,1009.0286853550133,0.247,"['179.338895' '20.996956' 'Galaxy' '1009.0286853550133' '0.247'
 '9.158397978384953' '44.80205052636843']",,,,,,K. C. Chambers,No
2024fvo,15:40:02.867,-02:50:28.18,2024-03-06 14:45:29.952,2024-04-06,19.87,ABMag,w - P1,3.5379999519480068,15.015229274058267,Galaxy,-19.840996392633546,875.38535870434,0.2125,"['235.010982' '-2.841359' 'Galaxy' '875.38535870434' '0.2125'
 '3.5379999519480068' '15.015229274058267']",,,,,,,,,,,K. C. Chambers,No
2024fuz,14:37:57.696,+35:23:42.24,2024-04-03 23:15:02.592,2024-04-06,19.43,ABMag,L - GOTO,5.244807159635836,3.114763047454248,Galaxy,-16.010603110846453,122.49563748465204,0.0285,"['219.490837' '35.393654' 'Galaxy' '122.49563748465204' '0.0285'
 '5.244807159635836' '3.114763047454248']",,,,,,,,,,,K. Ulaczyk,No
2024fuw,12:58:06.804,+43:04:18.46,2024-04-05 09:34:35.328,2024-04-06,19.92,ABMag,orange - ATLAS,5.669835930294696,59.9060907676734,Galaxy,-21.7716281080556,2179.3431692661297,0.58078,"['194.526342' '43.071221' 'Galaxy' '2179.3431692661297' '0.58078'
 '5.669835930294696' '59.9060907676734']",,,,,,,,,,,J. Tonry,Yes
2024fvk,13:23:28.187,+42:53:59.70,2024-04-05 10:13:43.680,2024-04-06,19.882,ABMag,orange - ATLAS,5.71028880972454,17.9093116473246,Galaxy,-19.172229764536862,646.9131107369143,0.1549,"['200.869602' '42.899771' 'Galaxy' '646.9131107369143' '0.1549'
 '5.71028880972454' '17.9093116473246']",,,,,,,,,,,J. Tonry,No
2024fva,16:41:40.375,+09:48:25.55,2024-04-04 05:38:10.176,2024-04-06,18.96,ABMag,L - GOTO,6.230009789746708,7.684177104770858,Galaxy,-18.067668850065758,254.40976102174014,0.0596,"['250.416473' '9.807111' 'Galaxy' '254.40976102174014' '0.0596'
 '6.230009789746708' '7.684177104770858']",Galaxy,-19.84432825437846,576.5880681137644,0.1375,"['250.416092' '9.808018' 'Galaxy' '576.5880681137644' '0.1375'
 '8.2743516682927' '23.129939274371733']",,,,,,K. Ulaczyk,No
2024fuy,14:16:41.012,+38:51:27.63,2024-04-05 09:14:06.720,2024-04-06,19.912,ABMag,orange - ATLAS,6.335542088241561,70.07999624850727,Galaxy,-21.87917711368558,2281.578536950717,0.6132,"['214.168636' '38.857489' 'Galaxy' '2281.578536950717' '0.6132'
 '6.335542088241561' '70.07999624850727']",,,,,,,,,,,J. Tonry,No
2024fse,08:53:54.875,+41:20:31.68,2024-04-05 06:51:41.760,2024-04-06,19.979,ABMag,orange - ATLAS,7.398933746013097,8.309096197960539,Galaxy,-16.845048908872847,231.63798680768042,0.0542,"['133.478728' '41.340079' 'Galaxy' '231.63798680768042' '0.0542'
 '7.398933746013097' '8.309096197960539']",,,,,,,,,,,J. Tonry,Yes
2024ftt,16:45:00.566,-08:07:37.76,2024-04-04 00:49:57.216,2024-04-06,19.708,ABMag,orange - ATLAS,7.533925357063054,15.29864131146878,Galaxy,-18.402283412488885,418.84822806091,0.099,"['251.250267' '-8.12685' 'Galaxy' '418.84822806091' '0.099'
 '7.533925357063054' '15.29864131146878']",Galaxy,-20.488854261254943,1094.8909152082483,0.2695,"['251.250435' '-8.125689' 'Galaxy' '1094.8909152082483' '0.2695'
 '8.65205054547494' '45.9266498817205']",,,,,,J. Tonry,No
2024fus,13:09:28.415,+47:22:23.63,2024-04-05 09:34:35.328,2024-04-06,20.183,ABMag,orange - ATLAS,8.623066766766973,65.17443707612783,Galaxy,-20.781203366039612,1558.9804648793552,0.3961,"['197.364863' '47.373115' 'Galaxy' '1558.9804648793552' '0.3961'
 '8.623066766766973' '65.17443707612783']",,,,,,,,,,,J. Tonry,No
2024ftg,09:09:44.535,+65:52:52.03,2024-04-04 08:16:45.408,2024-04-06,19.349,ABMag,orange - ATLAS,9.779655261175003,91.47872730192005,Galaxy,-22.07810850579617,1929.3974542585884,0.504,"['137.442128' '65.880693' 'Galaxy' '1929.3974542585884' '0.504'
 '9.779655261175003' '91.47872730192005']",,,,,,,,,,,J. Tonry,No
