TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024fck,13:12:27.608,+57:23:04.44,2024-03-29 07:43:40.800,2024-03-30,19.53,ABMag,g - ZTF,0.11588415217207555,0.26057545497398305,Galaxy,-18.80167295038968,463.8041070721947,0.1099,"['198.114974' '57.384563' 'Galaxy' '463.8041070721947' '0.1099'
 '0.11588415217207555' '0.26057545497398305']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fdh,16:43:44.245,+62:50:28.99,2024-03-27 10:49:26.400,2024-03-30,19.37,ABMag,r - ZTF,0.3728846439514486,0.48806904491775915,Galaxy,-17.786659492455204,269.98018990553845,0.0633,"['250.93445' '62.84148' 'Galaxy' '269.98018990553845' '0.0633'
 '0.3728846439514486' '0.48806904491775915']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fcp,16:22:22.087,+50:22:30.90,2024-03-27 09:50:24.000,2024-03-30,19.44,ABMag,g - ZTF,0.4843138601616092,0.8373067418342551,Galaxy,-18.32091411635533,356.60121887171385,0.084,"['245.591883' '50.375153' 'Galaxy' '356.60121887171385' '0.084'
 '0.4843138601616092' '0.8373067418342551']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fde,11:04:12.737,+13:11:59.10,2024-03-20 05:35:31.200,2024-03-30,19.82,ABMag,g - ZTF,0.8629996169232387,2.8377235506964467,Galaxy,-19.33692307354159,678.2418982307479,0.1627,"['166.052883' '13.199905' 'Galaxy' '678.2418982307479' '0.1627'
 '0.8629996169232387' '2.8377235506964467']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fdk,17:11:10.116,-00:26:21.84,2024-03-27 10:56:38.400,2024-03-30,19.36,ABMag,r - ZTF,0.8736627843822988,1.7828453130794575,Galaxy,-18.76097480219657,420.91554043728,0.0995,"['257.791947' '-0.439533' 'Galaxy' '420.91554043728' '0.0995'
 '0.8736627843822988' '1.7828453130794575']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fcf,11:37:47.433,-03:17:21.70,2024-03-29 07:09:07.200,2024-03-30,19.73,ABMag,g - ZTF,0.9820165565432099,1.7037083688517225,Galaxy,-18.038507899783784,357.85046011637024,0.0843,"['174.447492' '-3.289592' 'Galaxy' '357.85046011637024' '0.0843'
 '0.9820165565432099' '1.7037083688517225']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fcd,11:51:10.048,+00:14:48.96,2024-03-29 09:50:23.136,2024-03-30,18.207,ABMag,orange - ATLAS,1.1010589326696836,3.1103646447317916,Galaxy,-20.620129376233002,582.6743163001838,0.139,"['177.792033' '0.24719' 'Galaxy' '582.6743163001838' '0.139'
 '1.1010589326696836' '3.1103646447317916']",Galaxy,-23.57133932029449,2268.12958809004,0.6089,"['177.792192' '0.24632' 'Galaxy' '2268.12958809004' '0.6089'
 '2.4993895304673104' '27.483793524086074']",J. Tonry,No
2024fbz,16:04:13.040,+28:25:09.36,2024-03-29 12:59:57.696,2024-03-30,20.37,ABMag,r - P1,1.1639632564603093,1.9794083987303133,Galaxy,-17.355106354905747,350.76905358418225,0.0826,"['241.05403' '28.419084' 'Galaxy' '350.76905358418225' '0.0826'
 '1.1639632564603093' '1.9794083987303133']",,,,,,D. O. Jones (UC Santa Cruz),No
2024fcz,15:03:51.161,+10:13:48.94,2024-03-20 10:13:26.400,2024-03-30,19.85,ABMag,g - ZTF,1.2078731246076733,3.0736539342609612,Galaxy,-18.75029391602572,524.8784994957058,0.1248,"['225.963154' '10.229926' 'Galaxy' '524.8784994957058' '0.1248'
 '1.2078731246076733' '3.0736539342609612']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fco,13:38:44.616,+25:54:37.84,2024-03-27 08:36:57.600,2024-03-30,19.72,ABMag,g - ZTF,1.4358445817947996,8.08429096106166,Galaxy,-20.60479817635519,1161.3406700790017,0.2871,"['204.686166' '25.910192' 'Galaxy' '1161.3406700790017' '0.2871'
 '1.4358445817947996' '8.08429096106166']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fci,11:17:56.881,+19:58:28.35,2024-03-29 05:06:43.200,2024-03-30,19.23,ABMag,g - ZTF,1.5312457515289364,2.038575815321819,Galaxy,-17.963535520254933,274.6041549031477,0.0644,"['169.486619' '19.974765' 'Galaxy' '274.6041549031477' '0.0644'
 '1.5312457515289364' '2.038575815321819']",Galaxy,-21.984277284563138,1749.2643967285535,0.4507,"['169.486987' '19.976985' 'Galaxy' '1749.2643967285535' '0.4507'
 '8.796191761890443' '74.59762697596973']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fbu,10:11:51.157,+06:14:01.76,2024-03-27 09:51:13.248,2024-03-30,18.739,ABMag,orange - ATLAS,1.549989238153323,4.011715492079665,Galaxy,-19.898132879819,533.8590090220395,0.127,"['152.962723' '6.233863' 'Galaxy' '533.8590090220395' '0.127'
 '1.549989238153323' '4.011715492079665']",Galaxy,-22.257920567930736,1582.6471994229375,0.4028,"['152.962551' '6.231493' 'Galaxy' '1582.6471994229375' '0.4028'
 '8.65857861109227' '66.43632250286979']",J. Tonry,No
2024fdn,11:31:14.736,+14:35:13.51,2024-03-27 08:12:28.800,2024-03-30,19.52,ABMag,g - ZTF,1.6366504249726248,4.475138593007573,Galaxy,-19.23637847670592,563.995573356989,0.1344,"['172.811546' '14.586654' 'Galaxy' '563.995573356989' '0.1344'
 '1.6366504249726248' '4.475138593007573']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fcb,08:07:21.950,+25:07:44.00,2024-03-29 16:11:52.224,2024-03-30,17.71,VegaMag,Clear - ,1.6615394802982113,2.794013718522279,Galaxy,-19.990715011085378,346.8510409493535,0.08166,"['121.841025' '25.129132' 'Galaxy' '346.8510409493535' '0.08166'
 '1.6615394802982113' '2.794013718522279']",,,,,,Mi Zhang,Yes
2024fda,16:23:29.306,+08:28:15.56,2024-03-20 11:05:16.800,2024-03-30,20.25,ABMag,g - ZTF,1.6786515820119763,2.9156947197601166,Galaxy,-17.52103309721806,358.26684518538417,0.0844,"['245.872398' '8.470621' 'Galaxy' '358.26684518538417' '0.0844'
 '1.6786515820119763' '2.9156947197601166']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fdi,17:31:28.179,+34:07:24.49,2024-03-22 11:47:02.400,2024-03-30,20.27,ABMag,g - ZTF,1.8951771323133424,3.912973357898599,Galaxy,-17.87641108332316,425.87506872992276,0.1007,"['262.866827' '34.123264' 'Galaxy' '425.87506872992276' '0.1007'
 '1.8951771323133424' '3.912973357898599']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fdb,10:38:28.706,+61:41:01.94,2024-03-20 04:55:12.000,2024-03-30,19.84,ABMag,g - ZTF,1.9037499046890056,4.23517074431602,Galaxy,-18.468430812638847,458.86629900852995,0.1087,"['159.620619' '61.683649' 'Galaxy' '458.86629900852995' '0.1087'
 '1.9037499046890056' '4.23517074431602']",Galaxy,-20.498100548037126,1168.4768421625488,0.289,"['159.616888' '61.683549' 'Galaxy' '1168.4768421625488' '0.289'
 '4.788810081558819' '27.12830067091476']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fcn,12:14:08.140,+28:17:42.73,2024-03-27 08:54:14.400,2024-03-30,19.65,ABMag,g - ZTF,2.475760259967313,26.642499163190895,Galaxy,-22.081457532364645,2219.6858139815627,0.5935,"['183.533706' '28.295865' 'Galaxy' '2219.6858139815627' '0.5935'
 '2.475760259967313' '26.642499163190895']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fbq,11:01:11.225,-18:58:17.03,2024-03-29 04:15:25.000,2024-03-30,19.93,ABMag,BG-q - BlackGem,2.7210225026420076,7.84697691616811,Galaxy,-18.94197687415045,594.8334391502001,0.142,"['165.296429' '-18.970714' 'Galaxy' '594.8334391502001' '0.142'
 '2.7210225026420076' '7.84697691616811']",,,,,,F. Stoppa,No
2024fbx,16:26:05.222,+28:27:21.51,2024-03-29 13:01:18.048,2024-03-30,19.48,ABMag,r - P1,2.795803507836112,5.607170226595455,Galaxy,-18.603311143325936,413.67781289495696,0.09775,"['246.520875' '28.455975' 'Galaxy' '413.67781289495696' '0.09775'
 '2.795803507836112' '5.607170226595455']",,,,,,D. O. Jones (UC Santa Cruz),Yes
2024fcs,09:53:44.062,+55:57:45.92,2024-03-22 05:15:21.600,2024-03-30,20.3,ABMag,r - ZTF,3.938964353156003,11.767926713093386,Galaxy,-18.648715188567376,616.2302843617312,0.14729,"['148.432391' '55.963619' 'Galaxy' '616.2302843617312' '0.14729'
 '3.938964353156003' '11.767926713093386']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024fcq,17:12:52.299,+44:28:14.76,2024-03-27 11:24:00.000,2024-03-30,19.83,ABMag,r - ZTF,3.9974441855059992,8.996568380219848,Galaxy,-18.503598049142845,464.21547062604384,0.11,"['258.216369' '44.470626' 'Galaxy' '464.21547062604384' '0.11'
 '3.9974441855059992' '8.996568380219848']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fbm,16:16:03.624,+15:14:20.58,2024-03-29 10:12:36.288,2024-03-30,18.8,ABMag,r - ZTF,4.07309618592168,4.051465873942749,Galaxy,-17.760563261386128,205.16943017770888,0.04794,"['244.01627' '15.238974' 'Galaxy' '205.16943017770888' '0.04794'
 '4.07309618592168' '4.051465873942749']",,,,,,J. Nordin,Yes
2024fcg,15:57:48.654,+03:53:49.40,2024-03-29 08:18:14.400,2024-03-30,19.2,ABMag,g - ZTF,4.599474161689436,8.267289763745103,Galaxy,-18.64540054686275,370.7491033535924,0.0874,"['239.452477' '3.898309' 'Galaxy' '370.7491033535924' '0.0874'
 '4.599474161689436' '8.267289763745103']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fbr,09:51:45.726,+48:00:26.23,2024-03-28 09:58:58.944,2024-03-30,18.957,ABMag,orange - ATLAS,4.6712716559005685,8.009905744261504,Galaxy,-18.78608707270586,353.68562955151646,0.0833,"['147.942084' '48.008058' 'Galaxy' '353.68562955151646' '0.0833'
 '4.6712716559005685' '8.009905744261504']",,,,,,J. Tonry,No
2024fcu,10:09:46.366,+10:32:27.88,2024-03-26 06:17:16.800,2024-03-30,18.62,ABMag,r - ZTF,5.234843251123913,5.622553004806465,Galaxy,-18.10727504759375,221.54145798552295,0.05181,"['152.443313' '10.542527' 'Galaxy' '221.54145798552295' '0.05181'
 '5.234843251123913' '5.622553004806465']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024fdm,17:13:45.740,+57:54:44.21,2024-03-20 11:48:28.800,2024-03-30,20.29,ABMag,r - ZTF,5.544668259315628,29.931104396911362,Galaxy,-19.943361538679262,1113.4540716699291,0.2744,"['258.439791' '57.910799' 'Galaxy' '1113.4540716699291' '0.2744'
 '5.544668259315628' '29.931104396911362']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fcl,10:57:38.509,+11:39:22.25,2024-03-29 05:55:40.800,2024-03-30,19.48,ABMag,g - ZTF,5.837838204872559,23.65551334433814,Galaxy,-20.13052727919818,835.8059448652004,0.2024,"['164.412039' '11.655711' 'Galaxy' '835.8059448652004' '0.2024'
 '5.837838204872559' '23.65551334433814']",Galaxy,-19.207777094453615,546.4562769214989,0.13009,"['164.409201' '11.657961' 'Galaxy' '546.4562769214989' '0.13009'
 '7.7849077677906795' '20.6245156026069']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024fdc,11:28:57.412,-02:49:12.13,2024-03-20 05:34:04.800,2024-03-30,19.41,ABMag,g - ZTF,7.518254470808866,14.859607329849235,Galaxy,-18.64157722591162,407.67628162686947,0.0963,"['172.237788' '-2.821561' 'Galaxy' '407.67628162686947' '0.0963'
 '7.518254470808866' '14.859607329849235']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024fcv,14:36:53.357,+32:57:23.85,2024-03-19 10:52:19.200,2024-03-30,20.6,ABMag,g - ZTF,8.093761506319504,19.9222649095648,Galaxy,-17.928067203601785,507.70733837608617,0.1206,"['219.219986' '32.957728' 'Galaxy' '507.70733837608617' '0.1206'
 '8.093761506319504' '19.9222649095648']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fbl,13:38:47.590,+60:26:51.54,2024-03-19 10:22:04.800,2024-03-30,19.46,ABMag,r - ZTF,8.877008722017717,13.20290226479845,Galaxy,-17.974139475121937,306.78060178175804,0.07207,"['204.700736' '60.445499' 'Galaxy' '306.78060178175804' '0.07207'
 '8.877008722017717' '13.20290226479845']",,,,,,J. Nordin,Yes
2024fdd,10:25:24.676,+06:50:33.74,2024-03-26 06:38:52.800,2024-03-30,19.19,ABMag,g - ZTF,8.968565904235987,23.762145679066585,Galaxy,-19.497938917305216,546.4970015504033,0.1301,"['156.350507' '6.843679' 'Galaxy' '546.4970015504033' '0.1301'
 '8.968565904235987' '23.762145679066585']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fdj,17:02:12.830,+28:07:46.27,2024-03-29 13:07:27.840,2024-03-30,18.713,ABMag,orange - ATLAS,9.306003012675287,9.78350740566102,Galaxy,-17.967782612503505,216.84855000036046,0.0507,"['255.556316' '28.128944' 'Galaxy' '216.84855000036046' '0.0507'
 '9.306003012675287' '9.78350740566102']",,,,,,J. Tonry,No
