TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024cvx,08:23:48.186,+52:35:27.76,2024-02-15 08:11:32.640,2024-02-17,20.14,ABMag,w - P1,0.2286496844451119,0.5809353968525277,Galaxy,-18.45691183010304,524.061633270727,0.1246,"['125.950724' '52.590989' 'Galaxy' '524.061633270727' '0.1246'
 '0.2286496844451119' '0.5809353968525277']",,,,,,K. C. Chambers,No
2024cwd,16:40:32.556,+05:45:40.61,2024-02-14 12:09:16.001,2024-02-17,20.3214,ABMag,g - ZTF,0.5378578403881555,2.103496762576845,Galaxy,-19.21209738689895,806.6766338577457,0.195,"['250.135667' '5.761429' 'Galaxy' '806.6766338577457' '0.195'
 '0.5378578403881555' '2.103496762576845']",,,,,,F. Forster,No
2024cwa,16:46:52.903,+32:29:18.35,2024-02-11 13:08:15.999,2024-02-17,20.6297,ABMag,g - ZTF,0.8187770304661004,7.878395712687128,Galaxy,-20.858786365320242,1984.710983293068,0.5207,"['251.720563' '32.488628' 'Galaxy' '1984.710983293068' '0.5207'
 '0.8187770304661004' '7.878395712687128']",,,,,,F. Forster,No
2024cwe,11:04:12.768,+79:12:52.11,2024-02-14 09:26:31.004,2024-02-17,20.2887,ABMag,r - ZTF,1.2046361426385372,4.547355544879148,Galaxy,-19.167940779120443,778.6246628400329,0.1879,"['166.054885' '79.214363' 'Galaxy' '778.6246628400329' '0.1879'
 '1.2046361426385372' '4.547355544879148']",Galaxy,-21.05306440347416,1855.038300006317,0.4818,"['166.053759' '79.21716' 'Galaxy' '1855.038300006317' '0.4818'
 '9.673331312966734' '86.9969065447135']",F. Forster,No
2024cwh,12:28:26.354,+18:47:31.45,2024-02-12 12:06:05.999,2024-02-17,20.5122,ABMag,g - ZTF,1.6215096220539522,5.965224139668192,Galaxy,-18.888461848565747,758.8088190450944,0.1829,"['187.110022' '18.791667' 'Galaxy' '758.8088190450944' '0.1829'
 '1.6215096220539522' '5.965224139668192']",Galaxy,-20.601153803232542,1669.824237878175,0.4277,"['187.112633' '18.792232' 'Galaxy' '1669.824237878175' '0.4277'
 '9.644506318942629' '78.07745153099158']",F. Forster,No
2024cwg,09:26:58.588,+20:09:29.62,2024-02-14 06:57:54.999,2024-02-17,20.0353,ABMag,g - ZTF,1.7024946518733846,4.5346154169382,Galaxy,-18.664099185364307,549.388844973545,0.13081,"['141.74462' '20.158208' 'Galaxy' '549.388844973545' '0.13081'
 '1.7024946518733846' '4.5346154169382']",,,,,,F. Forster,Yes
2024cvl,10:53:01.035,+59:51:16.59,2024-02-12 11:44:09.600,2024-02-17,20.16,ABMag,g - ZTF,2.826984188874502,6.863043604452561,Galaxy,-18.338092559278795,500.74717959561633,0.1189,"['163.255424' '59.854056' 'Galaxy' '500.74717959561633' '0.1189'
 '2.826984188874502' '6.863043604452561']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024cvd,10:08:53.539,+40:06:27.04,2024-02-16 10:22:41.952,2024-02-17,19.769,ABMag,g - ZTF,3.1947409830575393,7.730465221637249,Galaxy,-18.721975554036696,499.1086662773625,0.1185,"['152.222804' '40.106649' 'Galaxy' '499.1086662773625' '0.1185'
 '3.1947409830575393' '7.730465221637249']",Galaxy,-16.62911092956515,190.38037849841112,0.04445,"['152.224407' '40.105727' 'Galaxy' '190.38037849841112' '0.04445'
 '7.390506386104853' '6.821364384015896']",K. De (Caltech) on behalf of ZTF,Yes
2024cwi,11:38:45.256,+22:37:26.45,2024-02-12 09:06:16.998,2024-02-17,20.6808,ABMag,r - ZTF,5.263753306827806,27.310641551618822,Galaxy,-19.466507540774163,1070.1915268313917,0.263,"['174.687128' '22.623402' 'Galaxy' '1070.1915268313917' '0.263'
 '5.263753306827806' '27.310641551618822']",,,,,,F. Forster,No
2024cwk,11:18:40.810,+26:25:21.56,2024-02-12 09:06:16.998,2024-02-17,20.4396,ABMag,r - ZTF,5.314039989999237,70.00566819790917,Galaxy,-21.731067600729112,2717.2745433879027,0.7587,"['169.668437' '26.422993' 'Galaxy' '2717.2745433879027' '0.7587'
 '5.314039989999237' '70.00566819790917']",,,,,,F. Forster,No
2024cvf,10:12:45.623,-02:38:12.76,2024-02-15 09:29:21.696,2024-02-17,19.27,ABMag,w - P1,6.121934869666097,4.43320627861978,Galaxy,-16.601271839699127,149.3669001077472,0.0348,"['153.191669' '-2.636228' 'Galaxy' '149.3669001077472' '0.0348'
 '6.121934869666097' '4.43320627861978']",,,,,,K. C. Chambers,No
2024cvj,12:03:53.640,+04:13:22.14,2024-02-12 11:11:02.400,2024-02-17,20.04,ABMag,g - ZTF,8.337795247076581,55.6617522085617,Galaxy,-20.654653904827363,1376.9899829984342,0.3454,"['180.975299' '4.221352' 'Galaxy' '1376.9899829984342' '0.3454'
 '8.337795247076581' '55.6617522085617']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024cwc,16:09:07.177,+20:42:49.04,2024-02-11 12:06:34.001,2024-02-17,20.1001,ABMag,r - ZTF,9.928847259694843,60.00168573578141,Galaxy,-20.378348777052746,1246.4927458636607,0.3099,"['242.279136' '20.716285' 'Galaxy' '1246.4927458636607' '0.3099'
 '9.928847259694843' '60.00168573578141']",,,,,,F. Forster,Yes
