TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024bdw,ZTF24aadqwqu,,13.559173182118684,0.12,0.07,19.7708,19.6989,2024-01-30T08:39:47.998085,2.0,2.0,,,SN,6.22,19.7708,19.6102,18.9253,18.3024,0.62,0.0114583,60334.2,60339.4,135.68224283333333,60.55684176666667
2024bdu,ZTF24aadlemd,,5.824022681917995,0.11,0.11,19.5657,19.4538,2024-01-30T06:19:29.000656,2.0,2.0,rising/peak,,SN,0.09,19.5657,19.4538,20.2788,19.3377,0.94,0.0025,60339.2,60339.3,57.088848150000004,5.8348565
2024bdx,ZTF24aadqzob,,3.729092182125896,0.42,0.39,19.325,18.9346,2024-01-30T08:46:24.003822,1.0,1.0,rising/peak,,SN,1.47,19.325,18.9346,20.0333,18.9546,1.08,0.120131,60336.3,60339.4,106.81459233333332,2.3995900333333338
2024bdv,ZTF24aacgwzx,,4.616974081844091,0.22,0.44,20.1973,19.7569,2024-01-30T07:19:33.003845,1.0,1.0,rising/peak,,NT,0.75,20.1973,19.7569,21.2858,20.237,1.05,0.0384286,60324.4,60339.3,152.43014683333334,43.287948066666665
2018mmi,ZTF18abxufxf,,5.822599081788212,0.53,0.53,19.539,19.0094,2024-01-30T06:08:15.002868,1.0,1.0,rising/peak,,VS,0.34,19.539,19.0094,18.8249,18.1295,0.7,0.0210833,60334.2,60339.3,57.89187695,-12.38059605
2024bdt,ZTF24aadimjt,,13.663339881692082,1.27,1.23,20.6491,19.4207,2024-01-30T07:03:45.999366,1.0,1.0,,,SN,3.01,20.6491,19.3388,19.5216,18.8833,0.64,0.00283333,60326.4,60339.3,129.28475373333333,-1.9369668666666666
2024bdp,ZTF18abpwlkq,,1868.9201670819893,,,,17.0912,2018-12-19T03:57:14.002578,,,,fading,AGN,0.25,,15.5662,16.0968,15.1432,0.95,0.215649,58355.4,58471.2,17.9100099,-3.34448805
2024bdq,ZTF24aadlocb,,5.824497282039374,,,,19.7621,2024-01-30T05:45:14.002555,1.0,1.0,,,SN,2.52,,19.7621,19.7472,18.8662,0.88,,60334.2,60339.2,60.081587,11.93036135
2024bds,ZTF24aadsehp,,13.72673108195886,,,,18.5803,2024-01-30T07:07:50.001579,1.0,1.0,,,SN,1.13,,18.5803,21.1415,-999.0,1020.14,0.5,60334.2,60339.3,121.2175934,-9.35766975
2024bev,ZTF24aadsdcu,,5.806279682088643,,,,20.2335,2024-01-30T07:17:25.002243,1.0,1.0,,,SN,1.8,,20.2335,21.8659,-999.0,1020.87,0.0438512,60339.3,60339.3,139.5392353,61.2475684
2024bew,ZTF24aadrhlm,,4.7274139816872776,,,,20.0703,2024-01-30T05:56:42.999382,1.0,1.0,,,SN,4.94,,20.0703,19.5626,18.0598,1.5,0.0351667,60339.2,60339.2,83.0206628,75.5108703
