tns_name,objectId,type,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023vxc,ZTF23abndank,SN Ia-91T-like,0.07,0.14,18.1599,18.0246,2023-11-14T04:04:34.003204,11,9,,fading,SN,3.6,17.9094,17.9156,19.7188,19.4959,0.22,0.0446726,60242.1,60262.2,306.34916814,-12.393836146666667
2023vyx,ZTF23abnpjlt,SN Ia,-0.23,-0.87,18.8916,19.7617,2023-12-06T03:32:25.002243,6,1,,fading,SN,2.76,18.725,18.8142,20.8262,20.2635,0.56,0.0609435,60254.1,60284.1,320.184903125,-9.52175365
