TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024eur,ZTF24aahdpil,,21.559430992696434,-0.2,-0.15,19.0542,19.2025,2024-03-20T12:04:01.004165,2,2,rising/peak,,SN,1.76,19.0542,19.2025,20.2391,19.6753,0.56,0.00166667,60383.4,60389.5,249.62126463333334,23.40117293333334
2024euq,ZTF24aahfkoa,,3.5518730925396085,-0.01,-0.01,19.5479,19.5529,2024-03-20T12:11:44.998069,2,2,rising/peak,,SN,4.04,19.5479,19.5529,19.2821,18.4466,0.84,0.0025,60389.5,60389.5,266.8013108,48.3245395
2024eua,ZTF24aahipde,,7.614384692627937,0.06,0.06,18.9529,18.8949,2024-03-21T10:38:30.001899,1,1,rising/peak,,SN,1.73,18.9529,18.8949,19.1556,18.6909,0.46,0.052125,60390.4,60390.4,232.7985129,49.94174645
2024eut,ZTF24aagtzxk,,7.609199492726475,-0.05,0.16,19.4675,19.3083,2024-03-21T10:44:49.004150,1,1,,fading,SN,6.82,19.0696,19.3083,17.9677,17.5984,0.37,0.027875,60374.5,60390.4,223.30875910000003,0.65531485
2024euo,ZTF24aahewmp,,3.541085992474109,0.56,0.56,19.8351,19.2721,2024-03-20T12:44:37.000328,1,1,rising/peak,,SN,1.89,19.8351,19.2721,19.865,19.2227,0.64,0.047375,60389.4,60389.5,271.66176344999997,10.2299097
2024etu,ZTF24aahmyct,,0.6753684924915433,,,19.4226,,2024-03-21T09:48:10.995826,1,1,,,SN,20.87,19.4226,,-999.0,20.8262,-1019.83,0.208083,60390.4,60390.4,182.44883,59.4563728
2024ety,ZTF24aahnviv,,,,,,16.9186,2024-03-21T12:45:52.004142,1,1,,,SN,2.9,,16.9186,17.0777,17.0709,0.01,0.0806964,60390.5,60390.5,339.1468832,26.1011764
2024eub,ZTF24aahnvay,,,,,,19.7602,2024-03-21T12:37:22.002243,2,2,,,SN,0.75,,19.7602,20.1184,19.7603,0.36,0.00858333,60390.5,60390.5,335.8279424,38.7036801
2024euc,ZTF24aahmtls,,16.604268892668188,,,19.4908,,2024-03-21T09:34:37.997741,1,1,,,SN,0.55,19.4908,,21.2862,20.9444,0.34,0.5,60390.4,60390.4,190.8482671,-16.462361
2024eud,ZTF24aahmedu,,0.8409818927757442,,,,19.5502,2024-03-21T07:58:07.996795,1,1,,,SN,0.61,,19.5502,22.09,-999.0,1021.09,,60390.3,60390.3,118.7307036,53.1428642
2024euf,ZTF24aahiewj,,0.6753684924915433,,,19.3385,,2024-03-21T09:48:10.995826,1,1,,,SN,26.18,19.3385,,21.3119,20.9158,0.4,0.00791667,60390.4,60390.4,181.6389849,62.4688116
2024eug,ZTF19abcuctd,,,,,,18.5594,2024-03-21T12:43:44.996139,6,6,,fading,VS,0.34,,18.2324,18.0053,17.4106,0.59,0.0402917,60390.5,60390.5,329.07691043333335,33.396032283333334
2024euh,ZTF19abcffnb,,,,,,18.4403,2024-03-21T12:49:16.003196,6,6,,fading,VS,0.07,,18.0611,17.2623,16.9938,0.27,0.0358333,60390.5,60390.5,329.43257943333333,26.117472149999998
2024eui,ZTF18aawqjjj,,2.740854592528194,,,19.5799,,2024-03-21T08:15:28.002220,1,1,,,NT,0.59,19.5799,,19.6816,19.1862,0.5,0.132726,60390.3,60390.3,163.2139957,37.4269508
