TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024ipv,ZTF24aampdux,,0.7950770584866405,-0.01,-0.47,19.8113,20.2791,2024-05-11T07:27:35.997116,6,6,,fading,SN,1.52,19.8113,20.0108,20.2638,19.3177,0.95,0.0349167,60437.3,60441.3,210.6731707857143,10.768189685714287
2024ipq,ZTF24aanbinz,,2.6573571586050093,0.05,-0.12,20.6862,20.803,2024-05-11T08:19:16.003196,1,1,rising/peak,,SN,2.69,20.6862,20.803,21.7691,20.5745,1.19,0.011875,60438.4,60441.3,232.40414107499998,39.309968175
2024ipu,ZTF24aamqdyh,,0.6760261585004628,-0.07,-0.02,19.8683,19.8841,2024-05-11T09:34:29.003501,2,2,rising/peak,,SN,1.48,19.8683,19.8841,21.923,21.4876,0.44,0.00717262,60436.4,60441.4,262.31914700909095,8.04372789090909
2024ipx,ZTF24aalwwri,,2.773641958832741,0.04,-0.01,20.2116,20.2193,2024-05-11T04:22:04.998710,5,5,rising/peak,,NT,0.86,20.119,20.2193,20.3562,19.6952,0.66,0.000833333,60437.2,60441.2,164.17513290000002,51.47430236666667
2024ipj,ZTF24aalbtzl,,4.753908158745617,0.09,-0.0,19.9194,19.9205,2024-05-10T08:49:07.999671,6,6,rising/peak,,SN,5.98,19.9194,19.8844,19.5048,18.8673,0.64,0.024125,60419.3,60440.4,215.9074859454545,8.551095690909092
2024ipf,ZTF24aamtsgz,,2.5865006586536765,-0.0,0.01,19.4385,19.4288,2024-05-11T09:35:10.000305,1,1,rising/peak,,SN,11.22,19.4385,19.4288,19.6353,18.9119,0.72,0.880958,60438.4,60441.4,267.34036218,14.976133780000001
2024ipo,ZTF24aamtwya,,2.7945909588597715,-0.18,0.13,19.6027,19.4692,2024-05-11T06:54:01.002258,2,2,rising/peak,,SN,1.73,19.6027,19.4692,20.8735,21.0328,-0.16,0.00395833,60438.2,60441.3,176.208729625,21.34094525
2024ipp,ZTF24aancjmu,,2.6338502587750554,0.34,0.34,20.4563,20.1188,2024-05-11T10:11:30.001914,1,1,rising/peak,,SN,3.38,20.4563,20.1188,20.8027,20.1024,0.7,0.257137,60439.5,60441.4,281.44593375,18.168773549999997
2024ipk,ZTF23aalfofn,,2.711685858666897,0.12,0.43,19.216,18.786,2024-05-11T08:28:47.997116,2,2,rising/peak,,NT,0.68,19.216,18.786,16.9897,14.352,2.64,0.5,60439.3,60441.4,225.33019863333334,12.647406333333334
2024ipr,ZTF24aamvynn,,0.7044520587660372,0.46,0.66,20.9953,20.3379,2024-05-11T09:16:44.002563,1,1,,fading,SN,2.12,20.6042,20.3379,-999.0,20.7452,-1019.75,0.5,60436.4,60441.4,231.17735113333333,53.17238553333333
2024ipg,ZTF24aanbyuy,,1.6730631585232913,0.97,0.97,20.3553,19.3851,2024-05-11T09:32:26.998092,1,1,rising/peak,,SN,1.94,20.3553,19.3851,20.4181,19.4986,0.92,0.5,60439.4,60441.4,252.13481645000002,-19.8510316
2024ipd,ZTF24aamttpq,,2.5716858585365117,,,,18.7857,2024-05-11T11:35:28.003196,2,2,,,SN,26.0,,18.7857,21.2158,21.194,0.02,0.00395833,60439.5,60441.5,2.3682285375,16.5020941875
2024ipi,ZTF18abdqlxa,,3.7095331586897373,,,19.739,,2024-05-10T08:12:51.998397,2,2,,,NT,0.58,19.739,,19.5936,18.6254,0.97,,60438.3,60440.3,226.05455245000002,29.22468275
2024ipl,ZTF24aamydtt,,2.6551118586212397,,,19.4363,,2024-05-11T08:12:53.000648,1,1,,,SN,1.61,19.4363,,19.359,19.4759,-0.12,0.5,60441.3,60441.3,220.5715692,61.9773895
2024ipm,ZTF23aaltsgi,,3.661847958806902,,,19.8486,,2024-05-10T08:28:01.997772,2,2,,,NT,0.1,19.8486,,18.7963,18.1495,0.65,0.165908,60440.3,60440.4,239.3829551,8.7174364
2024ips,ZTF24aamtypj,,2.791257658507675,,,20.1754,,2024-05-11T05:16:35.999038,1,1,,,SN,1.82,20.1754,,19.6016,19.0442,0.56,0.00166667,60441.2,60441.2,170.1993997,29.8876552
2024ipt,ZTF24aamspsr,,2.6587807587347925,,,20.1597,,2024-05-11T08:21:59.999046,4,4,,,SN,0.55,20.1597,,19.8968,19.6146,0.28,0.0025,60437.3,60441.3,222.707369475,39.17217225
2024ipy,ZTF24aamrdec,,12.553746058605611,,,,19.499,2024-05-08T11:44:24.996459,1,1,,,SN,0.86,,19.499,21.1833,21.2242,-0.04,0.0116667,60434.5,60438.5,4.302956388888889,24.43156546666667
