TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024iwm,ZTF18aaqpowv,,2.7701458698138595,-0.48,-0.48,18.5548,19.0342,2024-05-15T06:23:25.002235,2,2,rising/peak,,NT,0.5,18.5548,19.0342,19.1201,18.7673,0.35,0.0798631,60445.2,60445.3,172.0742017,26.9739943
2024iwi,ZTF24aanmitt,,0.8106087702326477,0.08,-0.19,19.6375,19.8285,2024-05-15T07:19:32.001594,6,6,rising/peak,,AGN,0.05,19.6041,19.8285,19.4306,18.891,0.54,0.005,60443.3,60445.3,218.82940843333336,51.294374516666664
2024iwv,ZTF24aamwznr,,3.649995369836688,0.14,0.14,20.121,19.9839,2024-05-14T08:09:03.003829,1,1,rising/peak,,SN,2.64,20.121,19.9839,19.7346,19.035,0.7,0.0591131,60444.3,60444.3,236.40666034999998,4.05680115
2022aeut,ZTF22aahyfpy,,0.7249953700229526,0.38,0.53,19.4828,18.9548,2024-05-15T08:16:26.996147,2,2,,,NT,0.69,19.335,18.9548,17.7678,17.0521,0.72,0.5,60417.4,60445.3,273.23073372,68.36338884
2022aeut,ZTF18acitfel,,0.708548670168966,0.52,0.65,19.6849,19.03,2024-05-15T09:59:45.997444,5,4,,fading,NT,0.9,19.2124,19.03,17.146,-999.0,1016.15,0.215839,60422.3,60445.4,273.230101775,68.3635452125
2024iwj,ZTF24aanbpzv,,0.7202499699778855,,,20.0258,,2024-05-15T09:56:04.001266,2,2,,,SN,1.24,20.0258,,21.1188,20.6584,0.46,0.010625,60439.3,60445.4,237.8177787,46.988509266666675
2024iwk,ZTF24aamvrgo,,0.8284212700091302,,,19.5141,,2024-05-15T06:41:34.998741,4,4,,,NT,0.4,19.5141,,18.2373,17.299,0.94,0.0216667,60442.2,60445.3,173.62970327499997,62.6137289
2024iwl,ZTF24aanvbbp,,0.8293703701347113,,,19.7688,,2024-05-15T06:40:09.998397,1,1,,,SN,2.42,19.7688,,19.9986,18.9706,1.03,0.003125,60439.2,60445.3,174.86954003333335,48.8124951
2024iwo,ZTF24aanuttx,,2.7644861699081957,,,,19.743,2024-05-15T05:55:11.000640,2,2,,,SN,0.94,,19.743,19.9775,19.2501,0.73,,60443.2,60445.2,152.31091135,62.26620535
2024iwp,ZTF18aazhtcv,,0.7202499699778855,,,20.086,,2024-05-15T09:56:04.001266,6,6,,,AGN,0.6,19.944,,18.5081,17.7398,0.77,0.0222917,60433.4,60445.4,230.28732981666667,50.668577199999994
2024iwy,ZTF24aamtpla,,12.55709026986733,,,,18.2375,2024-05-15T11:08:05.003540,1,1,,,SN,1.2,,18.2375,21.8322,21.579,0.25,,60445.5,60445.5,311.9759208,14.9004433
2024ixb,ZTF24aanvvqn,,2.6083518699742854,,,,20.0203,2024-05-15T08:12:49.000305,1,1,,,SN,6.42,,20.0203,-999.0,-999.0,0.0,0.5,60445.3,60445.3,270.0769075,34.640433
2024ixc,ZTF24aanxhcm,,15.550678269937634,,,,19.4626,2024-05-15T11:06:41.999038,1,1,,,SN,2.29,,19.3897,-999.0,-999.0,0.0,0.5,60430.4,60445.5,318.83300255,-9.121127950000002
2024ixd,ZTF18acbbrqq,,27.736141169909388,,,,18.7216,2024-04-18T08:28:27.001937,1,1,,,NT,0.66,,18.7216,17.8086,16.9049,0.9,0.0626131,60418.4,60418.4,230.7781177,37.6697393
2024ixh,ZTF24aanxetq,,3.5938958702608943,,,,20.2589,2024-05-15T11:04:40.002235,1,1,,fading,SN,2.73,,20.003,21.6119,20.9478,0.66,0.00458333,60442.5,60445.5,302.1805562,-12.48638805
2024ixi,ZTF24aanxdyg,,0.7225995701737702,,,20.6474,,2024-05-15T10:12:05.996170,1,1,,,SN,1.16,20.5149,,20.2971,19.474,0.82,0.00375,60443.4,60445.4,255.8830035,44.02742073333334
2024ixk,ZTF24aanvuqk,,2.6475532702170312,,,,20.205,2024-05-15T07:54:11.001586,1,1,,,SN,1.11,,20.205,22.2183,21.5442,0.67,0.0141667,60445.3,60445.3,243.1160742,39.3976542
2024ixm,ZTF24aamvpyo,,0.8346828701905906,,,19.0101,,2024-05-15T06:24:46.995834,1,1,,,SN,2.29,19.0101,,18.2784,17.5587,0.72,0.0265,60445.3,60445.3,170.6111223,19.5974847
