TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023ubp,ZTF23abhtkba,SN Ibn,63.16573715675622,-0.11,-0.55,18.8353,19.3869,2023-10-27T05:02:38.999031,31,16,,fading,SN,3.7,17.6548,17.7337,-999.0,-999.0,0.0,0.5,60220.3,60244.2,347.62941656875,2.954268875
2023udn,ZTF23abiaakj,,85.18066765647382,-0.13,-0.04,19.8047,19.8401,2023-10-16T03:13:50.001609,4,4,,fading,NT,0.62,19.5223,19.7467,20.7955,20.7767,0.02,0.0182917,60222.2,60233.1,242.03102718,45.217584540000004
2023ubq,ZTF23abhulky,,70.14493855647743,0.16,-0.01,20.1374,20.1438,2023-10-22T03:29:32.003501,12,9,,fading,SN,3.44,19.2967,19.4607,20.591,19.9957,0.6,0.000833333,60212.4,60239.1,350.09885824375,-2.2757769312500002
2023uch,ZTF23abjtnek,,79.15174405649304,0.23,0.04,20.446,20.4066,2023-10-14T03:32:24,1,1,,fading,SN,3.59,20.446,20.1059,19.6984,18.9024,0.8,0.00895833,60221.2,60231.1,323.35585525,-6.648528575
2023udm,ZTF23abidmwl,,73.01464915648103,-0.01,0.14,20.1266,19.9856,2023-10-21T08:34:56.000633,8,6,,fading,SN,1.24,19.4085,19.6132,21.5096,21.4143,0.1,0.00208333,60220.3,60238.4,32.05224844666666,2.8654377466666667
2023uds,ZTF23abhwbxo,,73.10279735689983,0.2,0.38,20.3927,20.0177,2023-10-21T04:23:20.002571,9,7,,fading,SN,3.02,19.9066,19.7642,21.2661,20.8649,0.4,0.00833333,60216.2,60238.2,332.20711511875,25.27757198125
2023udx,ZTF23abdzsxb,,86.13478805683553,0.1,0.4,20.4154,20.014,2023-10-06T04:34:39.002868,2,1,,fading,SN,4.56,19.8519,19.9125,20.5158,20.0758,0.44,0.00625,60203.3,60223.2,322.7296942166667,9.645974449999999
2023udb,ZTF23abhyroo,SN II,16.107172356918454,0.68,0.52,20.2726,19.755,2023-12-13T05:50:18.000946,5,3,,fading,NT,0.4,20.1589,19.2839,18.5384,17.98,0.56,0.0947798,60261.3,60291.2,66.27404786,-10.314463479999999
2023uda,ZTF23abhvuft,SN Ia,45.155771856661886,0.61,0.73,17.9734,17.2452,2023-11-20T03:11:58.001296,12,5,,fading,VS,1.39,16.1088,15.8173,16.5359,13.387,3.15,0.15219,60239.2,60268.1,306.67789624,10.6949412
2023uda,ZTF19abqziwz,SN Ia,310.7625774568878,0.7,0.78,18.0212,17.2452,2023-11-20T04:21:36.996490,12,5,,fading,AGN,0.69,16.1088,15.8173,16.5359,13.387,3.15,0.15219,60239.2,60268.2,306.67788718571427,10.694931909523811
2023udc,ZTF23abhxtsa,,13.118040356785059,0.87,0.87,20.7512,19.8773,2023-12-16T06:40:20.003532,1,1,rising/peak,,NT,0.08,20.7512,19.8773,18.385,17.5354,0.85,0.156232,60294.2,60294.3,42.12111935,47.993062300000005
2023ucz,ZTF23abiaqwb,,19.170355156529695,0.93,0.97,20.5212,19.5495,2023-12-12T03:40:40.998710,3,2,rising/peak,,SN,1.24,20.5212,19.5495,-999.0,19.3184,-1018.32,0.5,60261.2,60290.2,347.4463946,7.04905495
2023ucy,ZTF23abhzxwm,SN II,87.12254265649244,0.79,1.17,18.2237,17.0514,2023-12-12T03:21:09,4,2,,fading,NT,0.15,17.4749,16.9383,16.8066,16.9128,-0.11,0.0688631,60260.2,60290.1,285.4249965,40.751594600000004
2023ubu,ZTF23abhgqyp,,12.189718656707555,,,,20.0249,2023-12-17T06:30:22.003196,1,1,,,SN,5.23,,19.8437,20.8296,20.4951,0.33,0.0085,60268.1,60295.3,22.779995916666667,4.150455083333333
2023ubv,ZTF23abhzdhc,,81.80425565689802,,,,19.2508,2023-10-21T11:59:06.000007,16,9,,fading,SN,1.66,,18.5481,20.7882,20.2093,0.58,0.00125,60221.5,60238.5,142.31616517826092,-1.1687365043478262
2023ucy,ZTF18acjpret,SN II,406.1851468565874,,,,19.3924,2022-11-20T03:47:06.999351,1,1,,fading,NT,0.76,,19.166,-999.0,-999.0,0.0,0.240964,59874.1,59903.2,285.42461099999997,40.750987433333336
