TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024leo,ZTF18abnyiou,,15.589723027311265,1.26,-0.81,16.5682,17.3741,2024-06-12T10:36:42.001922,4,4,,fading,SN,0.11,16.5084,16.9248,20.9975,21.4685,-0.47,0.52025,60449.4,60473.4,317.1775781214286,8.741614857142858
2024ldf,ZTF24aaqzpsb,,6.674398927483708,-0.2,-0.22,19.9615,20.1785,2024-06-12T08:46:27.001914,2,2,rising/peak,,SN,1.11,19.9615,20.1785,20.7969,20.1853,0.61,0.005,60470.4,60473.4,249.82107284999998,33.782108625000006
2024ldt,ZTF24aaqvzxb,,10.606540127657354,-0.16,-0.16,19.7788,19.9395,2024-06-13T10:05:24.002899,4,4,rising/peak,,SN,3.71,19.7788,19.9395,19.4176,18.5396,0.88,0.0175,60470.4,60474.4,307.77525785,-3.420725866666667
2024ldb,ZTF24aargjpt,,3.770475327502936,-0.01,-0.11,20.5499,20.658,2024-06-12T07:37:55.001289,1,1,,,SN,1.18,20.5499,20.6427,21.2847,21.1341,0.15,0.004375,60469.3,60473.3,225.5951910857143,9.512365042857143
2024lcv,ZTF24aarujdy,,3.6588549274019897,-0.08,-0.08,20.2858,20.3626,2024-06-12T08:56:03.998382,2,2,rising/peak,,SN,2.57,20.2858,20.3626,-999.0,-999.0,0.0,0.672345,60473.4,60473.4,268.85732874999997,46.20037685
2024lcs,ZTF24aarvhfv,,10.619942927267402,-0.06,-0.06,19.7887,19.8486,2024-06-12T10:38:46.996818,2,2,rising/peak,,UNCLEAR,0.7,19.7887,19.8486,-999.0,-999.0,0.0,0.0900417,60473.4,60473.4,327.9794284,28.582981699999998
2024lcz,ZTF24aarrxpw,,5.764468427281827,0.25,-0.03,20.1953,20.2302,2024-06-12T05:21:54.002861,3,3,rising/peak,,SN,33.04,20.1953,20.2302,19.9897,19.78,0.21,0.0294167,60471.2,60473.2,206.3825808,16.4658799
2021aibw,ZTF21abjhlbb,,12.63356562750414,0.25,0.0,19.5339,19.5311,2024-06-13T10:55:48.002868,9,9,rising/peak,,NT,0.36,19.5339,19.5311,19.4599,18.6469,0.81,0.00433333,60462.4,60474.5,330.17343253333337,-1.856354822222222
2024led,ZTF24aarjcbz,,10.605104927439243,0.12,0.07,19.5489,19.4822,2024-06-12T10:28:59.001617,4,4,rising/peak,,NT,0.55,19.5489,19.4822,18.3841,17.7478,0.64,0.0191667,60471.4,60473.4,316.57868852499996,-1.066600375
2024lcu,ZTF24aarvdea,,4.607350327540189,0.12,0.12,19.9891,19.8716,2024-06-12T10:32:27.000976,2,2,rising/peak,,SN,2.45,19.9891,19.8716,19.2247,18.5288,0.7,0.0134583,60473.4,60473.4,311.34080255000003,-2.1018067499999997
2024lef,ZTF24aapxaoj,,5.659167427569628,0.32,0.31,20.3443,20.0295,2024-06-12T08:47:49.004165,3,3,,fading,SN,2.83,20.0394,19.9796,20.1452,19.3371,0.81,0.0970476,60464.4,60473.4,240.58073586,43.838212240000004
2024ldq,ZTF24aarslvn,,3.820660527329892,0.34,0.34,20.5851,20.2497,2024-06-12T06:03:56.001617,1,1,rising/peak,,SN,1.61,20.5851,20.2497,21.5456,21.2644,0.28,0.00125,60473.2,60473.3,227.2438845,-0.12646164999999998
2024lek,ZTF24aapflot,,7.730544827412814,0.39,0.61,20.5215,19.9145,2024-06-06T08:24:41.999053,11,11,,fading,NT,0.09,20.2271,19.9145,19.4483,19.4013,0.05,0.0239583,60459.3,60467.4,255.248892359375,59.631791825
2024leg,ZTF24aapziin,,,0.47,0.64,19.9534,19.309,2024-06-03T10:08:15.999351,3,3,rising/peak,,NT,1.38,19.9534,19.309,20.153,19.3725,0.78,0.0251667,60462.4,60464.4,340.08042300000005,7.4976858
2024ldu,ZTF24aarajmv,,3.6838318277150393,0.65,0.66,20.1408,19.479,2024-06-13T09:30:42.998413,2,2,,,VS,1.43,20.1101,19.479,18.6044,18.6237,-0.02,0.0696131,60469.5,60474.4,298.5215738,49.94652043333334
2024lel,ZTF23aapftek,,357.619260027539,0.68,1.07,19.6151,18.5492,2023-07-02T10:07:24.003852,7,7,,fading,VS,0.53,19.2489,18.5085,17.8917,17.7386,0.15,0.140595,60117.4,60127.4,313.8877383875,7.4807323125
2024lcr,ZTF24aarviqn,,1.6639707274734974,,,20.1878,,2024-06-12T10:12:09.002868,1,1,,,SN,2.34,20.1878,,18.4907,17.8212,0.67,0.06825,60473.4,60473.4,279.0042967,41.5300393
2024lcw,ZTF24aaruczl,,3.662211427465081,,,20.6456,,2024-06-12T08:17:20.002578,1,1,,,SN,1.8,20.6456,,20.6358,19.9856,0.65,0.5,60473.3,60473.3,247.573111,40.1437649
2024lcx,ZTF24aartqxb,,1.793820227496326,,,20.3549,,2024-06-12T07:39:16.001289,2,2,,,SN,0.8,20.3549,,20.0661,19.7775,0.29,0.00166667,60471.2,60473.3,215.15669945,28.2985423
2024lda,ZTF24aarorkm,,3.7637971276417375,,,20.3328,,2024-06-12T05:13:01.001289,1,1,,,SN,0.67,20.3328,,21.0672,20.6836,0.38,0.00708333,60469.3,60473.2,210.88744515,38.2334161
2024ldh,ZTF24aaqpnac,,3.576273927465081,,,,19.3708,2024-06-12T11:15:40.003204,10,10,,,SN,0.62,,19.1819,18.9698,18.2864,0.68,0.027625,60466.5,60473.5,27.02098763,34.60353204
2024ldi,ZTF24aarrmvo,,2.5808225274086,,,,19.1201,2024-06-12T11:16:22.002250,4,4,,,SN,9.62,,19.1003,20.1891,19.2821,0.91,0.118994,60472.5,60473.5,26.949516640000002,25.57618326
2024ldj,ZTF24aarvraj,,2.5779522275552154,,,,19.7789,2024-06-12T11:12:09.999351,1,1,,,SN,3.27,,19.7789,20.9938,20.6796,0.31,0.026125,60468.5,60473.5,27.500356566666667,21.186517
2024ldo,ZTF24aarwdwz,,0.8752670274116099,,,19.0625,,2024-06-13T05:11:40.001289,1,1,,,NT,1.27,19.0625,,19.1704,18.2964,0.87,0.0391667,60474.2,60474.2,197.9137193,62.6357755
