tns_name,objectId,type,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023ure,ZTF18acckbiw,,,,,19.8459,2018-11-06T06:59:18.997436,,,,,SN,0.35,,19.7125,19.7168,18.8221,0.89,0.0025,58425.3,58428.3,43.881686,1.7722769500000002
2023ure,ZTF23abgkclx,,0.32,0.32,20.3917,20.0679,2023-10-20T10:07:16.003211,9.0,9.0,,fading,SN,1.34,19.8607,19.6519,19.7168,18.8221,0.89,0.0025,60211.4,60237.4,43.88221517777777,1.7723418444444443
2023urf,ZTF23abjvdxl,,0.1,0.15,20.6279,20.4774,2023-10-21T06:18:55.002250,1.0,1.0,,,SN,1.4,20.4824,20.4774,21.468,21.3148,0.15,0.5,60224.3,60238.3,31.9563479,7.376350650000001
2023urr,ZTF23abjdrvd,SN Ia,0.77,1.17,20.1419,18.9697,2023-11-14T06:16:12,41.0,20.0,,fading,SN,4.5,18.7184,18.2677,18.21,17.2359,0.97,0.243643,60232.4,60262.3,33.11588003863636,11.286772099999999
2023ury,ZTF23abihgin,,0.68,1.27,20.7604,19.49,2023-10-19T08:21:40.999671,14.0,14.0,,fading,NT,0.27,19.5423,19.1544,20.2491,19.9427,0.31,0.00208333,60222.3,60236.3,31.216138847058822,-6.235613235294117
2023usa,ZTF23abjkztn,,,,20.2841,,2023-10-17T07:36:19.995849,1.0,1.0,,,SN,6.45,20.1381,,19.4883,18.4286,1.06,0.0113333,60230.4,60234.3,23.578293833333333,6.2167936
2023usc,ZTF23abjhwem,,0.46,0.7,17.6103,16.9109,2023-12-28T05:14:12.998405,7.0,3.0,,fading,SN,2.8,17.0822,16.7573,19.9771,19.4852,0.49,0.0319435,60288.3,60306.2,80.38186341428572,0.47240715714285714
