TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024keb,ZTF24aaqgfrp,,4.723636555485427,-0.05,-0.12,19.4085,19.5239,2024-06-03T08:08:33.999359,3,3,rising/peak,,SN,3.99,19.4085,19.5239,-999.0,-999.0,0.0,0.5,60462.3,60464.3,227.6347946,13.529440075
2024keq,ZTF24aapevvx,,5.707687555346638,-0.01,-0.05,20.2293,20.2817,2024-05-31T07:37:39.000007,3,3,rising/peak,,SN,1.29,20.2293,20.2817,20.0692,19.6645,0.4,,60459.3,60461.3,224.8356595333333,-3.1289076000000002
2024kec,ZTF24aannwga,,0.8288680552504957,0.13,0.05,19.6269,19.5734,2024-06-03T05:40:18.998397,1,1,,fading,SN,0.75,19.1916,19.5734,21.8878,21.1621,0.73,,60444.2,60464.2,178.95880253333334,13.797261766666667
2024ker,ZTF24aapffvp,,7.649446755647659,-0.16,0.06,20.2468,20.1878,2024-06-02T08:41:11.996139,1,1,,,SN,3.94,20.1627,20.1878,21.0983,20.5877,0.51,0.0188125,60459.3,60463.4,256.9737336666667,32.64211371666667
2024kdw,ZTF24aapuzqy,,4.784863455221057,0.64,0.51,20.163,19.6512,2024-06-03T05:28:25.999694,3,3,rising/peak,,NT,0.68,20.163,19.6512,19.661,18.8913,0.77,,60460.2,60464.2,173.560421675,-4.7796370999999995
2022aeve,ZTF22aaqdttf,,1.5800138553604484,,,,19.5505,2024-06-02T11:13:16.000320,4,4,,,VS,0.35,,19.5505,19.1381,18.3363,0.8,0.003125,60456.5,60463.5,20.805323725,34.13787265
2024kdr,ZTF24aaqajeh,,,,,,18.8974,2024-06-03T11:27:03.997444,1,1,,fading,SN,1.15,,18.5682,21.4419,21.1934,0.25,0.0045,60462.5,60464.5,28.611715933333333,29.212458916666666
2024kds,ZTF24aaqagmz,,3.568868055474013,,,,18.9867,2024-06-03T11:11:10.003219,3,3,,,SN,3.67,,18.9867,-999.0,-999.0,0.0,0.5,60462.5,60464.5,21.398387742857146,27.31043778571429
2024keh,ZTF24aaqajrc,,2.5619583553634584,,,,17.4273,2024-06-03T11:27:03.997444,2,2,,,SN,5.86,,17.4273,19.9904,19.7597,0.23,0.128679,60462.5,60464.5,34.0291262,29.51569166666667
2024kem,ZTF24aapeooe,,7.740094955544919,,,20.2348,,2024-05-29T06:46:46.997772,1,1,,,SN,0.06,20.2348,,21.5459,20.9391,0.61,0.00416667,60455.3,60459.3,213.70212064999998,45.45342505
