TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024ibl,ZTF24aamgsrg,,5.579450403340161,-0.03,-0.26,20.3247,20.5799,2024-05-04T10:08:06.002861,1,1,rising/peak,,SN,7.81,20.3247,20.5799,20.4295,19.7077,0.72,0.0505,60432.4,60434.4,265.9706029666667,21.487812266666666
2024icg,ZTF24aalxqic,,2.7299944031983614,-0.22,-0.22,20.2114,20.4277,2024-05-04T06:35:49.001296,1,1,rising/peak,,SN,6.19,20.2114,20.4277,19.1866,18.5522,0.63,0.0025,60434.3,60434.3,190.841679,-6.08031905
2024icr,ZTF24aalgqhw,,5.708316203206778,-0.05,-0.14,19.8931,20.0362,2024-05-04T10:30:04.000297,1,1,rising/peak,,SN,3.41,19.8931,20.0362,20.9208,-999.0,1019.92,0.5,60431.4,60434.4,241.93823786666667,11.203891933333333
2024ics,ZTF24aalcemv,,5.65835090354085,-0.16,-0.13,19.9897,20.115,2024-05-04T09:12:14.002578,3,3,rising/peak,,NT,0.56,19.9897,20.115,19.3902,18.445,0.95,0.00375,60429.3,60434.4,252.23826163333334,18.404132899999997
2024icq,ZTF24aalhjgr,,10.542343903332949,-0.15,-0.08,19.8907,19.9755,2024-05-04T09:34:32.001594,2,2,rising/peak,,SN,1.33,19.8907,19.9091,20.8492,20.6197,0.23,0.00208333,60430.4,60434.4,245.01522031666664,-0.23854575
2024iar,ZTF24aalcuee,,5.721117103472352,-0.2,-0.05,19.7614,19.8122,2024-05-04T09:51:39.003829,2,2,rising/peak,,ORPHAN,0.0,19.7614,19.8122,21.9942,21.3387,0.66,0.00854167,60429.4,60434.4,249.546424575,52.842111175
2024ico,ZTF24aalowhj,,0.70359390322119,-0.19,-0.03,20.3081,20.3363,2024-05-04T09:28:14.001594,5,5,rising/peak,,SN,0.91,20.3081,20.3363,21.149,20.9663,0.18,0.0025,60430.3,60434.4,209.3412921714286,5.7260209571428575
2024iag,ZTF24aamblno,,2.768883303273469,-0.0,-0.0,19.7653,19.7703,2024-05-04T05:47:44.001617,2,2,rising/peak,,SN,0.9,19.7653,19.7703,20.3781,20.2135,0.16,0.00825,60434.2,60434.2,146.86484439999998,24.61575215
2024ibd,ZTF24aamhlhm,,6.595214303117245,0.23,0.1,20.1956,20.0935,2024-05-04T10:52:54.001922,1,1,,fading,SN,0.59,20.1956,19.8609,20.8634,20.2325,0.63,0.000833333,60428.5,60434.5,334.753135725,29.293873425
2024iba,ZTF24aamhkal,,,0.12,0.12,19.9247,19.804,2024-05-04T11:25:42.003837,1,1,rising/peak,,SN,3.27,19.9247,19.804,18.2901,17.5011,0.79,0.184274,60434.5,60434.5,339.58863065,50.51890205
2024ibv,ZTF24aamegzg,,4.662668003235012,0.2,0.13,20.3999,20.2722,2024-05-04T08:52:27.998390,2,2,rising/peak,,SN,0.87,20.3999,20.2722,21.4543,-999.0,1020.45,0.5,60430.3,60434.4,235.38171369999998,5.04830545
2024iao,ZTF24aalqimg,,5.674415703397244,0.17,0.17,19.8754,19.7059,2024-05-04T09:10:11.997123,2,2,rising/peak,,SN,0.55,19.8754,19.7059,21.9002,21.5415,0.36,0.00375,60431.4,60434.4,257.369083,22.69253135
