TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024alw,ZTF24aaaantu,,12.85786457080394,-0.9,-0.9,18.7856,19.6821,2024-01-18T03:24:58.996818,2.0,1.0,rising/peak,,NT,0.23,18.7856,19.6821,19.0814,18.3104,0.77,0.00375,60311.1,60327.1,0.0916239,-2.8590893
2024ala,ZTF24aaarwju,,12.571348370984197,-0.12,-0.51,19.7157,20.2251,2024-01-17T11:49:29.997100,1.0,1.0,rising/peak,,SN,18.4,19.7157,20.2251,-999.0,-999.0,0.0,,60315.4,60326.5,223.4205322,30.7390799
2024aku,ZTF24aacreis,,12.567575270775706,-0.17,-0.33,19.405,19.7352,2024-01-17T11:47:28.000335,1.0,1.0,rising/peak,,SN,0.21,19.405,19.7352,-999.0,-999.0,0.0,0.785,60325.5,60326.5,218.81531985,58.49583055
2024alt,ZTF24aacfsyl,,12.486197870690376,-0.07,-0.19,19.7699,19.9563,2024-01-18T08:02:33.002883,2.0,2.0,rising/peak,,SN,0.83,19.7699,19.9563,21.7813,20.956,0.83,0.964991,60323.3,60327.3,127.67682958,5.47892558
2024ami,ZTF24aabvugo,,12.501221070531756,-0.17,-0.17,17.0275,17.1982,2024-01-18T12:41:57.998413,2.0,2.0,rising/peak,,SN,4.27,17.0275,17.1982,20.8645,20.5117,0.35,0.5,60327.5,60327.5,229.473862,8.5847049
2024amf,ZTF24aadfmaf,,12.488408570643514,-0.05,-0.05,19.3729,19.4184,2024-01-18T12:43:18.998413,2.0,2.0,rising/peak,,SN,0.46,19.3729,19.4184,21.6313,21.4869,0.14,0.0129167,60327.5,60327.5,233.59723175,-0.13554605
2024alp,ZTF24aadauao,,2.8418113705702126,0.42,-0.03,19.5331,19.5624,2024-01-18T04:44:13.001289,2.0,2.0,rising/peak,,SN,8.78,19.5331,19.5624,17.0773,16.7025,0.37,0.964256,60325.2,60327.2,29.88616353333333,41.153683699999995
2023acly,ZTF19aaskmyg,,22.586035870946944,0.17,0.01,19.4604,19.4493,2024-01-18T11:37:34.000297,7.0,7.0,,fading,AGN,0.13,19.3803,19.0396,18.1867,17.6941,0.49,0.258,60314.4,60327.5,171.46668534999998,-7.7058339125
2024als,ZTF24aadbiis,,12.865873870905489,0.01,0.01,19.1997,19.1933,2024-01-18T04:52:36.998390,1.0,1.0,rising/peak,,SN,9.48,19.1997,19.1933,-999.0,20.4121,-1019.41,0.979625,60327.2,60327.2,354.1213614,51.339850999999996
2023acls,ZTF23abcmzof,,2.8616261705756187,0.36,0.01,19.3992,19.386,2024-01-18T02:55:32.998069,5.0,5.0,rising/peak,,SN,0.51,19.3992,19.386,18.0756,16.6403,1.44,0.0744762,60323.2,60327.1,59.22991434000001,33.68137532
2024ame,ZTF24aadfqbu,,12.490295170806348,0.02,0.02,19.0948,19.0722,2024-01-18T12:48:07.004173,2.0,2.0,rising/peak,,SN,5.57,19.0948,19.0722,20.5305,20.0128,0.52,0.198514,60327.5,60327.5,234.79972625,19.49120655
2024alg,ZTF24aaaiofr,,2.564288170542568,-0.04,0.02,19.2302,19.2087,2024-01-16T13:13:57.002891,4.0,4.0,,,AGN,0.28,19.0982,19.2087,19.6144,19.5458,0.07,0.662539,60322.5,60325.6,183.87806362,8.03904872
2024aly,ZTF24aaarwuy,,16.50303817074746,0.44,0.06,18.9382,18.8817,2024-01-18T12:42:39.003822,3.0,3.0,rising/peak,,SN,2.44,18.9382,18.8817,18.8315,18.4264,0.41,0.00333333,60315.6,60327.5,230.73871323333333,7.3363833666666665
2024amb,ZTF24aabuzcm,,5.516232670750469,0.17,0.12,19.6974,19.5762,2024-01-18T11:50:20.999038,4.0,4.0,rising/peak,,SN,1.2,19.6974,19.5762,19.6524,19.1371,0.52,,60322.4,60327.5,167.84450522499998,64.866057925
2023aclu,ZTF23abqmrpf,,13.543964170850813,0.13,0.17,19.7802,19.6081,2024-01-18T11:36:53.997138,5.0,5.0,,,AGN,0.25,19.7171,19.5697,19.1097,18.5933,0.52,0.368426,60322.5,60327.5,180.04096135,-5.942684266666666
