TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024grn,ZTF24aajfixy,,1.7666822681203485,0.33,-0.32,19.5129,19.8304,2024-04-17T04:34:28.004180,1,1,rising/peak,,SN,24.95,19.5129,19.8304,20.6102,20.2929,0.32,0.001875,60407.3,60417.2,155.34399645,21.36579258333333
2024gru,ZTF24aajyxmx,,10.844216968398541,-0.08,-0.08,19.1019,19.1815,2024-04-17T07:41:32.997123,2,2,rising/peak,,SN,2.04,19.1019,19.1815,20.4134,20.3599,0.05,0.051625,60417.3,60417.3,135.11102945,39.23698945
2024grp,ZTF22aahgxbx,,0.8553512683138251,0.23,0.23,17.5972,17.371,2024-04-17T06:56:06.999359,2,2,rising/peak,,NT,0.12,17.5972,17.371,18.3581,17.8102,0.55,0.133262,60413.3,60417.3,153.32109055,-2.53125055
2024gsm,ZTF24aakajco,,13.52323316829279,0.26,0.26,19.6112,19.3533,2024-04-17T11:07:43.999671,2,2,rising/peak,,SN,0.92,19.6112,19.3533,20.5034,19.5003,1.0,0.567917,60417.4,60417.5,276.79681059999996,9.01560865
2024grz,ZTF24aajzrsq,,4.644529468379915,0.48,0.48,19.7793,19.3023,2024-04-17T08:38:49.004158,1,1,rising/peak,,SN,14.57,19.7793,19.3023,-999.0,-999.0,0.0,0.147256,60417.4,60417.4,213.09018805,8.505296399999999
2024grl,ZTF24aajvldc,,5.826774868182838,,,,19.0989,2024-04-16T05:30:16.004165,1,1,,,SN,1.25,,19.0989,18.7765,18.1926,0.58,0.021875,60416.2,60416.2,167.0726973,-7.2303576
2024grq,ZTF24aajzbmq,,1.7509878682903945,,,,19.4743,2024-04-17T06:32:18.997451,1,1,,,SN,3.5,,19.4743,19.9177,19.4916,0.43,0.00758333,60413.4,60417.3,182.0527808,-19.603706350000003
2024grv,ZTF24aajcvxm,,0.7581405681557953,,,19.7063,,2024-04-17T07:38:41.000633,1,1,,,SN,2.94,19.7063,,19.846,19.5246,0.32,0.0304762,60411.3,60417.3,173.51643083333332,15.841493300000002
2024gsb,ZTF24aajzndc,,0.7349577681161463,,,19.9481,,2024-04-17T07:44:34.998710,1,1,,,SN,2.96,19.9481,,20.8204,20.3687,0.45,0.00629167,60417.3,60417.3,200.478429,57.2265685
2024gsg,ZTF24aajxscl,,0.5344600682146847,,,,18.4962,2024-04-17T12:15:50.996170,3,3,,,SN,7.97,,18.4275,19.8842,19.8186,0.07,0.5,60416.5,60417.5,354.95231742500005,24.926068949999998
2024gsh,ZTF24aajxsbr,,3.5297146681696177,,,,17.5822,2024-04-17T12:15:09.999366,2,2,,,SN,3.93,,17.5822,17.3994,16.693,0.71,0.0728333,60416.5,60417.5,355.01463888,27.167378860000003
2024gsi,ZTF24aajxsgx,,3.535652168095112,,,,18.8881,2024-04-17T12:12:26.997116,1,1,,,SN,3.1,,18.8881,-999.0,-999.0,0.0,0.532062,60416.5,60417.5,357.11689609999996,35.60382305
2024gsn,ZTF24aajjmlk,,0.652295668143779,,,18.7627,,2024-04-17T10:14:39.001937,1,1,,,SN,5.44,18.7627,,18.7983,17.7774,1.02,0.0314583,60417.4,60417.4,218.2663183,43.154453
2024gsp,ZTF24aaioozk,,10.655270268209279,,,19.8876,,2024-04-12T09:02:32.003517,1,1,,,SN,5.96,19.7013,,18.7113,18.2114,0.5,0.959893,60407.4,60412.4,231.69075685,-14.0039674
