TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2021aibp,ZTF21aarwpbh,,0.6336237704381347,-0.33,-0.3,19.0326,19.3361,2024-03-28T11:20:15.999374,3,2,,,SN,0.15,18.983,19.3361,20.6508,19.9841,0.67,0.0431488,60381.3,60397.5,198.02136993333332,60.66863423333333
2024fbd,ZTF24aahwago,,5.807697870302945,-0.49,-0.29,19.0599,19.351,2024-03-28T07:46:02.003509,1,1,rising/peak,,SN,0.93,19.0599,19.351,-999.0,21.2407,-1020.24,0.5,60388.2,60397.3,122.13050213333334,52.75413436666667
2024fas,ZTF24aahwfsa,,5.645533570554107,-0.05,-0.05,19.5652,19.6166,2024-03-28T09:48:14.002571,2,2,rising/peak,,SN,3.17,19.5652,19.6166,19.4457,18.751,0.69,0.5,60397.3,60397.4,162.98068995,37.59001105
2024fax,ZTF24aahvwrb,,5.815116870682687,0.04,0.04,19.2037,19.1622,2024-03-28T07:29:31.004142,2,2,rising/peak,,SN,1.76,19.2037,19.1622,19.1661,18.6386,0.53,0.02675,60397.3,60397.3,133.8196585,24.8505529
2024fay,ZTF24aahvvrj,,5.815116870682687,0.11,0.11,18.8062,18.6936,2024-03-28T07:29:31.004142,2,2,rising/peak,,NT,0.16,18.8062,18.6936,19.8928,19.287,0.61,0.0607083,60397.3,60397.3,137.47967265,25.533634
2024fbg,ZTF24aahvvac,,5.815116870682687,0.19,0.19,19.2272,19.0367,2024-03-28T07:29:31.004142,2,2,rising/peak,,SN,3.18,19.2272,19.0367,17.9093,17.3569,0.55,0.10253,60397.3,60397.3,134.57883544999999,26.37918365
2022aese,ZTF22ablpkba,,17.800278870388865,0.14,0.41,18.5647,18.1554,2024-03-28T06:36:28.995849,3,3,rising/peak,,NT,0.89,18.5647,18.1554,17.7476,16.8796,0.87,0.089375,60388.2,60397.3,145.8505182,1.2032786
2024fau,ZTF24aahuvsz,,6.822096070274711,0.45,0.45,19.5323,19.0846,2024-03-28T05:38:29.002578,1,1,rising/peak,,SN,5.19,19.5323,19.0846,18.6532,18.2259,0.43,0.04675,60391.3,60397.2,119.3708129,-5.00987935
2024fbh,ZTF24aahtnok,,0.8172233705408871,0.36,0.49,20.0723,19.5823,2024-03-28T06:11:15,1,1,rising/peak,,SN,2.39,20.0723,19.5823,19.9011,19.1587,0.74,0.0055119,60391.2,60397.3,118.29591283333332,22.509704666666668
2024fbf,ZTF24aahvedd,,5.817014970351011,0.91,0.91,19.9595,19.0515,2024-03-28T06:08:31.997749,1,1,rising/peak,,SN,0.56,19.9595,19.0515,21.0146,20.8361,0.18,0.0216667,60388.3,60397.3,134.6709379,14.592759000000001
2024fac,ZTF24aahsunv,,6.751494170632213,,,19.0991,,2024-03-27T08:48:12.003837,1,1,,,SN,0.93,19.0991,,19.4507,19.1486,0.3,0.00125,60396.4,60396.4,190.9101089,38.7913566
2024faf,ZTF24aahmgck,,5.639642370399088,,,,19.1304,2024-03-28T10:07:40.998733,1,1,,,SN,6.43,,19.1304,17.484,16.92,0.56,0.155107,60390.3,60397.4,172.2390561,73.03666820000001
2024far,ZTF24aahsugx,,6.7343182703480124,,,18.9122,,2024-03-27T08:36:49.003196,1,1,,,NT,0.2,18.9122,,17.7207,17.2599,0.46,0.032875,60396.4,60396.4,204.8069736,24.8930886
2024faw,ZTF24aahwfwb,,5.644584470428526,,,19.6187,,2024-03-28T07:43:19.001296,1,1,,,SN,4.0,19.6187,,20.0014,19.5249,0.48,0.0258333,60397.3,60397.3,159.4383368,30.2929827
2024fbb,ZTF24aahtpuh,,5.8535311706364155,,,20.0931,,2024-03-28T03:26:15.996482,1,1,,,SN,0.31,20.0931,,20.4024,19.6955,0.71,,60397.1,60397.1,106.7740752,29.3113422
2024fbe,ZTF24aahwfry,,5.630892370361835,,,19.573,,2024-03-28T07:40:35.999046,1,1,,,SN,0.56,19.573,,20.4967,19.7505,0.75,0.0959583,60388.3,60397.3,166.0139304,48.6916739
