TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023ackz,ZTF24aaafngb,,11.017862372566015,0.21,0.21,20.3323,20.1213,2024-01-05T04:51:30.003822,1,1,rising/peak,,SN,1.74,20.3323,20.1213,20.2252,19.8191,0.41,0.00866667,60308.1,60314.2,69.93298935,9.28693715
2023ackx,ZTF23abtgfpu,,25.831647072453052,0.45,0.74,21.0642,20.3193,2023-12-15T09:08:42.002883,3,3,,fading,SN,0.2,20.4289,20.2068,20.516,19.2056,1.31,0.005625,60287.2,60293.4,72.67165511249999,11.1937288
2023ackv,ZTF18acghqsf,,0.977029072586447,,,,19.38,2024-01-09T03:40:51.003845,1,1,,fading,SN,0.07,,18.6015,17.9896,17.2667,0.72,0.0598631,60308.1,60318.2,65.66207998888889,-12.560994327777777
2023ackv,ZTF24aabdwuz,,,,,,19.3512,2024-01-09T03:38:48.998390,1,1,,fading,SN,0.83,,18.6015,17.9896,17.2667,0.72,0.0598631,60308.1,60318.2,65.66204479473686,-12.560978631578948
2023ackw,ZTF24aabdwoc,,0.9996216725558043,,,,19.4694,2024-01-09T03:08:19.003204,1,1,,fading,VS,1.06,,19.1172,18.5328,17.8259,0.71,0.0823333,60308.1,60318.1,65.8171314,-12.640885833333334
2023aclb,ZTF23abvshgm,,,,,,19.2787,2023-12-28T13:38:31.997749,1,1,,,SN,0.94,,19.2787,20.3387,19.6969,0.64,0.0847083,60306.6,60306.6,256.27627155,13.542033400000001
2023aclc,ZTF24aabdxil,,0.978441072627902,,,,19.6417,2024-01-09T03:40:51.003845,1,1,,fading,VS,0.54,,18.7962,18.4276,17.9921,0.44,0.0125417,60308.1,60318.2,66.3233248,-12.5589152
2024uw,ZTF24aabdwtj,,,,,,18.8512,2024-01-09T03:14:25.002227,1,1,,,SN,1.59,,18.8512,19.8665,19.3058,0.56,0.00625,60318.1,60318.1,70.8307199,-6.5308616
2024va,ZTF24aabdzgw,,0.8950961725786328,,,,19.5564,2024-01-09T05:38:49.997756,2,2,,,VS,0.21,,19.4804,18.223,17.5336,0.69,0.03375,60318.2,60318.2,121.1103696,66.49964303333333
2024vc,ZTF24aabdxtz,,,,,,19.5936,2024-01-09T04:08:33.996475,2,2,,,SN,1.2,,19.5936,18.6305,17.8502,0.78,0.02,60315.3,60318.2,123.7198755,66.44737565
2024ve,ZTF24aabdzrt,,0.8913345723412931,,,,20.1116,2024-01-09T05:44:15.000015,3,3,,,VS,0.55,,20.0341,19.5834,18.8473,0.74,,60318.2,60318.2,123.76955653333334,66.43003306666667
