TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023xhs,ZTF23abqbrcw,,38.97380324918777,-0.03,-0.56,19.6704,20.2349,2023-12-09T02:46:02.999992,3.0,1.0,,fading,SN,3.18,19.6704,19.6455,20.8377,20.2009,0.64,,60257.2,60287.1,11.30008917142857,28.89643565714286
2023xiu,ZTF23abpvsyb,,19.04459024919197,-0.03,-0.37,19.2706,19.6439,2023-12-12T04:12:12.000961,8.0,3.0,,fading,SN,33.13,19.2706,19.0863,20.7713,20.5466,0.22,0.00741667,60260.2,60290.2,17.52929175,9.154653249999999
2023xkw,ZTF23abottpb,,50.05317824939266,-0.11,-0.32,18.5366,18.8548,2023-11-13T07:36:00.002876,3.0,3.0,rising/peak,,SN,2.59,18.5366,18.8548,17.811,17.5304,0.28,0.0909881,60257.4,60261.3,40.106597949999994,3.5457973000000003
2023xiw,ZTF23abpusxq,,52.152576349209994,-0.07,-0.28,19.0792,19.3545,2023-12-07T03:06:08.003517,4.0,1.0,,fading,SN,1.56,19.0792,18.907,-999.0,21.7559,-1020.76,0.5,60258.1,60285.1,314.8739421875,-4.1628850375
2023xix,ZTF23abpznvm,SN IIn,43.82850234955549,0.05,-0.17,17.7103,17.877,2023-12-13T12:13:19.001296,10.0,9.0,,,SN,3.62,17.7103,17.7966,21.7322,18.3425,3.39,0.5,60263.5,60291.5,168.7360986923077,33.82471576923078
2023xjz,ZTF23abpbylq,,48.831847249530256,0.22,-0.04,19.5156,19.5569,2023-11-12T12:12:22.996818,3.0,3.0,rising/peak,,NT,0.72,19.5156,19.5569,20.6475,20.0999,0.55,,60253.5,60260.5,178.03822677999997,59.4827763
2023xio,ZTF23abonikd,,19.958456049207598,-0.09,0.05,20.034,19.9825,2023-12-09T09:16:21.996482,3.0,1.0,,,SN,0.73,19.908,19.9825,21.3861,21.0576,0.33,,60258.5,60287.4,166.4470074142857,57.99740504285715
2023xik,ZTF23abpxqlo,,55.90533104958013,0.08,0.06,19.3074,19.2446,2023-11-10T09:02:19.000335,5.0,5.0,,,SN,1.15,19.2819,19.1895,18.3709,17.3956,0.98,0.0185417,60252.4,60258.4,73.77936616,-26.942929479999997
2023xhu,ZTF23abokgcv,,49.00391894951463,0.09,0.11,20.1683,20.0588,2023-11-14T06:33:30.000968,8.0,8.0,,fading,SN,0.56,19.8856,19.7012,20.3796,20.2509,0.13,,60251.2,60262.3,21.5111038875,11.9924578125
2023xik,ZTF18adfivik,,55.90533104958013,0.11,0.13,19.3167,19.1895,2023-11-06T09:02:47.996154,3.0,3.0,,,SN,1.04,19.2819,19.1895,18.3709,17.3956,0.98,0.0185417,60252.4,60254.4,73.77936836666667,-26.942897333333335
2023xkp,ZTF23abpjzlc,,54.83468284923583,0.32,0.21,20.3455,20.1336,2023-11-10T11:35:58.001266,1.0,1.0,,fading,AGN,2.09,20.3455,19.8698,20.8376,19.8606,0.98,0.00458333,60252.5,60258.5,165.504087075,30.747188299999998
2023xjx,ZTF23abpzwdb,,58.83265744941309,0.05,0.22,19.8488,19.6311,2023-11-14T12:30:07.004158,4.0,4.0,,fading,SN,2.3,19.6267,19.5969,19.8744,19.3826,0.49,0.106548,60250.4,60262.5,138.8177325375,12.5079977
2023xin,ZTF23abrhcdo,,17.825655149295926,0.4,0.45,19.6573,19.2048,2023-12-13T12:16:41.998062,2.0,2.0,,,SN,1.04,19.518,19.2038,21.2001,20.4455,0.75,0.00375,60287.4,60291.5,168.71964631999998,43.45492864
2023xip,ZTF23abpydvb,SN II,12.82292364956811,0.48,0.51,19.3976,18.8902,2023-12-18T11:07:03.996467,8.0,8.0,,fading,SN,2.67,19.1359,18.7687,21.1814,20.8038,0.38,0.5,60287.3,60296.5,121.17900317333331,8.715587333333334
2023xir,ZTF23abphvio,,54.8984791492112,0.55,0.57,20.0368,19.463,2023-11-14T10:19:10.997764,7.0,7.0,rising/peak,,SN,0.27,20.0368,19.463,19.5035,18.775,0.73,0.0378333,60252.5,60262.4,100.29843962499999,52.4571281125
2023xjv,ZTF23abpzwxd,,17.84336344944313,0.56,0.71,20.1333,19.4217,2023-12-12T12:35:58.004150,1.0,1.0,,fading,SN,1.01,19.8136,19.4101,19.6027,19.2204,0.38,0.00541667,60287.5,60290.5,174.17461708000002,-16.23682226
2023xkv,ZTF23abpnqng,SN II,17.794277749489993,0.7,0.78,19.3763,18.5943,2023-12-13T11:55:52.999687,5.0,5.0,,,NT,1.28,19.2092,18.5943,-999.0,-999.0,0.0,0.5,60287.5,60291.5,199.97660212,31.2352603
2023xkq,ZTF23abpihew,SN Ia,13.79920834954828,1.21,1.32,20.043,18.7218,2023-12-16T12:35:39.998413,8.0,8.0,,fading,SN,3.36,19.4817,18.5649,18.2643,17.7951,0.47,0.039125,60287.2,60294.5,91.6914740125,63.15794221875
2023xiv,ZTF23abosdvq,,16.127865749411285,,,,20.2271,2023-12-13T05:36:10.002243,3.0,2.0,,fading,SN,0.84,,19.6739,19.9708,19.0836,0.89,0.0191667,60262.3,60291.2,51.82770083333333,4.8886936
2023xkf,ZTF23absasff,,22.207055549602956,,,,19.6858,2023-12-07T03:04:00.001914,1.0,1.0,,,NT,1.4,,19.6858,20.5372,20.3017,0.24,0.5,60260.2,60285.1,338.99881765,-1.1627402
2023xkj,ZTF23abpzvlg,,17.812680549453944,,,20.237,,2023-12-13T11:20:06.002883,2.0,2.0,,,SN,4.08,20.1446,,19.8731,19.5738,0.3,0.00416667,60261.5,60291.5,170.77176386666667,38.15138886666667
2023xkk,ZTF23abpzfnk,,48.91059724939987,,,,20.1938,2023-11-10T11:14:04.997764,1.0,1.0,,,SN,14.38,,20.1938,19.6306,19.5664,0.06,0.00291667,60258.5,60258.5,142.7873212,62.5986592
2023xkl,ZTF23abpytxw,,12.82292364956811,,,,19.2943,2023-12-15T10:02:26.001609,3.0,3.0,,,SN,0.12,,19.1988,21.0343,20.4335,0.6,0.0108333,60287.3,60293.4,118.661850025,10.78360695
2023xkm,ZTF23abpylcs,,14.03483334928751,,,,19.5826,2023-12-15T09:40:09.998397,1.0,1.0,,,SN,3.11,,19.5718,18.3259,17.5382,0.79,0.0362917,60291.2,60293.4,88.38315150000001,60.50947276666667
2023xko,ZTF23abpkasl,,55.822900449391454,,,,19.6472,2023-11-10T11:56:46.999679,1.0,1.0,,,SN,78.57,,19.6472,21.2344,20.8962,0.34,,60254.5,60258.5,170.79034330000002,16.4666329
2023xkt,ZTF21aajvnat,,49.78008794924244,,,,18.2261,2023-11-09T13:05:35.001586,,,,,NT,0.98,,18.2261,17.5327,16.7591,0.77,0.226048,60257.5,60257.5,182.6340815,-1.314551
2023xkt,ZTF23abpubxq,,49.77275004936382,,,,17.8371,2023-11-09T13:02:03.001937,1.0,1.0,,,NT,0.61,,17.8371,17.5327,16.7591,0.77,0.226048,60257.5,60257.5,182.6342227,-1.3140989
2023xkt,ZTF23abpucgj,,49.77519214944914,,,,18.0904,2023-11-09T13:12:36.996482,,,,fading,NT,1.06,,17.8371,17.5327,16.7591,0.77,0.226048,60257.5,60257.6,182.63418380000002,-1.3140164
2023xkw,ZTF19acumfpm,,105.85786574939266,,,20.3942,,2023-09-16T09:58:58.002250,,,,,SN,0.3,20.3942,,17.811,17.5304,0.28,0.0909881,60203.4,60203.4,40.1074154,3.5458731
