TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024eaq,ZTF24aagqjbr,,9.664337842725217,-0.29,-0.2,19.5766,19.7722,2024-03-09T05:14:15.996498,3,3,rising/peak,,SN,2.5,19.5766,19.7722,20.0034,19.5894,0.41,0.0461667,60374.4,60378.2,154.04646003333335,43.42379149999999
2024ean,ZTF24aagwwkr,,8.854152642656118,-0.11,-0.11,18.3445,18.4504,2024-03-09T05:05:12.998397,2,2,rising/peak,,VS,0.42,18.3445,18.4504,18.109,17.3664,0.74,0.046125,60378.2,60378.2,121.5162253,0.6278684
2024eax,ZTF24aagjctb,,14.75292584253475,0.01,0.11,19.1893,19.0747,2024-03-09T05:04:32.001594,3,3,rising/peak,,SN,0.23,19.1893,19.0747,-999.0,-999.0,0.0,0.5,60369.3,60378.2,124.32226203333333,5.5037051
2024eap,ZTF24aagqkii,,4.710367942694575,,,,19.7049,2024-03-09T05:12:51.998397,1,1,,,SN,5.31,,19.7049,20.4404,-999.0,1019.44,0.5,60374.4,60378.2,144.789665,34.77638065
2024eas,ZTF24aagngat,,14.744685042649508,,,,19.6607,2024-03-09T05:36:54.999343,2,2,,,SN,0.58,,19.6607,19.7394,19.5906,0.15,0.00208333,60369.3,60378.2,133.6681447,23.7200075
2024eat,ZTF24aagndyg,,14.747115642298013,,,,17.9129,2024-03-09T05:35:29.999038,1,1,,,SN,4.08,,17.9129,18.3384,17.6297,0.71,0.0389167,60369.3,60378.2,135.39051899999998,2.08864185
2024eaw,ZTF24aagnewh,,13.759314742404968,,,,19.332,2024-03-09T05:12:08.003509,2,2,,,SN,1.25,,19.2937,-999.0,22.0456,-1021.05,0.000625,60369.3,60378.2,148.0774674,19.59931365
2024ebk,ZTF24aagxkbu,,9.692196642514318,,,,20.2421,2024-03-09T05:09:18.996498,1,1,,,SN,4.7,,20.2421,17.4218,17.0289,0.39,0.0932679,60378.2,60378.2,127.7239907,26.7171279
2024ebo,ZTF24aagvyqk,,14.898018442559987,,,18.7342,,2024-03-09T03:18:25.997741,1,1,,,SN,2.11,18.7342,,17.9672,16.9683,1.0,0.0973214,60378.1,60378.1,53.0320191,3.1912013
2024ebq,ZTF24aaglgon,,0.8522313423454762,,,,19.6817,2024-03-09T05:05:54.003845,1,1,,,SN,1.11,,19.6817,19.1872,18.7736,0.41,0.0448393,60378.2,60378.2,117.5240407,0.8614702
