TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024etl,ZTF24aahesqo,,6.613296232651919,-0.24,-0.24,19.9044,20.1472,2024-03-20T11:57:50.002555,1,1,rising/peak,,SN,3.82,19.9044,20.1472,19.6734,18.9862,0.69,0.000833333,60389.5,60389.5,234.99914175,9.7041404
2024etj,ZTF24aahezwm,,6.6206341329962015,-0.18,-0.18,19.3997,19.5796,2024-03-20T12:05:22.004165,2,2,rising/peak,,SN,2.74,19.3997,19.5796,19.7061,19.5674,0.14,0.00579167,60389.5,60389.5,240.4410642,15.0463654
2024etm,ZTF24aaheozq,,2.55408323276788,-0.06,-0.06,19.3678,19.4298,2024-03-20T11:50:54.003845,2,2,rising/peak,,SN,5.03,19.3678,19.4298,20.1713,19.7987,0.37,,60389.5,60389.5,251.98234175,50.08238085000001
2024esx,ZTF24aahkpkx,,6.6192221329547465,0.04,0.04,20.3321,20.2962,2024-03-20T11:53:36.997451,2,2,rising/peak,,SN,3.76,20.3321,20.2962,19.333,18.8116,0.52,0.0172917,60389.5,60389.5,249.09695920000001,35.0883755
2024esb,ZTF24aahetfd,,21.52775223273784,0.06,0.08,19.5035,19.425,2024-03-20T11:57:50.002555,2,2,rising/peak,,SN,1.19,19.5035,19.425,20.4595,20.4016,0.06,,60383.4,60389.5,238.25095536666666,13.465877766666667
2024esz,ZTF24aahkglt,,2.552659632638097,0.16,0.16,20.0346,19.8751,2024-03-20T11:52:15.997444,2,2,rising/peak,,SN,7.24,20.0346,19.8751,19.9211,20.7905,-0.87,0.5,60389.5,60389.5,258.8730135,41.325888649999996
2024esh,ZTF24aahesvl,,6.613296232651919,0.36,0.36,19.6392,19.2765,2024-03-20T11:57:50.002555,2,2,rising/peak,,SN,2.41,19.6392,19.2765,19.2696,18.341,0.93,0.142565,60389.5,60389.5,234.59089455,12.20623795
2024eti,ZTF24aahfltj,,0.6158888330683112,0.34,0.51,19.9175,19.4088,2024-03-20T12:11:05.003517,3,3,rising/peak,,SN,1.68,19.9175,19.4088,18.7669,18.7794,-0.01,0.0118333,60389.4,60389.5,263.7969225333333,55.296034133333336
2024esi,ZTF24aahestt,,6.613296232651919,,,19.6564,,2024-03-20T11:04:51.000968,1,1,,,SN,7.03,19.6564,,-999.0,19.9816,-1018.98,0.5,60389.5,60389.5,236.8370589,10.7826494
2024esj,ZTF24aahkptz,,0.6029605329968035,,,,19.7728,2024-03-20T11:55:04.002250,1,1,,,SN,3.08,,19.7728,19.0002,18.0703,0.93,0.203423,60389.5,60389.5,260.8421802,-0.2830625
