TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024msx,ZTF19aapuurc,,6.810662186238915,0.17,-0.19,19.2565,19.446,2024-06-21T05:09:09.000015,10.0,7.0,rising/peak,,AGN,0.54,19.2565,19.446,20.5101,19.807,0.7,0.355923,60459.3,60482.2,216.92582013,16.048677209999997
2024mso,ZTF24aasaple,,11.728845085948706,0.17,-0.16,19.6689,19.8275,2024-06-23T07:05:25.998703,8.0,8.0,rising/peak,,SN,0.19,19.6689,19.8275,20.2097,19.3721,0.84,,60472.4,60484.3,260.0947332,26.82648856666667
2024mtl,ZTF24aardloy,,23.640673785936087,0.05,0.11,19.9813,19.8727,2024-06-15T10:33:40.000335,3.0,3.0,,,NT,1.05,19.8897,19.7667,19.5498,18.5889,0.96,0.01875,60470.4,60476.4,318.65011608000003,-8.229671820000002
2024msp,ZTF24aasrgeg,,2.7711367858573794,,,19.0341,,2024-06-25T05:04:30.999351,2.0,2.0,,,SN,1.92,19.0341,,19.1402,18.5877,0.55,0.0226131,60484.3,60486.2,209.91866455000002,3.1649864
2024msq,ZTF18aajjhqb,,551.5788682862185,,,,19.8561,2022-12-22T12:28:20.999984,,,,,NT,0.87,,19.8561,18.6823,18.403,0.28,0.00833333,59935.5,59935.5,179.5917367,43.7467165
2024msq,ZTF24aasxjbb,,2.7386598861776292,,,19.6328,,2024-06-25T04:50:23.000648,2.0,2.0,,,NT,1.38,19.6328,,18.6823,18.403,0.28,0.00833333,60484.2,60486.2,179.59154695,43.7466055
2024msr,ZTF24aarbbja,,2.775511785876006,,,19.7833,,2024-06-25T04:32:43.002250,2.0,2.0,,fading,NT,0.43,19.3957,,18.2249,17.7943,0.43,0.0300417,60476.2,60486.2,219.00142035,-20.9353555
2024mty,ZTF24aatcqgl,,1.5725834858603776,,,,19.5309,2024-06-25T11:18:10.995826,1.0,1.0,,fading,SN,0.81,,18.9885,20.9551,20.5695,0.39,0.00125,60484.5,60486.5,45.81969026666667,19.078870633333334
2024mui,ZTF24aatcowf,,1.5720973862335086,,,,19.4668,2024-06-25T11:13:10.997772,1.0,1.0,,,SN,1.44,,19.4668,19.2148,18.9676,0.25,0.0449167,60486.5,60486.5,47.0659515,34.4198658
2024muj,ZTF24aatcjxq,,2.7462524860166013,,,17.9669,,2024-06-25T05:55:27.001922,,,,,NT,0.28,17.9669,,18.7166,18.0629,0.65,0.00666667,60486.2,60486.2,235.2304669,25.908985
2024mul,ZTF24aatbzmv,,2.739597386214882,,,20.3155,,2024-06-25T05:13:26.999053,1.0,1.0,,fading,SN,0.07,20.0743,,-999.0,22.1983,-1021.2,0.0937083,60480.2,60486.2,191.1963853666667,37.071717
2024mum,ZTF24aatbrat,,2.76642608596012,,,20.1755,,2024-06-25T04:44:57.998390,1.0,1.0,,,SN,1.42,20.1755,,20.7044,20.6036,0.1,0.5,60480.2,60486.2,190.66859883333333,19.568838133333333
2024mun,ZTF24aasqdgk,,,,,18.4879,,2024-06-25T11:02:37.996780,1.0,1.0,,,VS,0.33,18.4879,,18.6311,17.9841,0.65,0.014125,60486.5,60486.5,8.3690025,10.2970287
