TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024pvr,ZTF24aawrszo,,4.027468645013869,-0.18,-0.24,17.9134,18.1503,2024-07-24T04:32:24.002883,2,2,rising/peak,,SN,6.88,17.9134,18.1503,18.9726,19.9055,-0.93,0.706,60513.2,60515.2,239.16332166666666,0.3495473333333334
2024pwc,ZTF24aawruoc,,0.13125334540382028,-0.1,-0.1,19.3505,19.4533,2024-07-24T06:23:14.997100,2,2,rising/peak,,VS,0.23,19.3505,19.4533,20.2926,20.2016,0.09,,60513.2,60515.3,221.0311442,12.4814144
2024pvw,ZTF24aawshuy,,3.937433945015073,-0.06,-0.06,19.1711,19.2283,2024-07-22T09:13:54.001914,2,2,rising/peak,,SN,3.9,19.1711,19.2283,19.187,18.4652,0.72,0.053375,60513.3,60513.4,274.93357295,66.01320955
2024pvm,ZTF24aawscxn,,4.0238806451670825,0.06,0.06,19.5593,19.4979,2024-07-22T06:47:54.000946,2,2,rising/peak,,SN,1.0,19.5593,19.4979,20.268,19.889,0.38,0.5,60513.2,60513.3,248.67869654999998,51.91233645
2024pvx,ZTF20abaogvg,,3.067017245106399,0.26,0.11,18.9659,18.8597,2024-07-23T09:12:42.998397,3,3,rising/peak,,NT,0.52,18.9659,18.8597,19.6977,18.9668,0.73,0.005,60510.2,60514.4,254.2910057,17.747988825
2024pwd,ZTF24aawffyh,,1.8679663450457156,0.5,0.77,20.456,19.6873,2024-07-22T11:16:23.998092,1,1,rising/peak,,SN,3.24,20.456,19.6873,20.7772,19.7948,0.98,0.00829167,60502.4,60513.5,4.911865775,22.72033665
2024pvj,ZTF24aawrboq,,3.0808598450385034,,,,19.3588,2024-07-21T07:40:33.000953,1,1,,,SN,1.74,,19.3588,19.6709,18.9203,0.75,0.0132083,60512.3,60512.3,258.264695,33.5487746
2024pvl,ZTF18aaiualk,,5.068741745315492,,,18.3419,,2024-07-21T05:20:33.996498,1,1,,,NT,0.15,18.3419,,18.5827,17.9475,0.64,,60512.2,60512.2,207.7802642,26.6784197
2024pvp,ZTF24aawokhs,,2.0682903453707695,,,19.5349,,2024-07-24T04:36:27.996490,3,3,,,SN,2.92,19.371,,19.3979,18.8586,0.54,0.0105833,60511.2,60515.2,228.3302194,19.47249413333333
2024pvu,ZTF18abxnvoz,,4.951426945161074,,,18.5634,,2024-07-22T09:41:21.001914,5,5,,,VS,0.11,18.5634,,17.433,16.8678,0.57,0.0370833,60501.4,60513.4,352.7997037200001,22.25886338
2024pvy,ZTF24aavroza,,13.878510345239192,,,,19.7291,2024-07-13T09:55:07.003181,1,1,,,SN,2.57,,19.7291,18.4447,18.0902,0.35,0.0025,60504.4,60504.4,354.7028639,21.3870318
2024pvz,ZTF24aawrxsp,,2.0376075450330973,,,19.5032,,2024-07-24T04:52:21.999359,2,2,,,NT,0.78,19.5032,,19.7879,19.2044,0.58,0.000714286,60513.2,60515.2,212.5649141,52.8752151
2024pwa,ZTF24aawpwhq,,4.963116745464504,,,18.7903,,2024-07-22T09:35:50.997100,1,1,,,SN,1.39,18.7903,,19.0951,18.4038,0.69,0.0352083,60513.4,60513.4,348.850065,3.8844967
2024pwb,ZTF24aawtgxc,,2.0010797451250255,,,19.0301,,2024-07-22T09:28:58.998733,1,1,,,SN,2.27,19.0301,,18.5059,-999.0,1017.51,0.5,60513.4,60513.4,338.5835142,14.3998382
2024pwf,ZTF24aawruwm,,4.043730245437473,,,19.6916,,2024-07-22T05:14:08.998062,1,1,,,SN,4.65,19.6916,,20.681,19.8584,0.82,0.0025,60509.2,60513.2,225.10925835,32.590938449999996
2024pwh,ZTF24aawjnuo,,2.041426945012063,,,19.1379,,2024-07-24T04:55:12.000007,3,3,,,VS,0.42,19.1379,,17.9242,17.2926,0.63,0.030625,60509.4,60515.2,254.44155786666667,68.72458830000001
2024pwj,ZTF24aawnooe,,4.958880645222962,,,19.6166,,2024-07-22T10:56:18.000976,1,1,,,SN,0.04,19.6166,,-999.0,21.2657,-1020.27,0.03,60507.5,60513.5,12.502777933333334,22.833307233333333
