TNS_ID,ZTF_ID,type,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023wcm,ZTF23abnmbsq,,,,,20.4332,2023-12-16T06:26:50.003540,1,1,,fading,SN,4.38,,20.1671,20.2732,19.7651,0.51,0.0694167,60288.2,60294.3,45.44444059999999,24.86770635
2023wcs,ZTF23abncbma,,-0.05,0.11,18.9716,18.8627,2023-11-12T11:47:51.000007,10,10,,fading,SN,3.03,18.6226,18.724,20.7496,20.7967,-0.05,0.0025,60241.5,60260.5,159.1805354916667,42.2805811
