TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024kyc,ZTF24aarbxgn,,3.789324196521193,-0.32,-0.32,19.7979,20.1166,2024-06-11T05:30:31.003196,2,2,rising/peak,,SN,1.55,19.7979,20.1166,19.4088,18.3236,1.09,0.0185417,60463.3,60472.2,224.23363825,-26.5789218
2024kxm,ZTF24aarjirz,,1.7006204966455698,-0.16,-0.19,20.5235,20.714,2024-06-11T10:22:15.003852,1,1,rising/peak,,SN,3.93,20.4451,20.5704,-999.0,-999.0,0.0,0.5,60468.4,60472.4,274.4179809125,41.78064015
2024kzq,ZTF24aaqwmpl,,8.616986196488142,-0.11,-0.11,18.1779,18.2917,2024-06-11T11:00:29.001586,2,2,rising/peak,,ORPHAN,0.0,18.1779,18.2917,-999.0,21.9222,-1020.92,0.0215,60472.4,60472.5,324.7675186,27.2303226
2024kxq,ZTF24aaqzxyu,,9.646465396508574,0.01,-0.06,19.9734,20.038,2024-06-10T09:40:35.002563,2,2,rising/peak,,SN,0.45,19.9734,20.038,21.2129,20.8109,0.4,0.108411,60469.4,60471.4,283.40972075,41.105382399999996
2024kym,ZTF24aaovbch,,16.742460696492344,-0.05,-0.06,19.8034,19.8666,2024-06-01T08:46:05.998085,2,2,rising/peak,,SN,2.52,19.8034,19.8666,20.1124,19.5006,0.61,0.00291667,60458.2,60462.4,179.20020408333335,73.24104016666666
2024kyx,ZTF24aaqzoha,,4.698247796855867,0.24,-0.05,19.8898,19.9431,2024-06-11T09:51:55.998710,1,1,rising/peak,,SN,4.85,19.8898,19.9431,-999.0,21.764,-1020.76,0.000625,60468.4,60472.4,249.99296366,44.66277574
2024kys,ZTF24aaqcyga,,6.609034796711057,0.18,0.13,20.3758,20.2433,2024-06-06T08:24:41.999053,13,13,,fading,NT,0.58,20.036,20.2433,19.3799,18.3758,1.0,0.0140417,60459.3,60467.4,257.52752404444453,61.5186290361111
2024kyy,ZTF24aapzhvl,,14.618537096772343,0.14,0.2,19.9881,19.7926,2024-06-11T09:20:29.999038,3,3,rising/peak,,SN,4.5,19.9881,19.7926,20.7815,19.7474,1.03,0.0129583,60462.4,60472.4,324.35425152000005,15.88323054
2024kzc,ZTF24aaredhj,,1.6299491967074573,0.4,0.24,19.1443,18.9061,2024-06-11T10:43:35.002578,3,3,rising/peak,,SN,2.64,19.1443,18.9061,18.2454,17.4919,0.75,0.0730298,60470.4,60472.4,287.070221125,78.9396757
2024kyp,ZTF24aaifqqq,,34.7210949966684,0.56,0.52,20.7227,20.198,2024-05-12T06:22:46.001281,6,4,,fading,SN,19.45,20.402,19.9457,21.8909,21.5147,0.38,,60413.3,60442.3,215.53412748125,27.3356177375
2024kyz,ZTF24aaqymeh,,8.663097296841443,0.37,0.52,20.1178,19.5981,2024-06-11T08:08:01.003196,4,4,,,SN,1.43,20.1151,19.5981,19.3982,18.533,0.87,0.0425417,60470.3,60472.3,257.4623849,-0.5779818250000001
2024kza,ZTF21abtwmhv,,11.646465396508574,0.84,0.63,20.1869,19.5557,2024-06-09T08:42:24.001907,3,3,,fading,AGN,0.05,20.1869,19.1475,18.0862,17.345,0.74,0.0594464,60461.4,60470.4,311.93853640000003,-5.420942266666667
2024kxo,ZTF24aargamg,,3.784104296937585,,,20.2787,,2024-06-10T05:32:19.003211,1,1,,,SN,0.22,20.2787,,21.9616,21.7221,0.24,0.000833333,60469.2,60471.2,215.4238906,15.82160855
2024kxp,ZTF24aarfccy,,3.7772986968047917,,,19.8111,,2024-06-10T04:34:12.996498,1,1,,,SN,6.67,19.8111,,20.017,19.4347,0.58,0.0654167,60471.2,60471.2,213.0774606,-12.4727071
