TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024fxy,ZTF24aaadlsw,,44.52312805689871,0.01,0.06,19.7212,19.6607,2024-03-20T12:06:04.003211,3,2,rising/peak,,SN,0.12,19.7212,19.6607,21.2723,21.024,0.25,0.329268,60369.4,60389.5,243.98180635999998,24.97835942
2024fxf,ZTF24aaidwhg,,10.810616456903517,,,18.4715,,2024-04-03T07:18:55.998733,1,1,,,NT,0.97,18.4715,,20.0037,20.0482,-0.04,0.5,60403.3,60403.3,121.1708655,9.5392683
2024fxg,ZTF24aaicpfc,,10.801449756603688,,,,19.0741,2024-04-03T05:11:46.999679,1,1,,,SN,1.56,,19.0741,18.7877,18.2089,0.58,0.0679881,60403.2,60403.2,94.845554,47.0544114
2024fxj,ZTF24aaieled,,10.585639556869864,,,19.4522,,2024-04-03T08:04:06.997428,1,1,,,SN,2.8,19.4522,,17.5699,16.758,0.81,0.093375,60403.3,60403.3,191.6982363,0.1180889
2024fxw,ZTF24aaibctb,,10.811079456470907,,,19.4833,,2024-04-03T03:34:49.998718,1,1,,,SN,4.03,19.4833,,18.1755,17.4524,0.72,0.0416548,60403.1,60403.1,114.5631651,3.7334565
2024fxx,ZTF24aaidibx,,10.774169656448066,,,19.5108,,2024-04-03T06:33:57.000938,1,1,,,SN,8.15,19.5108,,18.048,17.5394,0.51,0.0659167,60403.3,60403.3,165.5554074,-16.6174516
2024fxz,ZTF24aaifrse,,10.60687805665657,,,20.3121,,2024-04-03T10:58:38.997116,1,1,,,NT,0.34,20.3121,,19.5567,18.8831,0.67,0.0118333,60403.5,60403.5,254.8026725,25.0554409
2024fys,ZTF24aaifuhn,,10.607340956572443,,,20.0993,,2024-04-03T11:26:28.996788,1,1,,,SN,3.79,20.0993,,19.6963,19.3641,0.33,0.00516667,60403.5,60403.5,250.4051866,18.3554715
2024fyu,ZTF24aaidrar,,4.779783156700432,,,19.2796,,2024-04-03T07:02:26.001609,1,1,,,VS,0.41,19.2796,,18.9855,18.4683,0.52,,60403.3,60403.3,172.2585337,-14.2841882
2024fyv,ZTF24aahyeym,,10.57903075683862,,,19.8164,,2024-04-03T07:10:24.000946,1,1,,,SN,0.76,19.8164,,20.7731,20.5042,0.27,,60403.3,60403.3,178.3985341,44.8209756
