TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024lln,ZTF24aasewrf,,5.567395839374512,-0.06,-0.06,19.0644,19.1263,2024-06-15T10:59:59.003517,2,2,rising/peak,,SN,0.12,19.0644,19.1263,22.0551,21.3305,0.72,0.699375,60476.4,60476.5,309.16966145,-6.439644899999999
2024lke,ZTF24aasboxo,,14.625254639424384,0.28,0.06,19.7747,19.7131,2024-06-16T10:30:28.002220,2,2,rising/peak,,SN,1.13,19.7747,19.7131,19.9352,19.5044,0.43,,60462.4,60477.4,335.13566385,2.241825175
2024lna,ZTF24aangigj,,39.638460639398545,0.12,0.15,20.5305,20.381,2024-05-15T10:06:34.004165,2,2,rising/peak,,SN,0.93,20.5305,20.3796,21.3915,20.9854,0.41,,60433.4,60445.4,239.9805788157895,40.14685997894736
2024lmz,ZTF24aaqxmrd,,19.65644673909992,0.18,0.17,19.9993,19.8335,2024-06-12T05:58:24.000961,6,6,rising/peak,,SN,5.07,19.9993,19.8335,19.9741,19.2904,0.68,0.124804,60444.3,60473.2,220.98129196666665,-6.662712824999999
2024lls,ZTF24aangmuf,,23.662268539424986,-0.17,0.19,20.4127,20.2248,2024-05-28T06:14:50.999992,5,3,,fading,SN,3.92,19.9797,20.2248,19.9435,19.6284,0.32,0.00291667,60436.4,60458.3,239.01450276153844,61.23292066153845
2024llk,ZTF24aafqygj,,125.57351853931323,0.24,0.26,20.6028,20.3464,2024-02-15T12:26:35.998062,1,1,rising/peak,,SN,1.04,20.6028,20.3464,21.4177,20.6678,0.75,0.5,60351.5,60355.5,229.6063299,4.37488305
2024lmq,ZTF24aaffxct,,126.58927083946764,0.28,0.29,20.4641,20.1763,2024-02-17T07:56:38.002555,4,4,rising/peak,,NT,0.28,20.4641,20.0831,20.2762,19.8519,0.42,,60352.4,60357.3,148.748106125,3.1524741250000003
2024lnd,ZTF24aalunvz,,58.63302083918825,0.12,0.31,20.4625,20.1478,2024-05-04T09:13:35.996177,1,1,,fading,SN,27.44,19.9767,20.0722,21.8356,21.2026,0.63,,60420.4,60434.4,247.72278924285715,12.935660971428572
2024llg,ZTF24aaiadio,,82.6552893393673,0.67,0.67,20.3887,19.7153,2024-03-29T10:28:59.001617,1,1,,,SN,1.27,20.3453,19.7153,20.8928,20.4592,0.43,0.00125,60369.5,60398.4,207.15334732500003,58.6377412
2024lkc,ZTF24aasbprw,,14.625729139428586,,,20.0511,,2024-06-14T10:55:44.996170,1,1,,,SN,0.63,20.0511,,20.0391,19.2272,0.81,0.5,60475.5,60475.5,341.6546783,-5.1645767
2024llx,ZTF24aaerwsi,,125.59209493920207,,,20.3394,,2024-02-15T10:22:34.996780,1,1,,,SN,0.01,20.3382,,22.2035,21.7177,0.49,0.08075,60351.4,60355.4,203.8512490666667,30.737924966666668
