TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024ezp,ZTF24aahsykx,,5.556213714648038,-0.34,-0.81,19.0591,19.8647,2024-03-27T10:25:43.996803,1,1,rising/peak,,SN,0.08,19.0591,19.8647,21.7304,21.2548,0.48,,60389.5,60396.4,263.51620486666667,25.546420766666667
2024ezo,ZTF24aahsydv,,5.634593314491212,-0.14,-0.56,19.6961,20.2552,2024-03-27T10:20:55.999694,1,1,rising/peak,,SN,0.63,19.6961,20.2552,22.0123,21.5866,0.43,0.000833333,60389.5,60396.4,255.74667926666666,45.1412209
2024ezw,ZTF24aahgqxm,,16.761665114667267,-0.39,-0.39,19.3965,19.7897,2024-03-27T08:12:50.002555,1,1,rising/peak,,SN,0.97,19.3965,19.7897,21.5738,21.4795,0.09,0.5,60390.3,60396.3,172.91719155,23.70170365
2024eze,ZTF24aahsyhe,,5.586618814617395,-0.16,-0.16,18.9195,19.0799,2024-03-27T10:52:35.996147,2,2,rising/peak,,SN,2.89,18.9195,19.0799,18.826,18.1636,0.66,0.0422917,60396.4,60396.5,254.78178785,42.874537700000005
2024eza,ZTF24aahsukk,,0.670391914434731,0.65,-0.08,18.3941,18.4789,2024-03-27T10:36:19.002250,5,5,rising/peak,,NT,0.29,18.3941,18.4789,18.8431,18.5316,0.31,,60391.4,60396.4,222.05060128,26.43826482
2024ezn,ZTF24aahtaer,,7.541803914587945,0.09,0.06,19.5762,19.5172,2024-03-27T10:53:57.998397,2,2,rising/peak,,SN,1.98,19.5762,19.5172,20.552,20.0826,0.47,0.0045,60391.4,60396.5,245.118654925,24.652566725
2024eyz,ZTF24aahswdm,,5.608250714838505,,,19.3273,,2024-03-27T09:14:22.997772,1,1,,,SN,4.28,19.3273,,17.9305,17.3997,0.53,0.104792,60391.4,60396.4,236.43243760000001,36.19815045
2024ezi,ZTF24aahqhxc,,0.6091188145801425,,,,19.3897,2024-03-27T11:10:32.998069,1,1,,,SN,8.76,,19.3897,-999.0,21.3812,-1020.38,0.887542,60391.5,60396.5,271.3658907,13.3678162
2024ezq,ZTF24aahnutv,,0.5276604145765305,,,,19.0263,2024-03-27T12:34:09.001922,1,1,,,SN,3.37,,19.0263,-999.0,21.8469,-1020.85,0.810738,60389.5,60396.5,322.86884192499997,7.4668068
2024ezs,ZTF24aahihcd,,6.652232214808464,,,19.1335,,2024-03-27T08:40:16.000305,1,1,,,SN,5.91,19.1335,,22.3091,-999.0,1021.31,0.0243333,60390.5,60396.4,224.6627143,17.2168457
2024ezt,ZTF24aahmyxc,,5.660901214461774,,,19.1089,,2024-03-27T08:17:55.003196,1,1,,,SN,1.12,19.1089,,20.4472,20.2183,0.23,0.002,60388.4,60396.3,211.14729145,19.520927649999997
