TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024ou,ZTF24aaarwvc,,0.5073935394175351,-0.83,-0.83,19.7877,20.6187,2024-01-06T13:20:27.003829,1.0,1.0,rising/peak,,SN,0.89,19.7877,20.6187,22.1752,21.915,0.26,0.00729167,60311.6,60315.6,239.4884242,33.794402000000005
2018mlu,ZTF18aarirap,,4.516398139297962,-0.61,-0.61,18.9167,19.5231,2024-01-06T11:43:26.002578,2.0,1.0,rising/peak,,SN,1.61,18.9167,19.5231,19.3803,19.2255,0.15,,60290.5,60315.5,217.04523145000002,20.1154361
2024ow,ZTF24aaarwtw,,4.50686113955453,-0.41,-0.54,19.8625,20.3998,2024-01-06T13:21:48.003837,3.0,3.0,rising/peak,,SN,0.03,19.8625,20.3998,20.8432,20.0415,0.8,0.00479167,60311.6,60315.6,244.81824123333334,26.311732366666664
2024op,ZTF24aaadhzt,,,-0.32,-0.32,19.1945,19.514,2024-01-06T13:19:45.998382,2.0,2.0,rising/peak,,NT,0.15,19.1945,19.514,19.482,18.977,0.51,,60311.5,60315.6,246.67362695,39.957465850000006
2024mx,ZTF24aaacvdw,,4.547127339523286,0.04,-0.32,18.7837,19.1059,2024-01-06T11:16:52.000320,2.0,2.0,rising/peak,,SN,1.88,18.7837,19.1059,22.2641,21.4957,0.77,0.00283333,60311.4,60315.5,183.82620459999998,63.444802900000006
2024oi,ZTF24aaadjyi,,20.49711573915556,-0.32,-0.26,19.019,19.2782,2024-01-06T13:04:03.002891,2.0,2.0,rising/peak,,SN,2.27,19.019,19.2782,21.1384,20.8513,0.29,0.0309792,60311.5,60315.5,218.03813970000002,3.4423780500000003
2023ackl,ZTF23abvnhyf,,4.9237014395184815,-0.24,-0.24,18.0621,18.3013,2024-01-06T04:34:32.998077,2.0,2.0,rising/peak,,SN,1.86,18.0621,18.3013,18.6827,17.9755,0.71,0.01825,60305.2,60315.2,10.406839999999999,-0.3310915
2024ph,ZTF24aaakoep,,10.594569439534098,-0.16,-0.16,19.7221,19.8844,2024-01-05T12:05:13.001281,1.0,1.0,rising/peak,,SN,3.68,19.7221,19.8844,20.5409,19.8221,0.72,0.00208333,60314.4,60314.5,171.91808875,-6.65182095
2024pl,ZTF24aaaiqjc,,8.569743039552122,-0.14,-0.14,19.8004,19.9368,2024-01-05T12:36:51.001930,2.0,2.0,rising/peak,,NT,1.34,19.8004,19.9368,20.0923,19.5614,0.53,,60314.4,60314.5,157.906453,27.18940725
2024pm,ZTF24aaaioql,,8.506976839154959,-0.14,-0.14,19.7098,19.853,2024-01-05T10:21:22.999664,1.0,1.0,rising/peak,,VS,0.42,19.7098,19.853,20.0105,19.1281,0.88,0.005,60314.4,60314.4,164.77322985,65.5809595
