TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024eez,ZTF24aagqkya,,16.641243224032223,-0.42,-0.6,19.3493,19.9515,2024-03-11T06:06:59.999046,1.0,1.0,rising/peak,,SN,1.61,19.3493,19.9515,22.1222,21.539,0.58,,60374.3,60380.3,144.18123183333333,8.370102033333334
2024efe,ZTF21aazpzqo,,1042.7494608242996,-0.39,-0.38,18.443,18.825,2021-05-11T07:34:13.998703,6.0,6.0,rising/peak,,SN,0.4,18.443,18.7018,17.8321,17.1233,0.71,0.0415833,59336.4,59345.3,214.60332911666669,-27.65509678333333
2024eey,ZTF24aagqmiv,,16.64023622404784,-0.03,-0.03,19.793,19.8183,2024-03-11T06:07:40.002250,1.0,1.0,rising/peak,,SN,8.49,19.793,19.8183,19.7036,19.126,0.58,0.00375,60374.3,60380.3,141.22241780000002,17.74250785
2024eff,ZTF19accskvu,,17.852852024137974,0.13,0.13,17.5781,17.4448,2024-03-05T05:10:58.995834,6.0,2.0,rising/peak,,VS,0.06,17.562,17.4448,17.6999,17.2361,0.46,0.131488,60352.2,60374.2,87.92456911428573,-19.218386857142857
2024efk,ZTF19accczay,,73.6624469240196,0.37,0.53,16.799,16.2709,2024-03-10T03:10:27.998405,5.0,2.0,,fading,AGN,0.02,16.5653,16.2709,16.9043,16.7885,0.12,0.296414,60352.2,60379.1,91.45399702,-27.911139040000002
2020afhw,ZTF18aahvchz,,133.49713442428038,,,,16.266,2023-10-31T13:09:24.998413,,,,,AGN,1.9,,16.266,12.8,12.081,0.72,0.260548,60248.5,60248.5,187.5091167,13.635878
2020afhw,ZTF18aahwvgl,,7.646902923937887,,,16.257,,2024-03-11T06:44:37.000328,,,,,AGN,0.53,16.257,,12.8,12.081,0.72,0.260548,60380.3,60380.3,187.509191,13.6367546
2020afhw,ZTF18acrmxbv,,134.50425242399797,,,,16.9626,2023-10-30T12:59:09.000946,,,,fading,AGN,0.87,,16.7563,12.8,12.081,0.72,0.260548,60246.5,60247.5,187.50881333333334,13.6364398
2024efc,ZTF24aahabpt,,7.641509423963726,,,18.8652,,2024-03-11T06:45:20.001579,1.0,1.0,,,SN,2.13,18.8652,,20.7745,-999.0,1019.77,0.5,60380.3,60380.3,174.0763738,15.3559748
2024efe,ZTF24aagukmk,,7.57569922413677,,,18.6682,,2024-03-05T11:38:11.999046,1.0,1.0,,,SN,40.23,18.6682,,17.8321,17.1233,0.71,0.0415833,60374.5,60374.5,214.6029074,-27.6555514
