TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024jeg,ZTF24aaoodsh,,1.7471246868371964,-0.17,-0.17,18.2848,18.4521,2024-05-21T07:38:37.000335,2.0,2.0,rising/peak,,SN,1.95,18.2848,18.4521,-999.0,-999.0,0.0,0.5,60451.2,60451.3,198.4803892,21.57679765
2024jej,ZTF24aaopllv,,6.77773818699643,0.17,0.08,19.4856,19.4035,2024-05-21T05:10:04.995849,2.0,2.0,rising/peak,,SN,2.65,19.4856,19.4035,19.3544,19.191,0.16,0.0470833,60449.2,60451.2,171.62005353333333,18.719609233333333
2024jef,ZTF24aaoniol,,4.578224286902696,0.12,0.12,19.935,19.8198,2024-05-20T11:00:22.996788,1.0,1.0,rising/peak,,SN,6.39,19.935,19.8198,-999.0,20.7791,-1019.78,0.01375,60450.4,60450.5,308.27662580000003,4.7492075499999995
2024jes,ZTF24aaomlrs,,17.591083087027073,0.19,0.12,19.3108,19.1862,2024-05-21T10:44:36.000961,2.0,2.0,,,SN,5.58,19.3108,19.0637,21.5194,-999.0,1020.52,0.5,60449.4,60451.4,332.76958055,21.7383089
2024jel,ZTF18aajihhu,,2.734138587024063,0.45,0.24,19.0966,18.8595,2024-05-21T07:08:34.998718,3.0,3.0,rising/peak,,NT,0.12,19.0966,18.8595,19.8328,18.9254,0.91,0.00375,60444.2,60451.3,165.64285325999998,8.1485862
2024jew,ZTF24aaoqhfe,,4.640724286902696,0.63,0.82,20.4683,19.6446,2024-05-21T09:25:25.996795,1.0,1.0,rising/peak,,SN,0.21,20.4683,19.6446,-999.0,-999.0,0.0,0.5,60449.4,60451.4,280.70321846666667,63.829861099999995
2024jeh,ZTF22aaiumwr,,405.7324834871106,,,,19.8085,2023-04-12T08:29:59.000633,,,,,NT,1.13,,19.8085,-999.0,-999.0,0.0,0.5,60046.4,60046.4,224.7973978,13.4216253
2024jeh,ZTF24aaopngg,,2.7264765868894756,,,18.3281,,2024-05-21T05:41:10.000335,2.0,2.0,,,SN,1.81,18.3281,,18.0293,17.3443,0.69,0.150065,60449.3,60451.2,224.79807879999998,13.4216999
2024jei,ZTF24aaocnru,,1.7471246868371964,,,19.4123,,2024-05-21T05:34:22.002227,2.0,2.0,,,SN,6.32,19.4123,,-999.0,22.5655,-1021.57,0.5,60448.2,60451.2,190.85011939999998,15.518823300000001
2024jet,ZTF24aaopnuy,,2.7043006871826947,,,18.6193,,2024-05-21T05:52:11.997108,1.0,1.0,,,SN,5.1,18.6193,,13.418,16.4469,-3.03,0.312048,60451.2,60451.2,223.7325084,45.523054
2024jfa,ZTF24aaoqbsx,,1.654126986861229,,,,19.2647,2024-05-21T08:41:50.997138,1.0,1.0,,,SN,3.31,,19.2647,22.0722,20.4789,1.59,,60451.4,60451.4,239.1677424,32.5007746
2024jfc,ZTF24aanucro,,0.5652959868311882,,,,19.2338,2024-05-21T11:31:22.998733,2.0,2.0,,fading,SN,8.47,,18.8727,20.0441,19.0257,1.02,0.475152,60444.5,60451.5,12.604470150000001,24.52142555
2024jfd,ZTF24aaonmdi,,1.5667427871376276,,,,19.7939,2024-05-21T11:17:10.999694,2.0,2.0,,,SN,4.25,,19.7107,19.1958,18.6463,0.55,0.00645833,60444.5,60451.5,4.356199228571429,28.99411147142857
