TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024pbt,ZTF24aaunazz,,12.119899448007345,-0.31,-0.31,19.8915,20.2041,2024-07-09T06:11:52.998710,2,2,rising/peak,,NT,1.11,19.8915,20.2041,18.9577,18.3026,0.66,0.0025,60500.2,60500.3,232.35694945,35.54987095
2024pfa,ZTF18adhbjkn,,12.119899448007345,-0.3,-0.3,19.8479,20.1472,2024-07-09T06:11:52.998710,1,1,rising/peak,,SN,1.73,19.8479,20.1472,19.7767,18.9946,0.78,,60500.2,60500.3,235.82613195,34.364955249999994
2024pch,ZTF24aaulmlv,,12.12178604817018,-0.22,-0.22,18.8868,19.1019,2024-07-09T06:17:27.997451,2,2,rising/peak,,NT,0.91,18.8868,19.1019,18.6805,17.9543,0.73,0.00645833,60500.2,60500.3,227.01953605,20.17973995
2024pbs,ZTF24aaumgrp,,15.11116104805842,0.07,-0.19,19.6926,19.8805,2024-07-10T06:19:19.997772,3,3,rising/peak,,SN,1.04,19.6926,19.8805,-999.0,22.0036,-1021.0,0.00291667,60498.2,60501.3,239.30437126666666,22.745981433333338
2024pcu,ZTF24aaumhjo,,8.202457348350435,-0.01,-0.01,19.9717,19.9781,2024-07-09T07:52:46.001281,2,2,rising/peak,,SN,0.81,19.9717,19.9781,20.5759,20.3818,0.19,,60500.3,60500.3,245.12893485,43.34613905
2024pdj,ZTF18abesxbv,,15.138313848059624,0.07,0.07,19.1569,19.0883,2024-07-09T06:12:37.995849,2,2,rising/peak,,SN,1.27,19.1569,19.0883,18.8908,18.088,0.8,0.0155,60500.2,60500.3,230.71556685000002,48.020131750000004
2024pes,ZTF24aauozaj,,15.958649448119104,-0.0,0.1,19.9679,19.8642,2024-07-08T10:33:22.996803,4,4,,,NT,0.11,19.8981,19.8642,19.9375,19.6805,0.26,,60499.4,60499.4,326.53511315,-8.81678045
2024pez,ZTF24aautouz,,12.17672824813053,0.04,0.17,20.5961,20.4225,2024-07-09T07:15:52.001258,1,1,rising/peak,,SN,0.89,20.5961,20.4225,21.822,21.1998,0.62,0.00952381,60494.3,60500.3,232.66802476666666,53.56893986666666
2024pcl,ZTF24aaumqnr,,15.02001524809748,0.31,0.31,19.8034,19.4927,2024-07-09T07:06:18.002883,2,2,rising/peak,,SN,1.12,19.8034,19.4927,19.1559,18.1665,0.99,0.0907976,60498.2,60500.3,255.18889485,-19.3937562
2024pde,ZTF20aasivcq,,1605.8523088479415,0.34,0.34,20.0094,19.668,2020-03-04T12:35:18.000946,2,2,rising/peak,,SN,3.67,20.0094,19.668,19.0192,17.877,1.14,0.036583,58912.5,58912.5,254.8698009,-5.1187292
2024pcc,ZTF24aaupbxt,,16.916392548009753,0.53,0.53,19.7964,19.2663,2024-07-08T10:33:22.996803,2,2,rising/peak,,SN,2.58,19.7964,19.2663,18.754,17.9578,0.8,0.01125,60499.4,60499.4,326.96844275,-6.61196515
2024pbr,ZTF24aauehkh,,15.144968948327005,,,18.8191,,2024-07-10T04:33:07.997772,2,2,,,VS,0.52,18.8191,,18.5189,17.9758,0.54,0.027375,60494.2,60501.2,223.65913074999997,-17.58763445
2024pbu,ZTF24aaujhhf,,15.139274448156357,,,19.7914,,2024-07-09T05:13:06.003837,2,2,,,SN,3.4,19.7914,,20.0495,19.3941,0.66,0.0392917,60498.2,60500.2,233.3310394,38.52253355
2024pcp,ZTF24aaumhny,,15.036461947951466,,,20.1312,,2024-07-09T05:11:03.998382,1,1,,,SN,2.77,20.1312,,21.9899,21.7653,0.22,0.0110417,60491.3,60500.2,244.26379806666668,45.49760543333334
2024pde,ZTF24aautdke,,12.125570748001337,,,19.6424,,2024-07-09T05:02:03.998413,1,1,,,SN,2.08,19.6424,,19.0192,17.877,1.14,0.0365833,60500.2,60500.2,254.8690948,-5.118499
2024pdk,ZTF24aaugmtz,,15.91623054817319,,,20.1141,,2024-07-03T09:37:53.002555,1,1,,,SN,2.2,20.1141,,20.21,19.9926,0.22,0.000625,60494.4,60494.4,341.5684492,-9.650319
2024pdt,ZTF23aaaxumz,,73.23717954801396,,,19.8194,,2024-05-03T04:35:22.997764,2,1,,,AGN,0.56,19.8194,,18.9764,18.4203,0.56,0.01825,60413.2,60433.2,143.62582344999998,-17.3559798
2024per,ZTF24aautdxb,,15.010941148269922,,,20.4924,,2024-07-09T05:08:20.002571,1,1,,,SN,0.25,20.4924,,21.68,21.7802,-0.1,0.110021,60498.2,60500.2,241.60679040000002,51.851044349999995
