TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024fcs,ZTF24aahyerb,,9.843129745218903,-0.66,-0.67,19.6267,20.3002,2024-03-29T05:43:14.001594,1,1,rising/peak,,SN,3.93,19.6267,20.3002,19.4293,18.7652,0.66,,60391.2,60398.2,148.43358426666666,55.96280353333333
2024fcg,ZTF24aahznij,,2.6654561455361545,-0.37,-0.37,19.1964,19.5654,2024-03-29T10:47:19.996810,1,1,rising/peak,,SN,4.33,19.1964,19.5654,22.0277,-999.0,1021.03,0.5,60398.3,60398.4,239.4527468,3.8970978499999998
2024fck,ZTF24aahxmqr,,1.5760348453186452,-0.26,-0.26,19.531,19.7865,2024-03-29T09:30:02.001609,1,1,rising/peak,,SN,0.31,19.531,19.7865,20.5074,20.1694,0.34,0.009375,60398.3,60398.4,198.11495430000002,57.3845371
2024fcl,ZTF24aahtwzc,,3.7721343454904854,-0.24,-0.24,19.4838,19.7228,2024-03-29T08:44:08.001579,1,1,rising/peak,,SN,6.98,19.4838,19.7228,-999.0,22.1728,-1021.17,,60398.2,60398.4,164.4104304,11.65621865
2024fcv,ZTF24aahkiom,,2.6634885454550385,0.41,-0.23,19.2572,19.4896,2024-03-29T09:38:28.996810,1,1,rising/peak,,SN,8.35,19.2572,19.4896,20.0302,19.7302,0.3,0.024375,60388.5,60398.4,219.22234594999998,32.956564675
2024fcz,ZTF24aahihcl,,7.631694545503706,0.12,-0.19,19.0285,19.2151,2024-03-29T10:18:17.999984,4,4,rising/peak,,SN,0.9,19.0285,19.2151,19.7458,19.4009,0.34,0.0137083,60389.4,60398.4,225.96314230000002,10.230289875
2024fcp,ZTF24aahxmmu,,7.638453745283186,-0.31,-0.15,18.6284,18.7742,2024-03-29T09:41:14.997116,1,1,rising/peak,,SN,0.24,18.6284,18.7742,20.3723,20.2083,0.16,,60396.4,60398.4,245.592016125,50.37517325
2024fbx,ZTF24aaiaawk,,2.593835745472461,-0.12,-0.12,19.3684,19.4887,2024-03-29T11:40:30.999343,2,2,rising/peak,,SN,2.7,19.3684,19.4887,19.5485,18.8802,0.67,0.0487917,60398.4,60398.5,246.52177405,28.4560284
2024fcb,ZTF24aahtnpc,,7.813419045414776,-0.1,-0.1,18.7979,18.9,2024-03-28T06:11:15,2,2,rising/peak,,SN,2.39,18.7979,18.9,19.2331,18.6117,0.62,0.00125,60397.1,60397.3,121.84180225,25.12908375
2024fde,ZTF24aahtutx,,18.77218064526096,-0.03,-0.1,19.1204,19.2154,2024-03-29T08:44:08.001579,4,4,rising/peak,,SN,0.76,19.0045,19.2154,20.163,19.4709,0.69,0.0025,60389.2,60398.4,166.05307148,13.19973104
2024fdm,ZTF24aaiakfd,,2.5739167453721166,-0.42,-0.08,19.6797,19.7592,2024-03-29T11:56:56.996162,1,1,,fading,SN,5.55,19.4393,19.7592,21.6966,21.0732,0.62,0.5,60389.5,60398.5,258.44061044,57.91239898
2024fdg,ZTF24aahikkx,,6.669796345289797,-0.33,-0.08,18.8441,18.927,2024-03-29T10:21:41.999038,3,3,rising/peak,,NT,0.38,18.8441,18.927,18.5972,17.9487,0.65,0.0204583,60390.4,60398.4,216.5048275,-5.02787
2024fdh,ZTF24aahtabh,,2.6585232452489436,-0.01,-0.01,19.3608,19.3737,2024-03-29T07:22:07.996803,2,2,rising/peak,,SN,0.38,19.3608,19.3737,18.7987,17.9952,0.8,0.0172917,60396.5,60398.3,250.93439130000002,62.8413724
2024fcq,ZTF24aahtdfr,,2.6167755452916026,-0.12,0.02,19.5794,19.5611,2024-03-29T11:57:38.001617,3,3,rising/peak,,SN,3.9,19.5794,19.5611,19.3696,18.9108,0.46,0.0495893,60396.5,60398.5,258.2178755666667,44.47077196666667
2024fdb,ZTF24aahhspe,,3.7652246453799307,0.07,0.02,19.622,19.6024,2024-03-29T09:17:37.000305,4,4,rising/peak,,SN,4.57,19.6149,19.6024,20.4505,20.5012,-0.05,0.00166667,60389.2,60398.4,159.61949311428572,61.68400105714285
2024fbu,ZTF24aahgxay,,3.7861158451996744,0.09,0.09,18.9397,18.8525,2024-03-29T08:48:11.001594,2,2,rising/peak,,SN,1.16,18.9397,18.8525,20.5747,20.3087,0.27,0.0245833,60389.2,60398.4,152.96311880000002,6.233817849999999
2024fcy,ZTF24aaiabeb,,7.660479245241731,0.35,0.11,19.7579,19.6432,2024-03-29T10:17:36.000976,2,2,rising/peak,,SN,1.76,19.6777,19.6432,19.0292,-999.0,1018.03,0.5,60388.4,60398.4,227.01808580000002,25.752875699999997
2024fbj,ZTF24aahgzvu,,3.7721343454904854,0.09,0.14,19.049,18.9123,2024-03-29T08:44:08.001579,2,2,rising/peak,,SN,4.11,19.049,18.9123,20.0297,-999.0,1019.03,0.5,60395.3,60398.4,167.43395136666666,8.837870866666668
2024fci,ZTF24aahwbej,,2.6778519456274807,0.06,0.14,19.2878,19.1478,2024-03-29T09:08:35.998085,3,3,,,NT,1.37,19.2338,19.1478,19.3103,19.0369,0.27,0.0380833,60398.2,60398.4,169.486966325,19.974547875
2024fcf,ZTF24aahzfwk,,0.7503056456334889,0.18,0.18,19.7294,19.5475,2024-03-29T08:35:19.000305,1,1,rising/peak,,NT,0.44,19.7294,19.5475,20.2426,19.527,0.72,0.00190476,60398.3,60398.4,174.4476168,-3.28943295
2024fdd,ZTF24aahyixh,,3.7837547454982996,0.08,0.19,19.4136,19.2191,2024-03-29T08:45:29.001586,1,1,,fading,SN,16.02,19.1871,19.2191,-999.0,-999.0,0.0,0.730982,60395.3,60398.4,156.3528168,6.842782266666667
2024fct,ZTF24aahzhzr,,6.682458445429802,0.26,0.26,19.2148,18.9531,2024-03-29T10:20:19.996788,1,1,rising/peak,,SN,5.91,19.2148,18.9531,18.5325,17.8364,0.7,0.00125,60398.3,60398.4,217.72769105,-5.992257
2024fcu,ZTF24aahsmhu,,10.74941444536671,0.2,0.3,18.7225,18.4251,2024-03-29T08:48:51.998390,3,3,rising/peak,,SN,5.09,18.7225,18.4251,18.7305,17.8357,0.89,0.0590417,60395.3,60398.4,152.44316466666666,10.541102466666667
2024fdc,ZTF24aahhfcz,,7.796034845523536,0.19,0.33,19.5672,19.2355,2024-03-29T08:35:19.000305,2,2,,fading,SN,2.35,19.2948,19.2355,19.7386,19.2669,0.47,,60389.2,60398.4,172.2391664,-2.81995408
2024fce,ZTF24aahvdii,,7.762041745241731,0.5,0.5,19.3538,18.8558,2024-03-28T06:06:30.000946,1,1,rising/peak,,VS,1.02,19.3538,18.8558,18.276,17.6109,0.67,0.016125,60397.2,60397.3,139.70452935,-6.415824150000001
2024fda,ZTF24aaiadvl,,2.590976945590228,0.69,0.56,19.9903,19.4286,2024-03-29T10:46:39.000015,1,1,rising/peak,,SN,1.55,19.9903,19.4286,20.8576,20.9712,-0.11,0.5,60389.5,60398.4,245.87201023333333,8.470958766666667
2024fdl,ZTF24aahnefg,,15.677794045303017,0.45,0.57,19.1739,18.5996,2024-03-29T10:22:22.995841,4,4,rising/peak,,NT,0.2,19.1739,18.5996,19.6619,19.029,0.63,0.146851,60390.4,60398.4,213.302916825,-6.491270625
2024fdi,ZTF24aaiagnj,,2.580895945429802,0.47,0.62,20.2727,19.6497,2024-03-29T11:10:25.999671,2,2,rising/peak,,SN,1.84,20.2727,19.6497,20.1078,19.8932,0.21,0.00604167,60391.5,60398.5,262.86737734999997,34.123497025
2024fbl,ZTF24aaiadig,,0.7262662453576922,0.91,0.71,20.1699,19.4609,2024-03-29T10:28:59.001617,1,1,rising/peak,,SN,8.76,20.1699,19.4609,18.1319,17.3176,0.81,0.0803631,60388.4,60398.4,204.69829013333333,60.44764953333333
2024fbm,ZTF24aaiaaxr,,2.590976945590228,,,,19.0495,2024-03-29T10:46:39.000015,2,2,,fading,SN,3.57,,18.802,-999.0,-999.0,0.0,0.5,60398.4,60398.4,244.0151141,15.2390592
2024fbr,ZTF24aahzyep,,3.7685926454141736,,,,18.9099,2024-03-29T09:21:46.998703,1,1,,,SN,4.28,,18.9099,21.0329,20.9962,0.04,0.0380417,60398.4,60398.4,147.9406184,48.0073874
2024fbv,ZTF24aahuoam,,7.837620445527136,,,19.1541,,2024-03-28T05:03:49.000297,1,1,,,SN,6.57,19.1541,,18.5217,17.8659,0.66,0.0317083,60397.2,60397.2,132.9202127,-27.9084428
2024fcm,ZTF24aahyfxn,,8.733754745218903,,,19.5954,,2024-03-29T05:53:36.997451,1,1,,,SN,3.4,19.5954,,-999.0,-999.0,0.0,0.5,60396.3,60398.2,171.66540650000002,8.8635564
2024fcn,ZTF24aahsupm,,7.746231545228511,,,18.9837,,2024-03-29T07:10:06.003822,1,1,,,SN,2.03,18.9837,,22.1735,22.1272,0.05,0.0162917,60396.4,60398.3,183.5339677,28.295319999999997
2024fco,ZTF24aahyeey,,7.727632045280188,,,19.7125,,2024-03-29T08:11:14.003517,1,1,,,SN,0.83,19.7125,,21.641,21.5678,0.07,0.00275,60396.4,60398.3,204.68598029999998,25.9104204
2024fcx,ZTF24aahzfio,,7.750490845646709,,,19.5778,,2024-03-29T07:08:38.999023,1,1,,,SN,3.12,19.5778,,19.6969,20.1859,-0.49,0.5,60396.3,60398.3,168.29855070000002,-3.9744335
2024fdk,ZTF24aahtagr,,2.649229245260358,,,,19.5498,2024-03-29T10:44:37.003211,2,2,,,VS,0.68,,19.3617,19.4449,18.5155,0.93,0.0372917,60396.5,60398.4,257.7921034,-0.43938705
2024fdn,ZTF24aahwhar,,8.733754745218903,,,19.5436,,2024-03-29T05:53:36.997451,2,2,,,SN,1.75,19.5192,,20.6773,19.7853,0.89,,60396.3,60398.2,172.8114498,14.5871472
