TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024jve,ZTF24aaozwsw,,5.661932398099452,-0.19,-0.18,19.7538,19.9318,2024-05-30T07:16:47.003540,4.0,4.0,rising/peak,,SN,0.41,19.7538,19.9318,19.7168,19.6379,0.08,0.000833333,60458.3,60460.3,242.9203475,37.91602305
2024jwd,ZTF24aajarww,,40.78525409800932,0.27,-0.01,19.8762,19.8848,2024-04-22T04:12:36.996482,2.0,2.0,rising/peak,,SN,5.08,19.8718,19.8848,19.4176,18.9235,0.49,,60407.3,60422.2,141.620161675,44.9576194
2024jvk,ZTF24aapjlcs,,5.659478698391467,-0.09,0.04,19.8041,19.768,2024-05-30T09:09:52.004150,1.0,1.0,rising/peak,,SN,4.97,19.8041,19.768,22.0358,21.4805,0.56,,60458.4,60460.4,269.200180925,57.469113750000005
2024jvo,ZTF24aapcivp,,4.656723998021334,0.21,0.22,19.7661,19.5502,2024-05-30T10:11:37.000312,3.0,3.0,rising/peak,,VS,0.38,19.7661,19.5502,18.6366,17.5719,1.06,0.5,60456.4,60460.4,314.93484574,29.57669578
2024juy,ZTF24aaovizz,,0.8111105980351567,0.4,0.52,20.277,19.7521,2024-05-30T06:05:14.997123,1.0,1.0,,,SN,34.95,20.1446,19.7521,-999.0,-999.0,0.0,0.5,60456.3,60460.3,195.71548426666666,-2.5072842833333335
2024jvl,ZTF24aapajlj,,4.707950897980481,0.45,0.62,20.359,19.7361,2024-05-30T08:40:52.003211,3.0,3.0,,fading,SN,0.91,20.0687,19.7361,20.1018,19.2168,0.89,0.081875,60458.3,60460.4,249.96847722500002,4.9508052750000004
2024juq,ZTF24aaovwgw,,2.864235598128289,,,19.5399,,2024-05-30T05:16:57.002868,1.0,1.0,,,SN,7.28,19.5399,,18.5696,17.71,0.86,0.0827083,60458.3,60460.2,205.29311135,36.242285800000005
2024jut,ZTF24aaoveje,,8.803182398434728,,,19.0995,,2024-05-30T04:18:01.998703,2.0,2.0,,,VS,1.48,19.0995,,17.3277,17.1951,0.13,0.0823214,60457.2,60460.2,172.71116845,-20.02075875
2024jvc,ZTF24aaovqaq,,3.7152887983247638,,,19.3843,,2024-05-29T07:11:14.000633,2.0,2.0,,,SN,18.84,19.3843,,20.1784,19.5821,0.6,0.736872,60457.2,60459.3,219.43103745000002,37.63523715
2024jvp,ZTF24aaovtda,,2.864235598128289,,,20.0571,,2024-05-29T06:39:33.001937,1.0,1.0,,fading,SN,34.04,19.6053,,21.7529,21.4602,0.29,,60442.3,60459.3,207.53217366153848,36.32957772307694
2024jvs,ZTF24aapldoj,,1.574154598172754,,,,19.4267,2024-05-30T11:14:28.999687,2.0,2.0,,fading,SN,4.64,,19.2057,18.0327,17.0963,0.94,0.0837738,60458.5,60460.5,13.164581466666666,15.596934033333334
2024jwg,ZTF24aaiwvkp,,49.79967539804056,,,,21.7396,2024-04-11T06:15:19.002258,,,,fading,SN,3.17,,21.4776,21.2833,20.2227,1.06,0.0104702,60410.2,60411.3,167.1880638,25.44983235
