TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024lfi,ZTF24aaquixl,,4.740102077368647,0.07,0.07,20.2093,20.1351,2024-06-12T08:53:56.999031,2,2,rising/peak,,SN,7.31,20.2093,20.1351,19.2457,18.3234,0.92,0.0530417,60469.4,60473.4,227.88320079999997,63.64072154285714
2024lfv,ZTF24aarsnav,,3.7318612774834037,0.07,0.07,19.7895,19.7155,2024-06-14T06:03:44.000633,1,1,rising/peak,,SN,7.4,19.7895,19.7155,17.7293,17.1493,0.58,0.447771,60475.2,60475.3,244.60362175,-16.783358149999998
2024lfl,ZTF24aarymts,,4.755564977414906,0.06,0.13,19.1098,18.9827,2024-06-14T05:36:18.996482,2,2,rising/peak,,VS,0.49,19.1098,18.9827,18.4274,17.7521,0.68,0.0183333,60473.2,60475.2,203.11681542499997,-13.619516975
2024lfg,ZTF24aarjtni,,3.605958577245474,0.14,0.33,20.3715,20.0386,2024-06-13T10:33:07.997772,1,1,,,SN,2.99,20.3551,20.0386,19.6995,18.9601,0.74,0.035131,60470.4,60474.4,309.70302036666664,14.842530933333334
2024lfr,ZTF24aarwhbr,,15.589696977287531,0.47,0.37,20.0646,19.6983,2024-06-14T05:58:06.997436,1,1,rising/peak,,SN,2.16,20.0646,19.6312,20.7088,19.2872,1.42,0.0108333,60446.4,60475.2,222.6183885846154,22.806596892307695
2024lfr,ZTF24aaittjy,,15.589696977287531,0.45,0.43,20.0646,19.6312,2024-06-11T08:29:45.997444,2,1,rising/peak,,SN,2.09,20.0646,19.6312,20.7088,19.2872,1.42,0.0108333,60444.4,60472.4,222.61839828461538,22.806588769230775
2024lgu,ZTF24aaqzhhk,,7.701537277549505,0.27,0.62,21.1832,20.5662,2024-06-14T06:15:34.001289,1,1,,fading,SN,3.08,20.9161,20.5662,22.2016,21.6463,0.56,,60470.2,60475.3,234.92181146,39.10545944
2024lfb,ZTF24aarxybq,,1.6422316771931946,,,20.1271,,2024-06-13T10:22:18.001899,1,1,,,SN,1.36,20.1271,,19.0311,18.0844,0.95,0.0289167,60474.4,60474.4,292.4954798,39.2319164
2024lfm,ZTF24aarrrkf,,2.8084700773470104,,,19.1143,,2024-06-14T05:00:41.002563,2,2,,,NT,0.63,19.1143,,18.8484,18.5918,0.26,0.00666667,60473.2,60475.2,194.42072295,27.09302445
2024lfq,ZTF24aarweix,,2.8084700773470104,,,19.3303,,2024-06-14T05:00:41.002563,1,1,,,NT,1.14,19.3303,,19.0982,19.7735,-0.68,0.0622917,60475.2,60475.2,197.1580794,28.9078646
2024lfs,ZTF24aarwcla,,11.783921477384865,,,18.2242,,2024-06-14T05:25:43.999687,1,1,,,SN,2.48,18.2242,,-999.0,-999.0,0.0,0.5,60475.2,60475.2,182.1650206,53.6875242
2024lfu,ZTF24aarwldc,,0.7647779774852097,,,19.5642,,2024-06-14T08:50:15.002891,1,1,,,SN,7.83,19.5642,,19.3549,18.7368,0.62,0.175899,60475.4,60475.4,253.000848,23.3785103
2024lfw,ZTF18aaqklis,,11.783921477384865,,,19.5302,,2024-06-14T05:25:43.999687,1,1,,,NT,0.34,19.5302,,18.7206,18.5778,0.14,0.005,60475.2,60475.2,182.3457552,53.2424972
2024lgh,ZTF24aarbgri,,3.727960877586156,,,20.2164,,2024-06-13T04:45:04.996780,3,3,,,SN,2.09,20.1262,,20.0411,19.3163,0.72,0.00133333,60461.3,60474.2,204.61999582,27.870036820000003
2024lgv,ZTF24aaqxali,,11.801699277479202,,,19.6398,,2024-06-14T04:57:55.002220,1,1,,,SN,2.13,19.6398,,21.2445,20.8798,0.36,0.00375,60475.2,60475.2,186.4554,35.0806923
2024lgw,ZTF18aaqkyas,,11.783921477384865,,,20.175,,2024-06-14T05:25:43.999687,1,1,,,SN,1.42,20.175,,19.7945,18.939,0.86,0.163417,60475.2,60475.2,180.596789,51.4561239
