TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024hki,ZTF24aalbetp,,0.8408247730694711,-0.93,-1.13,18.831,19.9634,2024-04-29T05:36:25.001281,1,1,rising/peak,,SN,0.47,18.831,19.9634,21.8405,21.4545,0.39,0.00208333,60418.3,60429.2,177.90997686666665,-1.5897477333333334
2024hld,ZTF24aalacdj,,7.743880273308605,-0.45,-0.45,19.7387,20.1904,2024-04-29T04:58:29.000625,2,2,rising/peak,,SN,4.07,19.7387,20.1904,19.2381,19.004,0.23,0.5,60429.2,60429.2,148.28678705,10.3404042
2024hla,ZTF24aalanpl,,8.750512273050845,-0.33,-0.33,19.0417,19.3743,2024-04-29T06:18:18.999351,2,2,rising/peak,,SN,6.19,19.0417,19.3743,-999.0,-999.0,0.0,0.5,60429.2,60429.3,117.6174255,50.20003
2024hna,ZTF24aalbbzp,,7.767074773088098,-0.3,-0.3,19.8136,20.1117,2024-04-29T05:46:46.001289,2,2,rising/peak,,SN,0.73,19.8136,20.1117,20.1343,19.705,0.43,,60429.2,60429.2,142.51440515000002,54.9351632
2024hkn,ZTF24aalaois,,21.805743673350662,-0.28,-0.28,19.5093,19.7876,2024-04-29T05:50:54.003845,2,2,rising/peak,,SN,5.28,19.5093,19.7876,19.1956,18.5794,0.62,0.00808333,60429.2,60429.2,107.42815095,40.231564399999996
2024hlb,ZTF24aalbbaf,,7.768046973273158,-0.25,-0.25,19.4896,19.736,2024-04-29T06:17:38.996147,2,2,rising/peak,,NT,0.99,19.4896,19.736,19.0285,18.2246,0.8,,60429.2,60429.3,122.18945245,40.8063339
2024hlu,ZTF24aalcvga,,6.603023773059249,-0.18,-0.24,19.3327,19.5764,2024-04-29T11:29:18.003837,3,3,,,SN,2.67,19.3327,19.4451,21.6162,20.7814,0.83,0.0208333,60429.4,60429.5,278.8344146333333,63.518112366666664
2024hkr,ZTF24aalaaea,,7.774435873143375,-0.15,-0.15,19.598,19.7524,2024-04-29T05:05:42.002868,2,2,rising/peak,,SN,0.74,19.598,19.7524,21.4168,21.0802,0.34,,60429.2,60429.2,147.92496845,21.8510722
2024hkp,ZTF24aalaxcw,,6.741843273397535,-0.08,-0.08,19.4247,19.5001,2024-04-29T05:40:30.999343,2,2,rising/peak,,SN,3.42,19.4247,19.5001,19.1274,18.251,0.88,0.0262917,60429.2,60429.2,163.88352525,18.0224033
2024hks,ZTF24aakzzjk,,8.786391873378307,0.04,-0.03,19.6704,19.7005,2024-04-29T05:07:06.000961,4,4,,,SN,2.6,19.6478,19.5294,19.7892,19.4176,0.37,,60429.2,60429.2,139.9023303,28.3455507
2024hlz,ZTF24aajhsat,,21.680708973202854,0.14,0.02,20.4189,20.3971,2024-04-12T09:30:04.999664,3,3,rising/peak,,SN,0.63,20.4189,20.3971,21.1348,20.4635,0.67,0.5,60404.4,60412.4,218.62233726,9.966955819999999
