TNS_ID,objectId,type,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023ydr,ZTF23absqqne,,,,,19.4308,2023-12-12T12:57:44.000640,1,1,,,SN,2.69,,19.4308,19.1716,19.0098,0.16,0.0025,60288.5,60290.5,218.7603734,30.71852715
2023yea,ZTF22abzkdmn,,-0.16,-0.23,19.4458,19.6718,2023-12-13T12:09:14.999038,5,5,,fading,AGN,0.18,19.4077,19.4583,20.1453,19.1918,0.95,,60287.4,60291.5,157.18485558333333,23.07223343333333
2023yes,ZTF23aboyflg,,,,,20.5814,2023-12-16T06:13:24.997444,1,1,,,SN,3.29,,20.4002,20.5791,20.2514,0.33,0.0375,60284.2,60294.3,58.15649864285714,15.419828957142856
2023yev,ZTF23abquijf,,,,,20.0861,2023-11-13T10:54:19.995819,1,1,,,SN,2.02,,20.0861,19.4951,18.7808,0.71,0.0393393,60261.5,60261.5,80.1525887,4.9803351
2023yey,ZTF23absgdfu,,0.55,0.74,20.3014,19.5629,2023-12-16T06:54:28.995826,3,3,,fading,SN,1.74,19.816,19.5629,19.8552,18.7161,1.14,0.0315,60287.2,60294.3,91.12351778571428,4.855261542857143
