TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023adgp,ZTF23aazreqp,,201.6843670969829,0.4,0.8,20.8098,20.0107,2023-08-25T07:28:30.999359,2.0,2.0,rising/peak,,SN,0.57,20.8098,20.0107,20.3049,19.7858,0.52,0.00125,60173.3,60181.3,333.346750675,-5.440792275
2023acpv,ZTF20abcxmil,,234.6517165969126,,,20.2155,,2023-07-14T10:32:01.003204,2.0,1.0,,,SN,0.0,20.2155,,19.0289,18.5926,0.44,0.0190417,60111.4,60139.4,331.4973401666667,-4.7926368
2023acsg,ZTF21aaverat,,656.7958600968122,,,,20.5246,2022-05-20T04:55:45.998413,1.0,1.0,,,VS,0.3,,20.5246,19.8706,19.6665,0.2,0.123101,59709.3,59719.2,202.9883502,19.05650105
2023acsj,ZTF23aaljnsb,,268.85978369694203,,,20.2933,,2023-06-10T05:28:15.000961,4.0,2.0,,fading,SN,0.2,19.997,,21.761,20.6413,1.12,,60077.4,60105.2,203.85161893636362,18.53281499090909
2023acsn,ZTF23abtlony,,83.58838329697028,,,,18.4521,2023-12-12T10:38:16.998710,1.0,1.0,,,NT,0.14,,18.4521,-999.0,16.666,-1015.67,0.5,60290.4,60290.4,163.7896768,-6.7888427
2023acuf,ZTF23aabfecx,,402.59826749702916,,,19.7092,,2023-01-25T12:30:37.995826,1.0,1.0,,,SN,4.39,19.7092,,18.6378,17.7962,0.84,0.00604167,59969.5,59969.5,225.7323776,7.5809761
2023adnx,ZTF20aaeaoea,,1169.8637678967789,,,,18.6751,2020-12-19T06:09:16.001289,,,,fading,AGN,1.26,,18.2771,16.0094,15.8746,0.13,0.975042,58854.1,59202.3,44.420367299999995,-16.51307315
2023adop,ZTF23absuaml,,81.90055919671431,,,20.195,,2023-12-12T05:55:47.997100,1.0,1.0,,,SN,2.48,20.0838,,19.139,18.1382,1.0,0.013,60288.3,60290.2,45.38085585,-14.66310695
2023adoy,ZTF18abytxxp,,471.78311709687114,,,,20.3472,2022-11-18T06:52:17.002578,1.0,1.0,,,VS,0.57,,20.3472,18.5655,17.475,1.09,0.0447083,59901.3,59901.3,47.6456971,-16.8301586
2024dol,ZTF24aacrtml,,46.57817489700392,,,20.2656,,2024-01-16T12:41:41.003532,1.0,1.0,,,SN,2.68,20.2656,,19.364,19.1888,0.18,0.00291667,60325.5,60325.5,201.086719,20.0255588
2024dot,ZTF24aafquww,,18.543765197042376,,,,20.3668,2024-02-15T11:38:10.996803,2.0,1.0,,,SN,0.4,,20.3668,20.1338,19.9596,0.17,0.001,60327.5,60355.5,237.40797245,40.68734175
