TNS_ID,ZTF_ID,type,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023zct,ZTF18acakast,,0.3,0.25,20.5908,20.3431,2023-11-11T06:38:43.995841,6,3,,fading,AGN,0.28,20.3862,20.1933,20.1444,19.1635,0.98,0.00354167,60235.3,60259.3,19.275345227272727,43.67628970909091
2023zdc,ZTF23abrydqk,,-0.09,-0.01,19.0201,19.0307,2023-12-27T02:46:34.000305,11,2,rising/peak,,SN,5.29,19.0201,19.0307,18.903,18.2988,0.6,0.0179167,60287.1,60305.1,4.9509089,25.59875456923077
2023zdh,ZTF23absfuuz,,-0.17,0.05,19.5823,19.5315,2023-12-18T06:22:38.000640,4,4,rising/peak,,SN,1.35,19.5823,19.5315,20.756,20.4228,0.33,,60287.2,60296.3,34.19114621666667,-6.011519783333334
2023zdu,ZTF23abtowkc,,,,19.3737,,2023-12-27T04:07:23.001609,1,1,,,SN,1.54,19.3737,,20.3359,20.2835,0.05,,60291.2,60305.2,30.40761055,-2.816155
