TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024jsu,ZTF24aaoxmev,,4.754709449131042,-0.44,-0.25,19.6999,19.9476,2024-05-29T08:07:19.997749,3.0,3.0,,,VS,0.36,19.5033,19.9476,20.6662,20.4085,0.26,,60457.3,60459.3,224.90674742500002,13.906268425
2024juj,ZTF24aaiuuec,,50.7321399487555,-0.13,-0.19,20.9058,21.092,2024-04-11T08:28:16.996803,1.0,1.0,rising/peak,,SN,5.34,20.9058,21.0085,19.8114,18.7795,1.03,0.00125,60409.2,60411.4,185.68764286666666,18.5850347
2024jtn,ZTF24aajoshf,,55.71459364891052,-0.17,-0.17,20.035,20.2032,2024-04-13T08:04:22.998710,2.0,2.0,rising/peak,,SN,2.8,20.035,20.2032,20.0185,19.2174,0.8,0.0130833,60408.4,60413.3,213.72308045,-14.352135
2024jss,ZTF24aapafjt,,0.7335057491436601,0.01,-0.13,20.6231,20.757,2024-05-29T07:38:57.001914,1.0,1.0,,fading,SN,1.27,20.6231,20.4779,20.9577,20.253,0.7,0.03825,60457.4,60459.3,254.99444450000001,29.7584471
2024jsl,ZTF24aapevgu,,4.755658449139446,-0.07,-0.12,20.1799,20.3011,2024-05-29T07:05:05.997116,1.0,1.0,rising/peak,,SN,0.45,20.1799,20.3011,20.9153,20.6794,0.24,,60457.3,60459.3,228.97718220000002,3.2639445666666664
2024jsf,ZTF24aapccbh,,4.662313548848033,0.07,0.07,18.5035,18.4334,2024-05-28T10:10:38.999977,2.0,2.0,rising/peak,,SN,1.05,18.5035,18.4334,22.8906,22.0459,0.84,0.742604,60458.4,60458.4,309.16646635,27.2056861
2024jst,ZTF24aapafck,,4.813193249050528,0.01,0.12,20.3584,20.2341,2024-05-29T08:46:46.001289,1.0,1.0,,,SN,2.2,20.2123,20.2341,-999.0,20.7931,-1019.79,0.5,60457.3,60459.4,265.743041925,60.59624805
2024jsw,ZTF24aaoukon,,2.7835983489640057,-0.06,0.19,19.8806,19.6867,2024-05-29T08:57:07.001258,4.0,4.0,rising/peak,,NT,0.3,19.8806,19.6867,20.5264,19.678,0.85,0.000833333,60457.3,60459.4,237.54909666000003,29.291117359999998
2024jrx,ZTF24aapdzay,,2.709744148887694,0.3,0.3,19.3383,19.0364,2024-05-29T08:34:38.003509,2.0,2.0,,,SN,4.47,19.3244,19.0364,18.9967,18.656,0.34,0.348452,60457.3,60459.4,211.18091776666665,-9.714626666666666
2024jsi,ZTF24aapfitu,,1.6885751490481198,0.46,0.31,20.6179,20.3059,2024-05-29T08:50:51.999351,1.0,1.0,rising/peak,,NT,1.0,20.6179,20.3059,20.3951,19.3706,1.02,0.00291667,60458.3,60459.4,248.21095146666667,37.68174936666666
2024jsh,ZTF24aapfvsk,,2.6808783491142094,0.32,0.32,20.6496,20.3334,2024-05-29T08:07:19.997749,1.0,1.0,rising/peak,,SN,7.37,20.6496,20.3334,20.1131,19.2602,0.85,0.0253333,60459.3,60459.3,220.0888134,13.01563715
2024jqx,ZTF23aadjwbn,,2.6883899490348995,,,19.6777,,2024-05-29T07:44:38.999053,2.0,2.0,,,VS,0.36,19.6777,,19.3001,18.5717,0.73,0.0418333,60457.3,60459.3,251.25801410000003,39.40639925
2024jrc,ZTF22abjmyor,,609.6658668490127,,,,20.3035,2022-09-30T07:47:47.999038,1.0,1.0,,,SN,3.88,,20.3035,19.6876,19.3203,0.37,0.5,59848.3,59852.3,24.4784088,47.399014699999995
2024jrc,ZTF24aaoyoiw,,1.583725648932159,,,,19.8226,2024-05-29T11:12:27.996482,3.0,3.0,,fading,SN,4.3,,19.6157,18.3364,17.9169,0.42,0.0619881,60457.5,60459.5,24.47923084,47.3995952
2024jrg,ZTF24aaoidpy,,2.716306649148464,,,19.2474,,2024-05-29T07:42:26.003517,5.0,5.0,,,NT,0.4,19.2474,,18.2961,17.7061,0.59,0.0384583,60448.4,60459.3,257.83934983999995,40.89135026
2024jrm,ZTF18aaiyyxm,,466.5810751491226,,,,19.5783,2023-02-21T10:54:12.003829,,,,,NT,0.85,,19.5783,17.6485,17.2258,0.42,0.203339,59996.5,59996.5,222.4364607,50.7107819
2024jru,ZTF24aapcyam,,1.5739802489988506,,,,18.8465,2024-05-29T11:25:30.002899,3.0,3.0,,,SN,5.24,,18.8413,-999.0,-999.0,0.0,0.5,60458.5,60459.5,22.715771319999998,30.91675318
2024jry,ZTF24aaozohe,,1.8720242488197982,,,19.14,,2024-05-28T05:27:40.000305,1.0,1.0,,,SN,6.51,19.14,,19.2565,18.4113,0.85,,60458.2,60458.2,196.6623262,8.809681
