TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024jiq,ZTF24aamnqog,,2.776505632791668,-0.15,-0.65,18.9989,19.6481,2024-05-27T06:37:19.997749,2.0,1.0,rising/peak,,VS,0.59,18.9989,19.6481,18.503,17.925,0.58,0.015625,60438.2,60457.3,183.07812706666667,-19.593975266666664
2024jip,ZTF24aaoxasu,,2.8163783326745033,-0.28,-0.28,19.3966,19.6719,2024-05-27T08:09:38.998077,1.0,1.0,rising/peak,,SN,2.15,19.3966,19.6719,19.045,18.0548,0.99,0.014375,60457.3,60457.3,235.55300475,-15.653761750000001
2024jiw,ZTF18abfcsjs,,7.59437603270635,-0.24,-0.24,18.9781,19.2153,2024-05-26T10:40:53.002571,2.0,2.0,rising/peak,,VS,0.04,18.9781,19.2153,19.0677,18.271,0.8,0.00416667,60456.4,60456.4,325.74346385,19.348460799999998
2024jkn,ZTF24aaovyix,,0.7469107327051461,-0.17,-0.17,19.7254,19.8975,2024-05-27T07:53:05.000656,2.0,2.0,rising/peak,,NT,1.25,19.7254,19.8975,20.2493,19.9301,0.32,0.00684524,60457.3,60457.3,240.9987145,55.8353264
2024jkg,ZTF21abetapt,,6.647790332790464,-0.22,-0.16,18.781,18.9379,2024-05-27T08:08:13.997779,3.0,3.0,rising/peak,,VS,0.36,18.781,18.9379,18.8093,18.1268,0.68,,60455.3,60457.3,227.063349925,5.58384085
2024jjg,ZTF24aaosjwl,,2.749688532669097,-0.05,-0.12,19.2453,19.368,2024-05-27T07:25:05.998092,2.0,2.0,rising/peak,,SN,0.25,19.2453,19.368,20.9678,20.6271,0.34,0.00125,60455.2,60457.3,186.32538740000004,-3.6403951666666665
2024jku,ZTF18aaqlndu,,6.727223232854158,-0.12,-0.04,19.6084,19.6444,2024-05-27T07:47:55.999671,3.0,3.0,rising/peak,,SN,0.69,19.6084,19.6444,19.7623,19.0687,0.69,0.00508333,60455.3,60457.3,187.41971033333334,65.99475796666667
2024jkh,ZTF24aaovcdx,,2.7702903328463435,-0.02,-0.02,18.9714,18.9917,2024-05-27T07:41:05.997108,2.0,2.0,rising/peak,,NT,0.17,18.9714,18.9917,17.7596,17.1584,0.6,0.515018,60457.2,60457.3,171.00114910000002,16.529785699999998
2024jki,ZTF24aaoxpxs,,8.596667632926255,-0.09,-0.01,18.6464,18.6532,2024-05-27T10:18:09.999343,3.0,3.0,rising/peak,,SN,2.84,18.6464,18.6532,19.4261,18.7214,0.7,0.034375,60452.4,60457.4,337.297549225,49.703321375
2024jjw,ZTF24aajyfdr,,33.77368153305724,-0.3,0.0,20.0459,20.0447,2024-05-04T04:37:48.002891,1.0,1.0,,fading,SN,1.8,19.5762,20.0447,20.8269,19.8996,0.93,0.00640476,60416.2,60434.2,164.00730254,-5.07740646
2024jio,ZTF24aaowkjo,,2.8163783326745033,0.06,0.06,19.5141,19.4544,2024-05-27T08:09:38.998077,1.0,1.0,rising/peak,,SN,1.81,19.5141,19.4544,19.4866,18.4079,1.08,0.0147917,60457.3,60457.3,237.221868,-16.1288544
2024jif,ZTF24aaovfxc,,6.751957032829523,0.11,0.11,19.4428,19.3368,2024-05-27T05:10:00.001907,1.0,1.0,rising/peak,,SN,1.43,19.4428,19.3368,21.4035,21.4702,-0.07,0.5,60455.3,60457.2,161.78633774999997,10.3163188
2024jig,ZTF24aaoveut,,7.773195432964712,0.08,0.12,19.2842,19.1629,2024-05-27T05:07:16.999694,1.0,1.0,,,SN,2.63,19.2002,19.1629,20.8537,19.6412,1.21,0.00375,60452.2,60457.2,168.7908333,0.03910363333333333
2024jjq,ZTF24aalekpr,,22.836019532755017,0.17,0.16,20.1109,19.9467,2024-05-14T06:13:35.002578,1.0,1.0,,fading,SN,0.08,19.8457,19.9046,21.9992,21.6233,0.38,0.00997024,60433.2,60444.3,154.83182602,7.5891997799999995
2024jkj,ZTF24aaoxkkp,,1.5914824330247939,0.42,0.42,20.2057,19.7831,2024-05-27T08:41:35.998062,1.0,1.0,rising/peak,,SN,4.8,20.2057,19.7831,19.6231,18.9606,0.66,0.0584048,60457.3,60457.4,309.9183251,69.39866090000001
2024jij,ZTF24aaovtqj,,2.8177903327159584,0.84,0.84,19.5661,18.7294,2024-05-27T07:34:09.998405,2.0,2.0,rising/peak,,SN,30.88,19.5661,18.7294,17.5112,16.9741,0.54,0.169798,60457.3,60457.3,223.4289321,0.03074235
2024jkv,ZTF18aabirgq,,166.71041763294488,0.34,1.35,18.7048,17.3585,2023-12-16T11:00:30.003829,6.0,6.0,,fading,SN,0.23,16.3839,16.6466,21.134,21.1225,0.01,0.538881,60292.4,60294.5,118.70896418888888,9.172107533333334
2024jib,ZTF20abbfelu,,2.8173158327117562,,,19.412,,2024-05-27T05:33:14.999046,4.0,2.0,,,VS,0.41,19.412,,17.8192,17.6468,0.17,0.475914,60434.3,60457.2,224.302968175,-13.250912150000001
2024jid,ZTF24aaoviqs,,2.749688532669097,,,19.4344,,2024-05-27T05:26:59.003501,1.0,1.0,,,SN,0.31,19.4344,,21.4927,21.5236,-0.03,0.001875,60455.2,60457.2,184.0318271,-3.2970996
2024jih,ZTF24aaoudyz,,2.7795843328349292,,,19.5835,,2024-05-27T06:51:23.002548,1.0,1.0,,,SN,8.75,19.5835,,19.111,18.585,0.53,0.5,60457.3,60457.3,249.9783483,37.182511
2024jis,ZTF24aaovbse,,1.7433922328054905,,,19.5777,,2024-05-27T04:53:26.998085,1.0,1.0,,,SN,5.69,19.5777,,20.5957,20.4899,0.11,0.009,60455.2,60457.2,153.19336464999998,51.14890335
2024jit,ZTF24aaovbmc,,2.7641329327598214,,,19.6944,,2024-05-27T04:53:26.998085,1.0,1.0,,,SN,2.94,19.6944,,20.5915,20.4175,0.17,0.000833333,60455.2,60457.2,154.16242395,52.1468939
2024jiv,ZTF24aaouott,,1.5822232328355312,,,,19.6584,2024-05-27T11:16:58.998710,2.0,2.0,,fading,SN,4.16,,19.4514,19.3317,18.4172,0.91,0.018,60451.5,60457.5,11.024368299999999,34.25304242
2024jjd,ZTF24aaoupgb,,5.56430653296411,,,,18.396,2024-05-27T11:28:24.003845,3.0,3.0,,,SN,2.13,,18.396,20.9972,20.9487,0.05,0.5,60456.5,60457.5,24.677248775,31.1088988
2024jjh,ZTF24aaovaxw,,2.7636699327267706,,,18.8089,,2024-05-27T04:49:14.001586,1.0,1.0,,,SN,2.75,18.8089,,17.805,17.472,0.33,0.070625,60457.2,60457.2,170.6061117,59.3809832
2024jjx,ZTF19aapvltp,,21.639827433042228,,,,19.2294,2024-05-06T11:07:00.998413,,,,,NT,0.17,,19.2294,17.4659,16.7749,0.69,0.13844,60436.5,60436.5,277.3015388,60.7111879
2024jkd,ZTF24aaigbbv,,43.544665332883596,,,,19.2683,2024-04-16T11:58:10.004180,6.0,6.0,,fading,SN,2.41,,18.943,-999.0,-999.0,0.0,0.5,60391.5,60416.5,341.1612518521739,26.887123621739132
2024jko,ZTF24aaovxat,,2.7819454330019653,,,20.1643,,2024-05-27T06:16:03.999359,1.0,1.0,,,SN,2.52,20.1643,,18.8508,18.2673,0.58,0.0530833,60457.3,60457.3,224.7385612,37.5756138
2024jkp,ZTF24aaovqdw,,2.741540332790464,,,20.1489,,2024-05-27T06:42:11.001602,1.0,1.0,,,SN,1.44,20.1489,,20.5869,20.4003,0.19,0.00166667,60457.3,60457.3,239.7309254,51.6347052
2024jkq,ZTF24aaovigq,,2.749688532669097,,,19.3612,,2024-05-27T05:26:59.003501,1.0,1.0,,,SN,2.62,19.3612,,20.4909,19.5055,0.99,0.00208333,60457.2,60457.2,186.2588439,-0.0978312
2024jkr,ZTF24aaovhwl,,2.7679061330854893,,,19.8944,,2024-05-27T05:20:09.000976,1.0,1.0,,fading,SN,5.92,19.5135,,21.099,20.3809,0.72,0.5,60451.2,60457.2,176.77312510000002,42.829034
2024jks,ZTF24aaouxun,,5.862663032952696,,,19.542,,2024-05-27T04:31:26.996147,1.0,1.0,,,SN,2.53,19.542,,18.4602,17.7902,0.67,0.0108333,60457.2,60457.2,166.1941374,-15.8302851
2024jkt,ZTF24aaosqfg,,2.7520727328956127,,,19.4856,,2024-05-27T06:35:54.003845,1.0,1.0,,,SN,0.39,19.4856,,21.6133,21.6409,-0.03,,60455.3,60457.3,212.19379880000002,6.26414595
