TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024ijp,ZTF24aalougs,,1.8537717233411968,0.14,-0.49,17.8337,18.3228,2024-05-08T07:29:35.998077,7,7,,fading,AGN,0.48,17.8337,17.9563,17.7501,17.0685,0.68,0.0899048,60432.3,60438.3,197.6056545125,6.3342643375
2024ihh,ZTF24aamjpwm,,0.871873623225838,-0.23,-0.3,19.6357,19.9383,2024-05-08T04:46:59.001594,2,2,rising/peak,,VS,1.18,19.6357,19.9383,19.133,19.0354,0.1,0.0275,60437.2,60438.2,146.63931649999998,48.165420899999994
2024ijx,ZTF24aaicsue,,14.77108652330935,0.33,-0.29,19.5264,19.8185,2024-04-30T05:56:33.002891,3,1,,fading,SN,3.72,19.5264,19.2077,16.434,18.6151,-2.18,0.0304583,60403.2,60430.2,149.1826944,-9.929768866666665
2024ijd,ZTF24aamqjma,,1.7065032231621444,0.05,-0.16,20.3714,20.5293,2024-05-08T10:07:58.002220,1,1,rising/peak,,SN,3.64,20.3714,20.4575,20.5972,19.9608,0.64,0.000625,60434.4,60438.4,237.90231981666668,24.798841483333334
2024ikp,ZTF24aamjkav,,0.865172223187983,0.05,-0.02,19.8414,19.8633,2024-05-08T05:19:34.000328,2,2,rising/peak,,SN,5.41,19.8414,19.8633,20.253,19.933,0.32,,60437.2,60438.2,170.41243775,43.4650605
2024ihi,ZTF24aamocmw,,1.7813990232534707,0.25,0.03,19.5893,19.5571,2024-05-08T07:31:46.004173,3,3,rising/peak,,SN,1.1,19.5893,19.5571,19.6884,19.3134,0.38,0.15506,60437.3,60438.3,227.36950193333334,-10.094179933333331
2024iit,ZTF24aalrszw,,0.7105426234193146,0.13,0.09,19.8182,19.7268,2024-05-08T09:18:35.000633,3,3,rising/peak,,SN,12.3,19.8182,19.7268,20.9743,20.7676,0.21,0.00291667,60432.3,60438.4,226.87630584285714,8.427346385714285
2024iis,ZTF24aamimek,,1.7084014234133065,0.06,0.12,19.7569,19.6328,2024-05-08T10:31:39.999374,5,5,rising/peak,,NT,0.9,19.7569,19.6328,18.5052,17.8318,0.67,0.023125,60436.4,60438.4,245.24084750000003,7.168930499999999
2024iiu,ZTF24aamegpm,,1.7175102233886719,0.12,0.21,19.9737,19.7599,2024-05-08T11:00:21.000946,2,2,rising/peak,,SN,1.41,19.9737,19.7599,-999.0,21.7905,-1020.79,0.00166667,60430.3,60438.5,230.60490449999998,2.152954575
2024ijf,ZTF24aalpgky,,1.7933435230515897,0.16,0.27,20.3847,20.1146,2024-05-07T07:30:39.000953,3,3,rising/peak,,SN,0.18,20.2877,20.1146,21.6255,21.6567,-0.03,0.00428571,60429.3,60437.3,216.27417268888888,2.9065306555555557
2024ihl,ZTF24aamblqe,,0.8728111232630908,0.59,0.3,19.96,19.6563,2024-05-08T05:17:32.003517,3,3,rising/peak,,NT,0.37,19.96,19.6563,-999.0,-999.0,0.0,0.5,60429.2,60438.2,138.87741196666664,39.2232037
2024ihe,ZTF24aamjepg,,0.872336523141712,,,19.5113,,2024-05-08T04:59:24.002861,2,2,,,SN,1.44,19.5113,,-999.0,-999.0,0.0,0.5,60437.2,60438.2,151.8315694,43.0306263
