TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024gjx,ZTF24aaivihc,,1.8147163442336023,0.19,0.36,21.4419,21.0814,2024-04-11T08:02:49.997764,1,1,,fading,SN,3.71,21.2064,21.0814,-999.0,20.3223,-1019.32,0.103708,60409.2,60411.3,170.77867582,16.044197320000002
2024gjk,ZTF24aajdmlk,,1.6394386440515518,0.46,0.46,21.8133,21.358,2024-04-11T10:40:57.996467,1,1,rising/peak,,SN,31.91,21.8133,21.358,21.3328,20.304,1.03,0.00333333,60411.4,60411.4,229.59004345,13.452684999999999
2024giv,ZTF24aaixoob,,3.8077256442047656,1.3,1.3,19.5945,18.2907,2024-04-10T05:36:53.003540,1,1,rising/peak,,NT,1.09,19.5945,18.2907,13.119,13.041,0.08,0.174065,60390.3,60410.2,159.1036722,-26.9995785
2019aaux,ZTF19acezosf,,14.58370944391936,,,,18.7306,2024-04-04T11:46:43.996795,1,1,,,NT,0.14,,18.7306,16.5176,16.1767,0.34,0.196571,60404.5,60404.5,302.6935755,1.1197038
2024gga,ZTF24aajgmpr,,5.803211743943393,,,,19.68,2024-04-12T06:37:33.000976,1,1,,,SN,5.25,,19.68,19.5261,18.8436,0.68,0.178667,60412.3,60412.3,168.6353057,-26.6193178
2024giq,ZTF24aaivina,,2.8116839439608157,,,21.5714,,2024-04-11T03:41:19.999664,1,1,,,AGN,0.33,21.3811,,20.7994,20.5411,0.26,,60409.2,60411.2,163.8957968,27.077970200000003
2024gir,ZTF24aaixsdj,,2.840653844177723,,,20.8929,,2024-04-11T03:41:19.999664,1,1,,,NT,0.23,20.8929,,19.0885,18.1524,0.94,0.0951667,60410.2,60411.2,162.2254583,23.03533235
2024gis,ZTF24aaivrhv,,2.8175288438796997,,,20.1269,,2024-04-11T04:52:28.997749,1,1,,,SN,1.87,20.1269,,18.5394,17.6698,0.87,0.170274,60409.2,60411.2,162.29656975,0.3794965
2024git,ZTF24aaibjcj,,15.852123743854463,,,19.0865,,2024-04-03T03:53:27.003845,1,1,,,SN,1.48,19.0865,,21.4014,20.8989,0.5,0.00333333,60403.2,60403.2,70.3391447,22.0667345
2024giu,ZTF24aaivwac,,1.9162904438562691,,,20.9295,,2024-04-11T03:45:56.998085,2,2,,,AGN,0.12,20.7994,,18.0748,17.6872,0.39,0.030375,60409.3,60411.2,137.93807266666667,55.39609763333333
2024giv,ZTF21aadquma,,23.82651034416631,,,,18.2907,2024-03-21T07:26:28.000305,1,1,,fading,NT,0.43,,16.7591,13.119,13.041,0.08,0.174065,60365.4,60390.3,159.10344225,-26.9996866
2024giw,ZTF24aaijszz,,14.563721043989062,,,19.8342,,2024-04-04T10:26:13.001274,1,1,,,SN,1.63,19.8342,,18.773,18.5743,0.2,0.03275,60404.4,60404.4,269.6513415,47.0996388
2024giy,ZTF24aaiwahr,,3.7841839441098273,,,,21.134,2024-04-10T10:50:36.997436,1,1,,,NT,0.58,,21.134,19.8685,19.5468,0.32,0.0462083,60409.4,60410.5,240.99015935,30.56175675
2024giz,ZTF24aaivuxb,,2.608420044183731,,,20.7306,,2024-04-10T11:18:27.999351,1,1,,,NT,0.1,20.7306,,18.4267,17.8028,0.62,0.0425417,60409.3,60410.5,241.2931571,17.75845795
2024gjd,ZTF24aailzom,,9.778767344076186,,,,20.0617,2024-04-07T06:29:16.002220,1,1,,,NT,1.42,,20.0617,21.0102,21.2063,-0.2,,60407.3,60407.3,149.6924611,30.6549797
2024gjf,ZTF24aajdtut,,1.5878761438652873,,,21.669,,2024-04-11T11:54:23.999046,1,1,,,SN,1.85,21.669,,20.6342,19.5377,1.1,0.0170417,60411.5,60411.5,256.1704898,40.2642463
2024gjg,ZTF24aajdtjs,,1.6062210439704359,,,20.8315,,2024-04-11T11:50:12.998397,1,1,,,SN,1.8,20.8315,,20.0939,19.8938,0.2,0.00866667,60409.3,60411.5,247.11267835,40.948795649999994
2024gjh,ZTF24aajdtfi,,1.6062210439704359,,,21.2783,,2024-04-11T11:50:12.998397,1,1,,,SN,2.19,21.2783,,20.6646,19.8596,0.81,0.0221726,60411.5,60411.5,241.2841827,40.186433
2024gji,ZTF24aajdocj,,2.565804344136268,,,,21.1268,2024-04-11T11:02:53.998062,1,1,,,SN,2.86,,21.1268,20.6959,19.8175,0.88,0.5,60411.5,60411.5,244.7326688,9.537379
2024gjl,ZTF24aajddmp,,2.5694038439542055,,,21.4229,,2024-04-11T08:57:51.998397,1,1,,,SN,2.27,21.2784,,20.2731,19.2699,1.0,0.0116071,60410.4,60411.4,233.64735685,4.29595155
2024gjn,ZTF24aajdcpk,,2.6400636439211667,,,21.4481,,2024-04-11T08:49:25.996803,1,1,,,SN,2.09,21.4481,,20.5066,20.0435,0.46,0.00125,60411.4,60411.4,229.9583188,11.1685837
2024gjp,ZTF24aajcyzd,,1.7435589442029595,,,21.1891,,2024-04-11T08:19:55.997749,1,1,,,SN,0.9,21.1891,,19.9626,19.7193,0.24,0.5,60411.3,60411.3,196.3083397,26.9166316
2024gjq,ZTF24aajbpms,,1.8600520440377295,,,,20.1995,2024-04-11T06:06:47.998069,1,1,,,VS,1.47,,20.1995,19.1643,18.2996,0.86,0.00125,60411.3,60411.3,162.7474925,-20.7800824
2024gjr,ZTF24aajajnj,,2.875630743801594,,,,20.4046,2024-04-11T03:23:05.000656,1,1,,,SN,2.71,,20.4046,19.4733,18.4573,1.02,0.005,60411.1,60411.1,132.4857481,54.7625807
2024gjt,ZTF24aaiyfnk,,2.736741844099015,,,,21.181,2024-04-11T07:27:36.999366,1,1,,fading,SN,1.57,,20.8968,20.9976,20.6655,0.33,0.5,60410.3,60411.3,194.1163676,12.627964
2024gkb,ZTF23aaifelu,,1.5998784438706934,,,20.7881,,2024-04-11T11:41:43.998703,1,1,,,SN,1.51,20.6686,,19.5442,19.2889,0.26,,60410.5,60411.5,245.62816039999998,19.698245433333334
2024gkd,ZTF24aajjowq,,,,,,17.8716,2024-04-12T12:24:35.003509,1,1,,,SN,7.18,,17.8716,21.3143,18.6215,2.69,0.351143,60412.5,60412.5,349.1612175,15.8995255
2024gke,ZTF24aajhotx,,8.6194849438034,,,18.2584,,2024-04-12T08:43:18.001937,1,1,,,SN,7.16,18.2584,,-999.0,-999.0,0.0,0.5,60412.4,60412.4,223.7753453,46.7292828
2024gkf,ZTF24aaikwkj,,4.5458043441176414,,,,19.6088,2024-04-12T12:02:31.001274,3,3,,fading,SN,5.6,,19.3281,19.8383,19.9034,-0.07,0.342554,60404.5,60412.5,340.88102815,23.93641105
2024gki,ZTF24aajivxa,,5.670040444005281,,,19.6436,,2024-04-12T11:03:42.001907,2,2,,,VS,0.83,19.6436,,18.8723,18.1981,0.67,0.033875,60407.4,60412.5,242.60467914999998,-16.23333285
2024gkk,ZTF24aaiituy,,8.774160843808204,,,20.0374,,2024-04-08T07:53:18.003845,2,2,,,SN,0.06,20.0374,,19.2949,18.9634,0.33,0.00166667,60404.3,60408.3,178.63580995,70.5356267
2024gkl,ZTF24aaiuknj,,5.671637644059956,,,19.7864,,2024-04-12T09:08:04.004173,1,1,,,SN,1.07,19.7864,,19.7562,19.2686,0.49,0.00695833,60407.3,60412.4,227.613388,39.41274215
2024gkn,ZTF18aajlorc,,5.683871443849057,,,19.8102,,2024-04-12T08:37:51.003829,1,1,,,SN,1.98,19.8102,,19.0817,19.0652,0.02,0.001875,60412.4,60412.4,189.190997,51.4041818
2024gko,ZTF24aajhqrx,,5.6810011439956725,,,19.7718,,2024-04-12T08:54:42.998382,1,1,,,NT,0.15,19.7718,,20.1931,19.8832,0.31,0.005,60407.3,60412.4,201.83497219999998,2.3095004
2024gkt,ZTF24aajhhdt,,5.787494143936783,,,19.6138,,2024-04-12T08:18:18.002868,1,1,,,SN,2.17,19.6138,,21.3916,20.8801,0.51,0.00616071,60407.3,60412.3,162.4293446,33.07888935
2024glb,ZTF18aaqdvwu,,21.75367474416271,,,18.0641,,2024-03-29T07:39:09.002899,2,2,,,AGN,0.1,18.0523,,17.9672,17.712,0.26,0.0702917,60395.3,60398.3,185.11709355,40.8430836
2024glo,ZTF18aaeopbs,,9.752980243880302,,,18.4662,,2024-04-07T04:51:10.995841,1,1,,,AGN,0.79,18.4662,,17.5106,16.7864,0.72,0.5,60407.2,60407.2,123.9960872,23.199795
2024gmb,ZTF24aajjlxy,,4.544843643903732,,,,19.887,2024-04-12T11:59:38.996170,1,1,,,SN,4.71,,19.887,19.6697,18.8081,0.86,0.000833333,60412.5,60412.5,338.5128346,16.5354589
2024gmf,ZTF24aajhrid,,5.6810011439956725,,,20.2233,,2024-04-12T08:54:42.998382,1,1,,,SN,0.22,20.2233,,21.2655,20.8661,0.4,,60407.3,60412.4,202.39142313333332,3.3606307999999996
2024gmg,ZTF24aajgwdv,,4.799496443942189,,,19.3077,,2024-04-12T07:46:44.996154,1,1,,,NT,0.17,19.3077,,19.647,19.0544,0.59,0.000833333,60408.3,60412.3,181.80349834999998,56.7162347
2024gmh,ZTF24aajgotm,,5.801799743901938,,,,20.0127,2024-04-12T07:22:15.003852,1,1,,,SN,1.5,,20.0127,20.8417,20.1191,0.72,0.00479167,60412.3,60412.3,168.2325005,-5.5887501
2024gmi,ZTF24aaiwidr,,0.6099247438833117,,,20.3688,,2024-04-12T11:49:18.998405,1,1,,,SN,4.34,20.3688,,21.1414,20.6611,0.48,0.001,60412.5,60412.5,257.7793269,66.8506244
2024gmk,ZTF24aaiiwmw,,0.7506770440377295,,,20.3551,,2024-04-12T07:59:40.997741,1,1,,,SN,0.72,20.2412,,20.6915,19.6165,1.07,0.00941667,60407.3,60412.3,179.14840715,6.75029415
