TNS_ID,objectId,type,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023ynj,ZTF23abrrgar,,0.81,0.81,20.0223,19.2145,2023-12-09T05:00:17.000648,2,1,rising/peak,,SN,1.69,20.0223,19.2145,18.716,17.7929,0.92,0.0122917,60268.1,60287.2,2.3452800500000004,3.39463965
2023yns,ZTF23abtgizk,,0.19,0.24,19.9196,19.6753,2023-12-17T06:03:11.998069,3,3,rising/peak,,SN,4.6,19.9196,19.6753,-999.0,-999.0,0.0,0.5,60288.3,60295.3,69.55413469999999,-27.57914695
2023ynv,ZTF23abradlr,,,,,19.0665,2023-12-13T02:39:55.998725,2,2,,,SN,3.66,,19.0526,17.6936,16.9479,0.75,0.147399,60287.1,60291.1,355.5496512666667,21.082261266666663
2023yod,ZTF23abeopsk,,0.19,0.42,20.8275,20.4114,2023-10-22T10:08:18.997444,3,3,,fading,SN,0.57,20.6099,20.4114,-999.0,20.0351,-1019.04,0.5,60211.5,60239.4,67.01730708,-5.44251764
2023yoe,ZTF23abbbslj,,,,,20.2215,2023-09-14T06:12:49.003189,2,2,,,SN,3.29,,20.1659,17.0553,-999.0,1016.06,0.5,60193.3,60201.3,328.3145929,-7.29068705
