TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024akg,ZTF24aabpegd,,11.560917875729501,-0.18,-0.27,19.9205,20.1924,2024-01-17T11:42:35.000640,1,1,,,SN,0.29,19.9205,20.1509,22.3295,22.2655,0.06,0.0133631,60323.4,60326.5,176.41940185,42.619141875
2024ajg,ZTF24aactjnq,,2.909621575847268,-0.15,-0.18,19.5993,19.7755,2024-01-17T06:34:30.999351,3,3,rising/peak,,SN,2.96,19.5993,19.7755,19.5888,19.1131,0.48,0.012625,60324.2,60326.3,41.072893799999996,36.66327486666666
2024ajn,ZTF24aacgobj,,4.765084475744516,-0.21,-0.18,19.7905,19.9724,2024-01-17T09:44:14.000648,3,3,rising/peak,,SN,2.63,19.7905,19.9724,-999.0,-999.0,0.0,0.5,60324.3,60326.4,126.45901817500001,65.13989327499999
2024ajj,ZTF24aaaatiq,,30.77506137592718,-0.42,-0.11,18.8551,18.9693,2024-01-17T06:18:35.000633,4,3,rising/peak,,VS,0.47,18.8551,18.9339,18.805,17.9947,0.81,0.00608333,60311.1,60326.3,11.584539575,38.8316131
2024ajm,ZTF24aaclnuu,,2.806901575997472,0.19,-0.09,19.6334,19.7221,2024-01-17T08:54:37.002235,4,4,rising/peak,,SN,0.14,19.6334,19.7221,19.0626,18.3112,0.75,0.0440833,60324.3,60326.4,102.72965647999999,36.94419402
2024akf,ZTF24aacgwxo,,2.5991932759061456,0.12,0.09,20.4068,20.3211,2024-01-17T09:47:02.999053,1,1,rising/peak,,SN,147.73,20.4068,20.3211,-999.0,21.7125,-1020.71,0.0126488,60322.5,60326.4,146.91587086666667,39.05193463333333
2024ajt,ZTF24aaaiofk,,2.576415475923568,0.04,0.25,19.8774,19.6306,2024-01-17T12:57:25.001266,4,4,,fading,NT,0.94,19.2451,19.6306,19.252,18.117,1.14,0.5,60314.4,60326.5,164.7126442,24.797606475000002
2024ajl,ZTF24aaccrdd,,5.759262776002288,0.37,0.52,19.6159,19.0984,2024-01-17T08:52:34.003181,4,4,,,VS,0.75,19.5429,19.0984,19.2466,18.2387,1.01,0.0200417,60324.2,60326.4,103.37447185,17.36416535
2024ajk,ZTF24aaabhec,,12.85311687598005,0.26,0.69,20.328,19.6339,2024-01-17T08:51:12.000976,5,5,,fading,SN,2.29,19.8741,19.6339,18.8743,18.0975,0.78,0.0139583,60314.3,60326.4,109.09387843333333,12.873265850000001
2024aju,ZTF24aackkkn,,1.8743784758262336,,,18.926,,2024-01-16T04:43:31.995834,1,1,,,SN,3.99,18.926,,20.0342,-999.0,1019.03,0.5,60325.2,60325.2,44.708254,-25.5735308
2024ajz,ZTF24aacyujc,,11.49691317602992,,,19.448,,2024-01-17T11:50:50.997100,1,1,,,NT,0.19,19.448,,19.8628,19.0941,0.77,,60326.5,60326.5,224.5508551,29.575066
2024akb,ZTF24aacyttv,,11.566102975979447,,,19.3238,,2024-01-17T11:50:11.002548,1,1,,,SN,1.84,19.3238,,19.3826,18.9772,0.41,0.00125,60326.5,60326.5,216.9756183,34.8815593
2024akc,ZTF24aacyttg,,0.6166238761506975,,,19.8433,,2024-01-17T11:46:01.004150,1,1,,,SN,2.23,19.8433,,19.5933,18.8625,0.73,0.0035,60326.5,60326.5,204.6226051,67.0241741
