TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024ceh,ZTF24aaekdhi,,0.5391508038155735,-0.05,-0.35,19.72,20.0693,2024-02-11T12:52:18.998382,4.0,4.0,,,NT,0.99,19.72,19.9548,19.6061,18.8581,0.75,,60351.4,60351.5,256.27538602000004,44.174864619999994
2024cgw,ZTF24aaejiwq,,25.541477203834802,-0.2,-0.2,19.5128,19.7083,2024-02-11T11:47:36.000976,2.0,2.0,rising/peak,,SN,4.05,19.5128,19.7083,18.9593,18.1077,0.85,0.00125,60351.4,60351.5,221.8769459,64.61995519999999
2024cgn,ZTF24aaejwsr,,24.52646560408175,-0.08,-0.15,19.9587,20.1105,2024-02-11T11:19:51.997451,1.0,1.0,rising/peak,,SN,6.68,19.9587,20.1105,20.9967,20.0862,0.91,0.5,60351.4,60351.5,208.52344983333333,35.97325776666667
2024ceb,ZTF24aaejskm,,24.555076703894883,-0.12,-0.14,19.4565,19.6009,2024-02-11T11:15:47.001594,2.0,2.0,rising/peak,,ORPHAN,0.0,19.4565,19.6009,21.435,21.1121,0.32,,60351.4,60351.5,202.50178889999998,2.4839749999999996
2024cfo,ZTF24aaeknuh,,,-0.12,-0.12,19.356,19.4749,2024-02-11T13:10:21.996490,2.0,2.0,rising/peak,,NT,0.43,19.356,19.4749,18.9648,18.3868,0.58,,60351.5,60351.5,247.36800920000002,16.4769653
2024cci,ZTF24aaefxjr,,11.843062804080546,-0.11,-0.11,19.1382,19.2463,2024-02-11T03:59:02.996154,2.0,2.0,rising/peak,,NT,0.34,19.1382,19.2463,19.4026,18.973,0.43,0.03125,60351.1,60351.2,21.323169749999998,8.465212999999999
2024cgz,ZTF18abfdrin,,,-0.11,-0.11,17.4762,17.5827,2024-02-11T12:44:50.997108,2.0,2.0,rising/peak,,VS,0.07,17.4762,17.5827,17.8258,17.1924,0.63,0.171554,60351.5,60351.5,281.88435545,49.0296741
2024cha,ZTF18abfawvl,,,-0.07,-0.07,19.3682,19.4352,2024-02-11T12:13:24.997444,2.0,2.0,rising/peak,,SN,0.06,19.3682,19.4352,19.9692,19.305,0.66,,60351.4,60351.5,261.49887735000004,54.08891595
2024ceg,ZTF24aaekofi,,,-0.05,-0.05,19.3278,19.3778,2024-02-11T13:07:31.995841,2.0,2.0,rising/peak,,SN,3.94,19.3278,19.3778,20.3757,-999.0,1019.38,0.5,60351.5,60351.5,270.9531692,38.524842750000005
2024cem,ZTF24aaekbja,,25.536141504067928,-0.04,-0.04,19.7481,19.7919,2024-02-11T12:02:27.000976,1.0,1.0,rising/peak,,SN,0.69,19.7481,19.7919,20.614,20.0734,0.54,,60351.4,60351.5,224.61696465,13.2401673
