TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023aakn,ZTF19aalmrhi,,1764.0615113927051,-0.4,-0.4,18.4953,18.896,2019-03-01T07:04:23.998069,,,rising/peak,,NT,0.92,18.4953,18.896,,,,,58513.4,58543.3,170.83443175000002,5.8517883
2023aalu,ZTF23abvfyyg,,17.918583392631263,-0.12,-0.23,19.9796,20.2143,2023-12-18T11:21:38.001579,1.0,1.0,rising/peak,,SN,0.06,19.9796,20.2143,21.8268,21.7357,0.09,,60291.4,60296.5,140.940749175,41.548017375
2023aalv,ZTF23abvdhzr,,15.941141292918473,0.19,-0.23,19.835,20.0687,2023-12-18T11:37:16.003211,2.0,2.0,rising/peak,,SN,5.34,19.835,20.0687,19.9803,19.3454,0.63,0.00125,60291.4,60296.5,148.3920666,41.22080193333334
2021aiau,ZTF18adhshnn,,23.104902892839164,0.23,-0.19,17.9663,18.1513,2023-12-18T06:28:56.000640,11.0,11.0,rising/peak,,VS,0.32,17.9663,18.1513,17.8655,16.9655,0.9,0.165107,60287.1,60296.3,6.797795890909091,51.063194963636356
2023aakp,ZTF23aaxtqyz,,17.148108892608434,-0.0,-0.05,19.859,19.913,2023-12-13T04:32:24.996475,7.0,6.0,rising/peak,,SN,26.52,19.859,19.913,20.3223,19.8002,0.52,0.00208333,60261.3,60291.2,12.408626477777778,16.6262637
2023aakn,ZTF21aaofugw,,17.82040059287101,,,18.2089,,2023-12-13T11:06:53.999977,2.0,2.0,,,NT,0.27,18.0149,,17.199,16.5511,0.65,0.0782083,60287.5,60291.5,170.8344407333333,5.8520303
2023aale,ZTF23absvgfz,,15.88563199294731,,,,19.5549,2023-12-18T10:02:07.002235,2.0,2.0,,,NT,0.34,,19.5549,18.6638,18.0434,0.62,0.0214583,60289.4,60296.4,127.87288135,0.5302344
2023aalt,ZTF23abvgati,,15.88031949289143,,,,20.4056,2023-12-18T10:29:24.999343,1.0,1.0,,,SN,2.38,,20.4056,19.4838,18.7392,0.74,0.00125,60296.4,60296.4,146.1121569,56.5238857
2023aama,ZTF23abtuejg,,17.824289492797107,,,19.1986,,2023-12-13T11:32:54.003829,1.0,1.0,,,NT,0.79,19.1986,,17.9557,17.1266,0.83,0.0861667,60291.5,60291.5,166.6733504,6.6670945
2023aamg,ZTF21aayomdd,,963.0683403927833,,,,20.6777,2021-05-12T06:43:59.001617,5.0,5.0,,,SN,0.82,,20.5047,20.0482,19.9432,0.11,,59325.3,59346.3,180.04221081666665,20.299899533333335
