TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024hwc,ZTF24aalbzsa,,4.666570992209017,-0.19,-0.19,19.9576,20.1451,2024-05-02T07:30:16.001281,2.0,2.0,rising/peak,,SN,2.31,19.9576,20.1451,19.707,18.9047,0.8,0.0444583,60430.4,60432.3,219.88178549999998,-18.23501795
2024hvh,ZTF24aalbopw,,8.692647392395884,-0.23,-0.12,19.2853,19.4071,2024-05-02T08:16:18.001907,3.0,3.0,rising/peak,,SN,1.08,19.2853,19.4071,20.373,20.1221,0.25,0.0216667,60430.3,60432.3,208.91963996666667,1.1619492666666666
2024huo,ZTF24aakzyhg,,10.789765492547303,-0.06,-0.06,19.2011,19.2652,2024-04-29T04:41:16.002250,2.0,2.0,rising/peak,,SN,34.26,19.2011,19.2652,21.0679,20.7531,0.31,,60429.2,60429.2,125.77382745,19.382701349999998
2024hvu,ZTF24aalumkz,,9.600726092234254,-0.08,-0.03,20.1928,20.2213,2024-05-02T11:23:55.999664,,,rising/peak,,SN,2.54,20.1334,20.2213,20.0183,19.1088,0.91,,60429.4,60432.5,279.0544129714286,64.25470524285716
2024hwe,ZTF24aakzzmr,,10.789765492547303,-0.02,-0.02,19.548,19.5695,2024-04-29T04:41:16.002250,2.0,2.0,rising/peak,,NT,0.98,19.548,19.5695,19.8201,19.7823,0.04,0.0471042,60429.2,60429.2,125.05733485,15.69689425
2024hvo,ZTF22aactvtu,,793.6336774923839,0.16,0.2,20.3519,20.151,2022-03-03T11:22:17.002578,2.0,2.0,rising/peak,,SN,1.89,20.3519,20.151,20.2806,19.8541,0.43,0.007875,59637.4,59641.5,238.23431779999999,28.890081066666667
2024hvg,ZTF24aalhjeu,,8.543272392358631,0.33,0.36,19.4176,19.0587,2024-05-02T09:38:23.000625,4.0,4.0,rising/peak,,NT,0.15,19.4176,19.0587,18.55,18.54,0.01,0.0605208,60430.4,60432.4,241.57180815,-0.8655161
2024hve,ZTF24aakppzh,,10.545216892380267,0.47,0.43,19.1098,18.6788,2024-05-02T10:58:26.002578,4.0,4.0,,fading,VS,0.18,18.879,18.6788,18.1922,17.5528,0.64,0.5,60420.5,60432.5,287.56765675,-15.7110854
2024hvz,ZTF24aalsuwb,,2.6645339922979474,0.63,0.63,20.645,20.0169,2024-05-02T08:30:03.000976,1.0,1.0,rising/peak,,SN,5.73,20.645,20.0169,-999.0,21.7536,-1020.75,0.825625,60430.4,60432.4,244.84296295000001,-3.14508515
2024huk,ZTF24aahdgww,,21.805772392544895,0.53,0.83,21.3626,20.5307,2024-04-11T08:02:49.997764,1.0,1.0,,fading,SN,6.43,19.9852,20.2236,20.2336,19.858,0.38,0.0282381,60398.2,60411.3,175.66257642857144,18.41159354285714
2024huf,ZTF24aajheby,,20.745020092464983,,,20.2393,,2024-04-12T08:07:57.996498,1.0,1.0,,fading,SN,5.24,20.0202,,19.6848,19.1222,0.56,0.0025,60403.3,60412.3,183.6803327,0.12759795000000002
2024hug,ZTF24aalepin,,2.8138510924763978,,,19.2046,,2024-05-02T06:05:18.003829,1.0,1.0,,,SN,3.22,19.2046,,19.7779,18.428,1.35,0.5,60432.3,60432.3,168.3294396,8.3761595
2024huh,ZTF24aalbhwo,,2.811976092401892,,,19.2339,,2024-05-02T06:41:55.000320,1.0,1.0,,,NT,0.35,19.2339,,19.5552,19.1771,0.38,0.022375,60432.3,60432.3,165.4118566,26.8595335
2024hvd,ZTF24aalupkz,,2.552763192448765,,,,19.7492,2024-05-02T11:34:00.998397,1.0,1.0,,fading,SN,5.5,,19.3937,21.0567,21.2791,-0.22,0.5,60428.5,60432.5,359.14397724,26.48530514
2024hvg,ZTF24aallowm,,8.543272392358631,,,19.6406,,2024-04-30T08:59:43.998718,1.0,1.0,,,NT,0.24,19.6406,,18.55,18.54,0.01,0.0605208,60430.4,60430.4,241.5718115,-0.8655264
2024hvi,ZTF24aalgonm,,8.730598792433739,,,19.6024,,2024-05-02T07:10:12.000007,2.0,2.0,,,SN,4.33,19.6024,,20.1575,19.6031,0.55,0.00166667,60430.3,60432.3,196.9143742,20.06267555
2024hvi,ZTF24aalksba,,8.730598792433739,,,19.9224,,2024-04-30T07:41:48.998405,1.0,1.0,,,SN,4.36,19.9224,,20.1575,19.6031,0.55,0.00166667,60430.3,60430.3,196.9143831,20.0626512
2024hvj,ZTF24aakzzyg,,3.842531692236662,,,19.6457,,2024-05-02T06:41:07.998725,1.0,1.0,,,SN,3.43,19.6457,,-999.0,20.2926,-1019.29,0.000833333,60429.2,60432.3,144.32655645,23.95041285
2024hwb,ZTF24aalfhbt,,8.684314092155546,,,19.8722,,2024-05-02T07:09:31.996803,2.0,2.0,,,SN,0.38,19.7731,,21.5298,21.2255,0.3,0.001875,60430.2,60432.3,197.1805376,9.5644222
2024hwb,ZTF24aaljlhe,,8.684314092155546,,,19.7731,,2024-04-30T05:20:21.001922,1.0,1.0,,,SN,0.25,19.7731,,21.5298,21.2255,0.3,0.001875,60430.2,60430.2,197.1805404,9.564455
2024hwd,ZTF24aalbhuy,,2.811976092401892,,,19.457,,2024-05-02T06:41:55.000320,1.0,1.0,,,SN,0.08,19.457,,21.8133,21.6457,0.17,0.00216667,60432.3,60432.3,166.6172313,23.3322434
