TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024lsb,ZTF24aahaanx,,82.62179135670885,-0.39,-0.82,19.6092,20.4321,2024-04-04T08:34:56.000633,3,1,,fading,SN,1.55,19.6092,19.7402,-999.0,-999.0,0.0,0.773542,60379.3,60404.4,222.36885357500003,4.985078325
2024lul,ZTF24aasmhtc,,4.575101556722075,-0.35,-0.35,19.3744,19.7269,2024-06-19T10:05:43.995826,2,2,rising/peak,,SN,2.5,19.3744,19.7269,20.2085,20.2451,-0.04,0.00625,60480.4,60480.4,327.05138185,-5.85352855
2024lse,ZTF24aarwzus,,1.6937821567989886,-0.02,-0.23,20.2899,20.5207,2024-06-18T10:04:10.001289,1,1,rising/peak,,SN,0.69,20.2899,20.5207,21.5376,21.1119,0.43,0.00770833,60474.4,60479.4,309.27520097499996,8.508403975
2024lua,ZTF24aasmghi,,3.6556339566595852,-0.16,-0.16,19.2233,19.3784,2024-06-19T10:31:41.001586,2,2,rising/peak,,NT,1.04,19.2233,19.3784,18.8333,18.5107,0.32,,60480.4,60480.4,326.26064435,-8.36114965
2024lsw,ZTF24aaserll,,7.680784456897527,-0.22,-0.15,19.9835,20.1344,2024-06-18T10:19:29.003501,1,1,rising/peak,,SN,0.72,19.9835,20.1344,20.8565,20.776,0.08,0.00645833,60476.3,60479.4,269.764733925,49.35947725
2024lqz,ZTF24aaadjqq,,165.6068955566734,0.25,-0.12,20.4652,20.5855,2024-01-16T13:01:10.997749,1,1,,fading,SN,0.11,20.4652,19.9404,21.8034,21.6689,0.13,0.001875,60311.5,60325.5,217.58742875,11.351123475
2024lva,ZTF24aarwwnc,,8.659997356589884,0.06,-0.03,20.01,20.0358,2024-06-18T10:03:29.998085,1,1,rising/peak,,SN,4.78,20.01,20.0358,-999.0,21.9737,-1020.97,0.42325,60472.4,60479.4,314.4665601285715,1.2747561
2024lta,ZTF24aasbplk,,16.630645556841046,-0.01,-0.02,19.8204,19.8454,2024-06-16T10:30:28.002220,2,2,rising/peak,,SN,1.98,19.8204,19.8454,21.1299,20.9347,0.2,,60475.5,60477.4,334.49865339999997,5.071311133333333
2024lui,ZTF24aaqvnez,,1.7374163568019867,-0.01,-0.01,20.2721,20.2789,2024-06-18T10:13:10.001296,3,3,,,SN,0.25,20.1538,20.2789,20.1879,19.4375,0.75,0.002,60468.4,60479.4,268.0397721666667,25.067537500000004
2024ltn,ZTF24aasezgl,,,0.03,0.03,20.238,20.2032,2024-06-15T10:37:13.002235,2,2,rising/peak,,SN,2.17,20.238,20.2032,19.1767,18.4951,0.68,0.00166667,60476.4,60476.4,344.13530175,19.77803425
2024ltp,ZTF24aaragna,,,0.1,0.14,19.8035,19.66,2024-06-19T10:53:03.998405,3,3,,,SN,0.36,19.7138,19.66,21.8227,21.6193,0.2,0.0393333,60477.4,60480.5,351.65409976666666,22.2535116
2024luj,ZTF24aaqtlyx,,11.683515956625342,0.17,0.3,20.047,19.7495,2024-06-18T07:21:10.998725,5,5,rising/peak,,SN,0.18,20.047,19.7495,19.7801,19.1625,0.62,,60469.3,60479.3,244.6608023125,32.6014226375
2024ltq,ZTF24aaqklzm,,3.685367756523192,0.27,0.33,20.3172,19.9912,2024-06-19T10:45:31.003196,2,2,,,SN,0.49,20.1974,19.9912,22.0587,21.6423,0.42,0.0373333,60477.4,60480.4,351.25594423333337,23.9866133
2024lud,ZTF24aalpsin,,42.68416405655444,0.22,0.33,20.5216,20.1917,2024-05-08T10:07:58.002220,13,13,,fading,NT,0.78,20.1204,20.0534,19.9452,19.1423,0.8,0.0135833,60429.3,60438.4,244.74246624285715,28.79655069285715
2024ltk,ZTF24aasfpum,,,0.43,0.43,20.3528,19.9234,2024-06-15T11:30:28.998703,2,2,rising/peak,,SN,7.86,20.3528,19.9234,20.2025,19.3446,0.86,0.011875,60476.4,60476.5,344.66286415,0.17428385
2024luz,ZTF24aasfcvm,,4.616536756511778,0.3,0.57,20.6203,20.0528,2024-06-19T09:29:29.999046,1,1,,,SN,0.32,20.4532,20.0528,21.7704,21.3476,0.42,0.0215833,60472.4,60480.4,310.9784359111111,75.85339997777777
2024lsy,ZTF24aasbssc,,16.601189556531608,0.8,0.8,20.9265,20.1296,2024-06-14T11:29:15.999343,1,1,rising/peak,,SN,3.71,20.9265,20.1296,19.7069,18.8592,0.85,0.00591667,60475.4,60475.5,345.66986610000004,30.0055015
2024ltn,ZTF20aculoam,,1298.9092529565096,0.56,0.87,20.7863,19.9125,2020-12-07T03:08:18.000961,6,6,,fading,SN,0.45,20.0113,19.7053,,,,,59169.2,59190.1,344.1352784142858,19.77735105714286
2023advw,ZTF23abryfip,,217.86522885691375,,,20.3405,,2023-12-06T02:41:11.996139,1,1,,,SN,2.39,20.3405,,20.5737,19.5995,0.97,,60284.1,60284.1,337.9316367,18.3128925
2024lqx,ZTF24aaejker,,127.60921035660431,,,20.2188,,2024-02-15T09:53:58.997756,2,2,,,SN,0.36,20.0995,,21.1323,20.3997,0.73,,60351.4,60355.4,185.8936624,10.307985500000001
2024lrp,ZTF24aaseunp,,,,,19.1173,,2024-06-18T11:01:39.996490,2,2,,,SN,0.63,19.1173,,20.2256,19.844,0.38,,60476.4,60479.5,352.86595845,-8.43509025
2024lrr,ZTF24aasktkt,,3.671421056613326,,,19.8319,,2024-06-19T05:51:44.997131,1,1,,,SN,5.0,19.8319,,20.4294,20.2881,0.14,0.00125,60480.2,60480.2,247.037836,16.2421461
2024lrs,ZTF24aasimut,,3.745807556901127,,,19.5077,,2024-06-19T04:51:18.996482,1,1,,,SN,3.38,19.5077,,-999.0,20.9249,-1019.92,0.5,60477.2,60480.2,189.99086,36.1551172
2024lrv,ZTF24aagszyw,,106.69507845677435,,,19.8498,,2024-03-05T09:37:23.998085,1,1,,,NT,0.44,19.8498,,19.3892,19.0899,0.3,0.00125,60374.4,60374.4,173.102861,7.2862964
2024lsf,ZTF20abmkjrm,,1436.6947629568167,,,,20.2573,2020-07-30T10:32:21.998382,6,5,,,SN,5.16,,20.2573,,,,,59044.5,59060.4,6.2972505,0.9637951874999999
2024lsh,ZTF23abrmhcs,,217.58294875686988,,,,18.9105,2023-11-15T12:13:39.002883,1,1,,,NT,0.67,,18.9105,18.6709,17.6901,0.98,0.0462083,60263.5,60263.5,188.5816225,53.2085515
2024lsh,ZTF24aascngq,,3.729499756824225,,,19.5617,,2024-06-19T05:22:24.000968,1,1,,,NT,1.31,19.5617,,18.6709,17.6901,0.98,0.0462083,60480.2,60480.2,188.5807335,53.2085663
2024lsl,ZTF24aasbosm,,16.6315830568783,,,19.8272,,2024-06-14T10:57:47.001617,1,1,,,SN,1.07,19.8272,,20.4808,20.1871,0.29,0.0166667,60475.5,60475.5,334.8671704,-7.0888873
2024lst,ZTF24aaskxai,,6.8598122568801045,,,17.5285,,2024-06-19T05:32:07.995834,1,1,,,SN,0.09,17.5285,,18.8569,18.3393,0.52,0.15094,60480.2,60480.2,205.8585746,-11.3732444
2024lsu,ZTF24aashxbg,,3.681594656780362,,,20.5202,,2024-06-16T10:30:28.002220,2,2,,,SN,3.47,20.5202,,20.5644,19.7518,0.81,0.013625,60475.5,60477.4,334.1603323,4.9425676
2024lsz,ZTF24aasbskm,,4.5865251566283405,,,,20.2561,2024-06-16T11:09:15.998405,1,1,,fading,SN,4.9,,19.8771,19.9259,19.3047,0.62,0.0314583,60475.5,60477.5,32.821645133333334,44.8073296
2024ltb,ZTF24aasblxj,,16.60637475689873,,,20.3087,,2024-06-14T10:36:31.996788,2,2,,,SN,2.74,20.3087,,19.496,18.6265,0.87,0.0149583,60475.4,60475.4,342.30209890000003,28.65480595
2024ltc,ZTF24aaofvnv,,0.6671617566607893,,,20.2464,,2024-06-19T10:59:51.996475,2,2,,,UNCLEAR,0.14,20.1365,,-999.0,-999.0,0.0,0.0154583,60475.5,60480.5,346.5417277666667,2.49784
2024lth,ZTF24aasikhh,,4.757971956860274,,,19.4783,,2024-06-17T04:40:07.996780,1,1,,,NT,0.44,19.4783,,20.0164,19.3288,0.69,,60478.2,60478.2,198.3052871,55.5103998
2024lti,ZTF24aasifyn,,3.576559856534004,,,,19.1693,2024-06-19T11:21:05.999023,6,6,,,VS,0.72,,19.0558,19.192,18.462,0.73,0.0277083,60476.5,60480.5,40.31986291111111,45.57954741111111
2024ltr,ZTF24aadkylm,,4.6299395565874875,,,,19.2468,2024-06-15T11:30:28.998703,1,1,,,SN,9.63,,19.2468,21.0165,17.9165,3.1,0.187762,60476.5,60476.5,349.1545244,-2.3282631
2024lts,ZTF19absrpln,,723.6189210568555,,,,19.5912,2022-06-30T09:17:42.002891,2,1,,fading,NT,0.22,,17.4143,18.7023,18.0861,0.62,0.00291667,58721.3,59760.4,352.02526379999995,14.77373455
2024lts,ZTF19adjqynj,,,,,19.0015,,2024-06-18T10:40:16.999671,1,1,,,NT,0.65,19.0015,,18.7023,18.0861,0.62,0.00291667,60479.4,60479.4,352.0250643,14.7736944
