tns_name,objectId,type,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023aatg,ZTF23abjikzm,,-0.24,-0.19,20.5356,20.7302,2023-10-15T08:38:22.004142,1,1,rising/peak,,SN,0.31,20.5356,20.7302,20.9695,20.5082,0.46,0.00125,60230.4,60232.4,28.607309033333333,19.2541544
2023aatt,ZTF23abhurpm,,,,20.1156,,2023-10-07T06:56:04.001266,1,1,,,SN,1.56,20.1156,,21.8183,21.2483,0.57,0.00583333,60211.4,60224.3,16.277669500000002,3.68573545
2023aaun,ZTF23abpdjli,,,,,20.4741,2023-11-06T03:28:33.000968,1,1,,,SN,1.9,,20.4731,19.9515,19.6982,0.25,0.255238,60252.2,60254.1,357.19913805,19.175252049999997
2023aavu,ZTF23abkbrlh,,0.12,0.31,20.721,20.4128,2023-10-15T06:07:20.000633,3,3,,fading,SN,0.27,20.2387,20.1513,22.337,21.9916,0.35,0.0521131,60221.2,60232.3,351.3443480416666,8.171662116666667
2023aaxe,ZTF23abjbcij,,-0.13,-0.19,20.4986,20.6915,2023-10-15T05:05:04.997756,5,5,,,SN,0.1,20.4986,20.5958,20.7057,19.6307,1.08,0.0661667,60224.2,60232.2,1.4952720333333334,12.630832550000001
2023aaxq,ZTF23abjfbmo,,0.12,0.23,20.4509,20.2222,2023-10-19T04:00:03.000976,2,2,,,SN,0.89,20.3771,20.1921,20.6576,19.6528,1.0,0.025125,60226.2,60236.2,345.0559271714286,9.225691042857145
2023aayc,ZTF23ablonao,,0.14,0.25,20.6011,20.3514,2023-10-21T05:55:16.996788,3,3,,,SN,1.36,20.4222,20.3514,20.5874,19.4271,1.16,0.00166667,60232.2,60238.2,326.22459884,23.83516572
