TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024cit,ZTF19aanxgef,,0.6573885539546609,-0.6,-0.46,19.0535,19.5178,2024-02-12T11:27:34.997756,4,3,rising/peak,,NT,0.08,19.0535,19.5178,19.156,18.3121,0.84,0.00125,60323.5,60352.5,172.845812025,67.9474564
2024ciq,ZTF24aaeoisj,,12.64821035368368,-0.39,-0.39,19.7597,20.1496,2024-02-12T11:19:16.996795,2,2,rising/peak,,SN,2.85,19.7597,20.1496,20.1642,19.6977,0.47,0.0025,60352.4,60352.5,149.22919605,35.42284515
2024chu,ZTF24aadfqgk,,25.520143154077232,0.09,-0.32,19.2951,19.6136,2024-02-11T12:58:24.997444,3,2,rising/peak,,SN,5.54,19.2951,19.6136,20.3813,19.6324,0.75,0.174452,60327.5,60351.5,231.69497676666666,1.8198721333333332
2024chz,ZTF18aafctgp,,12.647689453791827,-0.13,-0.13,18.9009,19.0351,2024-02-12T07:41:27.000938,2,2,rising/peak,,NT,0.55,18.9009,19.0351,18.263,18.1165,0.15,0.0267083,60352.3,60352.3,130.06471994999998,23.374894349999998
2024cin,ZTF24aaegzft,,0.7645529536530375,-0.13,-0.13,19.4819,19.6107,2024-02-12T07:42:50.999038,2,2,rising/peak,,SN,3.93,19.4819,19.6107,19.3506,19.1688,0.18,,60352.3,60352.3,126.9763186,42.764093700000004
2024cke,ZTF24aaeicec,,12.7013931539841,-0.13,-0.13,19.9312,20.065,2024-02-12T06:43:16.000320,2,2,rising/peak,,SN,2.44,19.9312,20.065,20.6354,20.205,0.43,0.00333333,60352.2,60352.3,113.41495655,41.4400204
2024cie,ZTF24aaejngf,,0.6928631537593901,-0.09,-0.04,19.4352,19.4767,2024-02-12T11:12:58.996795,3,3,rising/peak,,SN,5.68,19.3989,19.4767,18.7973,17.974,0.82,0.0585714,60352.4,60352.5,168.10024040000002,8.2514968
2024cik,ZTF24aaeigwa,,12.666289053857327,-0.04,-0.04,19.747,19.7841,2024-02-12T07:58:42.997451,1,1,rising/peak,,SN,2.2,19.747,19.7841,21.9288,21.6381,0.29,0.5,60352.3,60352.3,143.723585,36.13868895
2024cjl,ZTF24aaejrnl,,0.7020876538008451,0.11,-0.04,20.4836,20.526,2024-02-12T11:44:58.001274,1,1,rising/peak,,SN,0.42,20.4836,20.526,22.1457,21.6045,0.54,0.00716667,60352.4,60352.5,164.742087,55.712711000000006
2024cjb,ZTF24aaeopqq,,12.662481153849512,0.01,0.01,20.0849,20.0715,2024-02-12T07:40:46.004142,2,2,rising/peak,,SN,3.97,20.0849,20.0715,19.9784,19.4778,0.5,0.0300833,60352.3,60352.3,137.8644193,29.49349095
2024ckc,ZTF24aaeigjx,,12.666289053857327,0.06,0.03,20.2731,20.2475,2024-02-12T08:10:12.002891,1,1,,,SN,2.24,20.2731,20.2166,21.1208,20.9923,0.13,0.00554167,60352.3,60352.3,142.231098925,36.96131095
2024cjp,ZTF24aaejjyy,,11.629645553883165,0.03,0.03,20.1056,20.0725,2024-02-12T11:12:17.999992,2,2,rising/peak,,SN,2.05,20.1056,20.0725,-999.0,-999.0,0.0,0.5,60352.4,60352.5,170.1921935,19.176301600000002
2024cjn,ZTF24aaejngs,,11.7379325539805,0.03,0.03,20.1042,20.0732,2024-02-12T11:13:40.002243,1,1,rising/peak,,SN,6.96,20.1042,20.0732,20.4422,20.059,0.38,0.00825,60352.4,60352.5,156.83574655,18.0324086
2024cip,ZTF24aaecxvt,,11.659587653819472,0.23,0.07,19.8296,19.7618,2024-02-12T09:26:24.999366,1,1,rising/peak,,NT,0.56,19.8296,19.7618,20.1152,19.3607,0.75,0.0339583,60323.4,60352.4,189.39971086666665,66.41137876666666
2024cjc,ZTF24aaeonfk,,12.662481153849512,0.08,0.08,20.4857,20.4083,2024-02-12T07:40:46.004142,1,1,rising/peak,,SN,17.94,20.4857,20.4083,21.8563,21.1877,0.67,0.5,60352.3,60352.3,138.08432019999998,28.8092452
