TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024feb,ZTF24aahvyso,,8.83147693052888,-0.41,-0.41,18.9974,19.4083,2024-03-30T03:54:09.002899,2,2,rising/peak,,SN,7.07,18.9974,19.4083,18.7644,18.8635,-0.1,0.054375,60397.3,60399.2,116.79241385,37.359676449999995
2024fel,ZTF24aahsunn,,2.6248102304525673,-0.3,-0.3,19.2669,19.5684,2024-03-28T11:18:11.998069,1,1,rising/peak,,SN,3.07,19.2669,19.5684,-999.0,-999.0,0.0,0.5,60397.4,60397.5,169.7304927,75.87202805
2024fek,ZTF24aahvejs,,7.809671330265701,-0.23,-0.23,19.0422,19.276,2024-03-28T07:53:42.999359,2,2,rising/peak,,SN,2.63,19.0422,19.276,-999.0,-999.0,0.0,0.0166905,60397.3,60397.3,136.79753575,21.1246175
2024fev,ZTF24aahbjzo,,8.814717630390078,-0.1,-0.1,19.5492,19.6527,2024-03-28T05:41:11.996139,1,1,rising/peak,,AGN,1.3,19.5492,19.6527,18.6119,18.2406,0.37,,60391.2,60397.2,129.2514037,19.56406295
2024ffn,ZTF24aahknkj,,3.63905793055892,-0.08,-0.04,19.355,19.3986,2024-03-29T11:51:28.002250,2,2,rising/peak,,SN,4.25,19.355,19.2874,19.4426,18.7613,0.68,0.010625,60389.5,60398.5,281.10413532,54.57755778000001
2024ffl,ZTF24aahhyrm,,16.610180630348623,0.14,-0.02,19.6429,19.6624,2024-03-21T09:00:09.002891,1,1,rising/peak,,SN,4.43,19.6429,19.6624,-999.0,21.5844,-1020.58,,60383.4,60390.4,197.5518961,13.935936533333333
2024ffm,ZTF24aahznky,,2.5748565304093063,0.05,0.01,19.7381,19.7278,2024-03-29T10:08:09.000953,3,3,rising/peak,,SN,0.84,19.7381,19.7278,20.7179,20.2212,0.5,,60390.4,60398.4,219.1102535,47.11093714
2024ffq,ZTF24aahihak,,16.605713030323386,0.06,0.06,19.2108,19.1537,2024-03-21T11:26:25.998733,2,2,rising/peak,,NT,0.55,19.2108,19.1537,18.553,17.9406,0.61,,60390.4,60390.5,221.78189325,15.51773455
2024fdw,ZTF24aahxyte,,7.623085730243474,0.09,0.09,19.8774,19.7908,2024-03-29T09:22:28.004158,2,2,rising/peak,,SN,1.49,19.8774,19.7908,20.4622,20.1697,0.29,,60398.2,60398.4,156.47607145,45.36945455
2024ffp,ZTF24aahgtpl,,7.809671330265701,0.01,0.09,18.8643,18.7711,2024-03-28T07:53:42.999359,4,4,rising/peak,,NT,0.71,18.8643,18.7711,18.6912,17.9744,0.72,0.0124583,60388.2,60397.3,139.74067617499998,18.78251895
2024fet,ZTF24aahgxlp,,25.684034730307758,0.87,0.13,19.4602,19.3294,2024-03-29T08:48:11.001594,2,2,,,NT,0.71,19.4602,19.1644,19.7609,19.5728,0.19,,60380.3,60398.4,153.930469375,4.6824616
2024fdx,ZTF24aahxyfp,,3.6776690306141973,0.15,0.15,19.827,19.6817,2024-03-29T09:08:35.998085,2,2,rising/peak,,SN,0.89,19.827,19.6817,20.8748,20.1032,0.77,0.00892857,60398.2,60398.4,171.16623545,16.16593105
