TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024ehz,ZTF24aafaxvf,,6.701181730721146,-0.27,-0.86,19.4759,20.3351,2024-03-10T08:55:09.998397,6,2,,fading,AGN,0.22,19.4759,20.0279,20.4649,19.9898,0.48,,60351.4,60379.4,222.3973725142857,23.23861084285714
2024emo,ZTF24aagqelp,,17.640811330638826,-0.12,-0.12,19.9478,20.0698,2024-03-05T06:22:35.996147,1,1,rising/peak,,SN,6.25,19.9478,20.0698,20.1261,19.0293,1.1,0.0208333,60374.2,60374.3,109.51241289999999,46.55414275
2024eij,ZTF18adaivps,,117.67297563049942,-0.01,-0.11,17.6112,17.7211,2024-02-18T03:01:42.003829,7,5,,,NT,0.12,17.6112,17.6502,17.6079,17.3275,0.28,0.0134167,60334.2,60358.1,71.92429627777777,-24.583950655555554
2024ehu,ZTF24aagtlrc,,16.630035830661654,,,19.6946,,2024-03-10T08:23:42.996482,1,1,,,SN,19.72,19.6946,,-999.0,21.2486,-1020.25,0.5,60369.5,60379.3,218.34758069999998,28.868044349999998
2024ehv,ZTF24aagtejb,,6.732072930783033,,,19.7619,,2024-03-10T08:25:06.000976,2,2,,,SN,0.81,19.7619,,19.9877,19.5417,0.45,,60369.5,60379.4,193.68163900000002,36.73259125
2024ehw,ZTF24aagmdni,,11.69005903089419,,,19.7763,,2024-03-11T06:35:07.002250,2,2,,,SN,2.3,19.7709,,19.5985,19.0105,0.59,0.5,60374.4,60380.3,157.55566185,4.052645050000001
2024eia,ZTF19adgxcgl,,6.71757053071633,,,19.3822,,2024-03-10T08:27:08.999992,2,2,,,NT,1.26,19.3822,,18.4304,17.4788,0.95,0.02175,60369.4,60379.4,210.83567905,8.7554955
2024eji,ZTF24aagtkcq,,17.547848330810666,,,19.2927,,2024-03-10T07:00:13.999671,1,1,,,SN,3.28,19.2927,,19.2264,18.142,1.08,0.00125,60379.3,60379.3,183.193621,6.145198
2024ejv,ZTF24aahdozi,,16.530765030533075,,,,19.0093,2024-03-14T10:12:06.998420,1,1,,,SN,2.7,,19.0093,-999.0,-999.0,0.0,0.5,60383.4,60383.4,243.7400543,6.9433054
2024ejz,ZTF24aahdfdo,,16.591008030809462,,,19.4976,,2024-03-14T08:55:47.997100,1,1,,,NT,0.41,19.4976,,19.2385,18.6663,0.57,0.003125,60383.4,60383.4,204.4195537,1.2951602
2024ele,ZTF19aclikeg,,16.5693067307584,,,,18.2454,2024-03-14T10:24:42.998382,1,1,,,NT,0.68,,18.2454,17.8168,16.9731,0.84,0.0316667,60383.4,60383.4,229.4609777,12.6834598
2024elo,ZTF24aahdpes,,17.533971030730754,,,,19.0853,2024-03-14T10:12:48.003829,1,1,,,SN,1.66,,19.0853,21.8891,21.711,0.18,0.0025,60383.4,60383.4,242.4826013,15.1217933
