TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024klb,ZTF24aaqnqyb,,0.7329515782184899,-0.07,-0.08,20.5369,20.6189,2024-06-06T08:11:49.004173,1,1,,fading,SN,1.75,20.1745,20.6189,21.6706,-999.0,1020.67,0.0116667,60462.3,60467.3,258.81961744,72.02575298857141
2024kkd,ZTF24aaqkadx,,5.640081278514117,0.28,0.0,20.2923,20.29,2024-06-03T10:38:27.997444,2,2,rising/peak,,SN,8.91,20.2923,20.29,20.4585,20.2417,0.22,0.5,60462.4,60464.4,322.8383252666667,5.2530133
2024kkx,ZTF24aaqnttd,,0.7128474782221019,0.06,0.03,21.079,21.0465,2024-06-06T08:24:41.999053,1,1,rising/peak,,SN,0.75,20.9493,21.0465,-999.0,21.744,-1020.74,0.01125,60463.4,60467.4,263.01856589333335,58.837820040000004
2024kko,ZTF24aaqnqdf,,0.7128474782221019,,,21.1471,,2024-06-06T08:24:41.999053,1,1,,fading,SN,6.89,20.6033,,20.3871,-999.0,1019.39,0.5,60465.4,60467.4,257.6944664,62.61695244705882
2024kkp,ZTF24aaqseim,,0.7485534781590104,,,21.8689,,2024-06-06T07:49:22.002227,1,1,,,SN,1.22,21.8689,,21.9206,21.3002,0.62,0.005,60467.3,60467.3,264.58983335,66.81639519999999
2024kkw,ZTF24aaqnvum,,0.7708798781968653,,,21.3183,,2024-06-06T07:33:17.000617,1,1,,fading,SN,1.8,20.8622,,21.0411,20.4075,0.63,,60463.3,60467.3,261.03198879999997,68.15232553
2024kkz,ZTF24aaqnszf,,0.7173034781590104,,,20.5543,,2024-06-06T07:46:06.997451,1,1,,fading,SN,1.92,20.2429,,21.3237,20.9363,0.39,0.00291667,60465.2,60467.3,255.141686815625,64.868359159375
2024kla,ZTF24aaqnqze,,1.6020256783813238,,,20.5746,,2024-06-06T08:18:15.998413,1,1,,,SN,2.57,20.5046,,-999.0,20.8549,-1019.85,0.5,60465.4,60467.3,245.8070888611111,63.903990677777784
2024kld,ZTF24aaqnsxt,,0.840127578470856,,,21.7253,,2024-06-06T05:53:33.999359,1,1,,,NT,0.72,21.5303,,20.485,19.4879,1.0,,60467.2,60467.2,241.31187113333337,61.81984216666667
2024kle,ZTF24aaiypjs,,57.71386597817764,,,,20.8736,2024-04-10T08:11:19.999664,1,1,,,SN,0.79,,20.8736,20.0561,19.5491,0.51,0.00208333,60410.3,60410.3,196.0204877,-21.3747139
