TNS_ID,ZTF_ID,type,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2020afgp,ZTF18aateoek,,1.84,1.84,18.4601,16.6209,2023-11-15T11:44:00.000946,1,1,rising/peak,,NT,1.09,18.4601,16.6209,17.5404,16.7242,0.82,0.120107,60263.4,60263.5,161.46159365,42.7080362
2023xzq,ZTF23abrrcgd,SN Ia,0.49,1.01,19.1376,18.1273,2023-12-17T06:45:21.003829,5,5,,fading,SN,21.11,18.0409,17.8729,-999.0,21.4567,-1020.46,0.514917,60268.1,60295.3,16.344937257142856,-8.95111837142857
