TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024joc,ZTF24aaiyrlq,,48.641833457164466,-0.96,-0.9,20.193,21.0934,2024-04-11T07:23:25.998718,1.0,1.0,rising/peak,,SN,0.95,20.193,21.0934,20.7348,20.2541,0.48,0.5,60390.4,60411.3,195.57006850000002,5.1426042333333335
2024jpw,ZTF24aaovcjw,,6.770768657326698,-0.15,-0.28,20.008,20.283,2024-05-28T04:50:35.001586,1.0,1.0,,fading,SN,4.98,20.008,20.0422,19.774,18.872,0.9,0.003125,60456.3,60458.2,172.2623927,25.869478333333333
2024jpj,ZTF24aapckni,,2.693951557390392,0.01,-0.16,19.8682,20.0254,2024-05-28T10:54:57.000976,1.0,1.0,rising/peak,,SN,4.55,19.8682,20.0254,18.8446,17.9781,0.87,0.0635,60456.4,60458.5,289.4043735,52.886912566666666
2024jll,ZTF24aaowbmw,,6.716301057487726,-0.12,-0.09,20.0836,20.172,2024-05-28T08:06:36.002891,2.0,2.0,rising/peak,,SN,4.83,20.0836,20.172,19.0911,18.747,0.34,0.128399,60456.3,60458.3,228.85610883333334,9.0210079
2024jps,ZTF24aaowblc,,2.7275394573807716,-0.08,-0.08,19.9508,20.0324,2024-05-28T08:24:12.000946,2.0,2.0,rising/peak,,SN,2.89,19.9508,20.0324,20.9437,20.6176,0.33,,60458.3,60458.4,234.45442545,12.317733950000001
2024jmz,ZTF24aaiuojv,,47.827701557427645,-0.13,-0.07,20.9181,20.9843,2024-04-11T07:01:56.003501,1.0,1.0,,,SN,0.19,20.8281,20.9843,20.6086,20.2635,0.35,0.00125,60403.3,60411.3,172.03526275,34.173128
2024jls,ZTF24aaovndp,,6.716301057487726,-0.05,0.04,19.9453,19.9067,2024-05-28T08:06:36.002891,2.0,2.0,rising/peak,,NT,0.55,19.9453,19.9067,20.3906,20.2619,0.13,0.00458333,60456.3,60458.3,230.58146256666666,12.781161366666666
2024jpv,ZTF24aaovnhf,,1.723708457313478,-0.02,0.07,19.8741,19.8029,2024-05-28T08:10:01.004158,2.0,2.0,rising/peak,,SN,0.58,19.8741,19.8029,21.3308,20.9777,0.35,0.0104167,60456.3,60458.3,226.95244879999998,18.1826997
2024jlq,ZTF24aaozyce,,6.697504757437855,-0.16,0.1,20.1312,20.0266,2024-05-28T05:58:16.000320,1.0,1.0,,fading,SN,0.52,19.6064,20.0266,21.1151,21.1652,-0.05,0.0015,60450.3,60458.2,217.85850183333332,4.159372933333333
2024jpu,ZTF24aaowaxt,,6.670363557524979,0.03,0.11,20.4098,20.3046,2024-05-28T06:42:35.997116,1.0,1.0,,,SN,2.42,20.2595,20.3046,21.7493,21.3786,0.37,0.00125,60456.3,60458.3,248.16026473333332,16.0160961
2024joi,ZTF24aabqagf,,131.66862745722756,0.14,0.13,20.3525,20.2258,2024-01-18T11:52:30.996482,2.0,2.0,rising/peak,,SN,3.68,20.23,20.2258,-999.0,20.5159,-1019.52,0.5,60315.4,60327.5,187.196901625,49.80540967499999
2024jpp,ZTF24aaozqbz,,0.8761158571578562,0.18,0.18,20.1734,19.9939,2024-05-28T05:29:01.000305,1.0,1.0,rising/peak,,SN,1.82,20.1734,19.9939,22.4023,21.8223,0.58,0.00125,60456.3,60458.2,197.31398325,-2.29365565
2024jle,ZTF24aapalwa,,2.636590457521379,0.03,0.23,19.907,19.6766,2024-05-28T08:37:31.002250,2.0,2.0,rising/peak,,SN,0.23,19.907,19.6766,22.015,21.4856,0.53,,60456.3,60458.4,256.4333524333333,0.28737833333333335
2024jnf,ZTF24aahaegr,,49.70331495720893,0.06,0.24,20.5305,20.292,2024-04-13T07:18:39.997451,5.0,4.0,,fading,NT,0.64,20.0236,19.8815,20.2138,19.8086,0.41,0.005625,60389.2,60413.3,164.60743346923076,27.214332361538464
2024jqb,ZTF18aawdqbc,,13.81985425716266,0.18,0.45,19.5656,19.1115,2024-05-15T07:09:00.002891,9.0,8.0,,fading,NT,0.78,19.1359,19.1115,18.4427,17.6603,0.78,0.01125,60429.3,60445.3,216.50680793333333,19.533517344444444
2023adso,ZTF21abvhoyc,,284.7026436571032,-0.51,0.63,20.6091,19.9837,2023-09-08T05:12:11.001602,9.0,8.0,,fading,VS,0.13,17.004,17.3917,22.2072,22.0293,0.18,0.95125,60179.2,60195.2,279.8951741454546,41.734742690909094
2024jky,ZTF24aaovohi,,2.730884357355535,,,19.3023,,2024-05-28T06:08:45.000976,2.0,2.0,,,SN,4.34,19.3023,,18.4921,18.0049,0.49,0.17044,60452.3,60458.3,220.4158645,36.73830045
2024jlm,ZTF24aaoyohe,,0.586879757232964,,,,19.5475,2024-05-28T11:18:57.003822,1.0,1.0,,fading,SN,0.76,,19.0532,21.5334,21.5384,-0.01,0.00645833,60447.5,60458.5,21.751535228571434,41.2500695
