TNS_ID,objectId,type,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023vkl,ZTF23ablmyjq,,0.12,0.44,19.9241,19.487,2023-11-04T12:09:22.999679,7,3,rising/peak,,SN,2.03,19.9241,19.4286,19.2376,19.0744,0.16,0.0025,60235.5,60252.5,157.16336546666668,12.9679843
2023vld,ZTF23abjdloa,,0.22,0.62,20.9865,20.371,2023-11-14T11:22:55.001289,3,1,,fading,SN,0.61,19.5244,19.3065,21.575,21.0868,0.49,0.986958,60234.5,60262.5,106.63336704444446,65.82990438333331
