TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024izc,ZTF24aanzypu,,4.680871907155961,-0.15,-0.23,19.9868,20.2119,2024-05-16T09:28:56.000640,1,1,rising/peak,,SN,1.69,19.9868,20.2119,20.61,20.1745,0.44,0.0108333,60444.3,60446.4,249.71542177499998,4.748104775
2024ixt,ZTF24aanzeid,,6.6074113068170846,-0.33,-0.17,19.5332,19.7054,2024-05-16T09:11:47.002563,2,2,rising/peak,,SN,5.81,19.5332,19.7054,18.1076,17.6091,0.5,0.184482,60443.4,60446.4,258.27083015,43.70013785
2024iyu,ZTF24aaoauvb,,12.599610306788236,0.16,0.16,18.7032,18.5426,2024-05-16T10:56:42.002899,2,2,rising/peak,,SN,1.89,18.7032,18.5426,19.4489,18.9497,0.5,0.127565,60446.4,60446.5,324.36874315,3.3898498999999997
2024iyx,ZTF24aaoasjl,,3.607341806869954,0.61,0.61,19.8207,19.2067,2024-05-16T10:44:09.000946,1,1,rising/peak,,SN,7.63,19.8207,19.2067,19.1995,17.788,1.41,0.5,60446.4,60446.4,288.30272415,45.3226436
2024iyv,ZTF24aaobhtl,,0.6216011070646346,0.78,0.66,20.3994,19.7376,2024-05-16T10:56:42.002899,1,1,,fading,SN,0.42,20.3994,19.4973,21.2107,-999.0,1020.21,0.0286369,60428.5,60446.5,325.89868012,8.21762906
2024ixs,ZTF24aampejo,,0.7738349069841206,,,19.0106,,2024-05-16T08:17:24.996475,1,1,,,SN,0.33,19.0106,,20.1687,19.7362,0.43,,60438.3,60446.3,207.3055627,60.495124849999996
2024iys,ZTF24aamyjbf,,0.6360687068663538,,,,19.4963,2024-05-16T10:41:19.000297,1,1,,,VS,0.92,,19.4963,19.0499,18.5952,0.45,0.52731,60442.4,60446.4,271.07123456666665,23.2265605
2024iyy,ZTF24aaoaega,,2.636381207033992,,,18.5759,,2024-05-16T09:36:36.996490,1,1,,,SN,2.92,18.5759,,17.4047,16.9578,0.45,0.16019,60446.4,60446.4,267.7000077,6.0416358
2024iza,ZTF24aaobrdk,,0.570258507039398,,,,18.9932,2024-05-16T11:38:33.996475,1,1,,,SN,14.25,,18.9932,18.7304,18.4129,0.32,0.54075,60444.5,60446.5,15.1266044,27.0727305
2024izd,ZTF24aanzfci,,0.749228407163173,,,19.8765,,2024-05-16T08:04:57.999359,1,1,,,SN,0.64,19.8765,,20.5799,19.838,0.74,,60442.3,60446.3,223.7882398,-7.7683135000000005
2024izf,ZTF24aanzcuo,,2.718615007121116,,,,19.9161,2024-05-16T07:45:43.004180,1,1,,,SN,7.89,,19.9161,19.2156,18.4784,0.74,0.00125,60446.3,60446.3,239.4846282,4.1522821
2024izg,ZTF24aanyhwz,,0.8687886069528759,,,,19.6949,2024-05-16T06:22:19.001266,1,1,,,SN,7.67,,19.6949,20.3408,-999.0,1019.34,0.077631,60446.3,60446.3,162.1070845,72.1843213
2024izj,ZTF24aaobpwf,,0.579402007162571,,,,19.0417,2024-05-16T11:28:55.997756,2,2,,,VS,1.44,,19.0417,18.872,17.9829,0.89,0.00125,60444.5,60446.5,10.9391604,27.32123405
